Time;HTI893
17/06/2018  03:00:56;52.233
17/06/2018  03:18:56;51.926
17/06/2018  03:30:56;51.545
17/06/2018  05:28:56;51.274
17/06/2018  06:34:56;51.733
17/06/2018  08:12:56;52.155
17/06/2018  08:30:56;52.499
17/06/2018  09:08:56;52.927
17/06/2018  10:06:56;53.422
17/06/2018  10:34:56;53.849
17/06/2018  12:10:56;54.199
17/06/2018  12:32:56;54.657
17/06/2018  13:12:56;55.121
17/06/2018  14:02:56;55.434
17/06/2018  15:40:56;55.893
17/06/2018  17:38:56;55.893
17/06/2018  19:04:56;55.580
17/06/2018  19:48:56;55.163
17/06/2018  20:16:56;54.772
17/06/2018  20:44:56;54.501
17/06/2018  21:00:56;54.042
17/06/2018  21:34:56;53.693
17/06/2018  22:00:56;53.198
17/06/2018  22:52:56;52.770
17/06/2018  23:38:56;52.343
18/06/2018  00:38:56;52.004
18/06/2018  01:00:56;50.309
18/06/2018  01:12:56;49.731
18/06/2018  01:34:56;49.235
18/06/2018  01:46:56;48.662
18/06/2018  02:24:56;49.121
18/06/2018  02:42:56;49.579
18/06/2018  02:56:56;50.043
18/06/2018  03:34:56;50.502
18/06/2018  04:10:56;50.852
18/06/2018  04:56:56;51.310
18/06/2018  06:56:56;51.274
18/06/2018  08:36:56;51.769
18/06/2018  09:26:56;52.233
18/06/2018  10:18:56;52.655
18/06/2018  10:50:56;53.005
18/06/2018  11:24:56;53.385
18/06/2018  11:44:56;53.693
18/06/2018  12:04:56;54.042
18/06/2018  14:02:56;54.464
18/06/2018  15:26:56;54.814
18/06/2018  16:08:56;55.278
18/06/2018  18:06:56;55.773
18/06/2018  19:04:56;55.314
18/06/2018  19:50:56;54.850
18/06/2018  20:50:56;54.355
18/06/2018  21:42:56;53.578
18/06/2018  22:28:56;53.119
19/06/2018  00:18:56;52.655
19/06/2018  02:18:56;52.655
19/06/2018  04:16:56;52.812
19/06/2018  05:30:56;52.421
19/06/2018  06:00:56;52.004
19/06/2018  07:44:56;52.468
19/06/2018  08:16:56;52.927
19/06/2018  09:30:56;53.312
19/06/2018  10:00:56;53.735
19/06/2018  10:46:56;54.157
19/06/2018  11:14:56;54.501
19/06/2018  11:40:56;54.965
19/06/2018  12:28:56;55.314
19/06/2018  14:28:56;55.622
19/06/2018  16:26:56;55.622
19/06/2018  18:26:56;55.622
19/06/2018  19:26:56;55.163
19/06/2018  20:28:56;54.199
19/06/2018  22:04:56;53.849
20/06/2018  00:04:56;53.735
20/06/2018  01:14:56;53.385
20/06/2018  01:42:56;53.735
20/06/2018  03:42:56;53.693
20/06/2018  04:42:56;53.276
20/06/2018  06:42:56;53.463
20/06/2018  08:26:56;53.119
20/06/2018  09:28:56;53.542
20/06/2018  10:02:56;53.891
20/06/2018  10:46:56;54.355
20/06/2018  11:18:56;54.814
20/06/2018  12:40:56;55.163
20/06/2018  14:40:56;55.580
20/06/2018  16:38:56;55.314
20/06/2018  17:48:56;54.501
20/06/2018  19:18:56;54.850
20/06/2018  19:54:56;54.386
20/06/2018  20:34:56;54.006
20/06/2018  22:32:56;54.355
21/06/2018  00:32:56;54.464
21/06/2018  02:20:56;54.042
21/06/2018  04:20:56;54.042
21/06/2018  04:46:56;53.735
21/06/2018  04:58:56;53.312
21/06/2018  05:14:56;52.963
21/06/2018  07:14:56;53.156
21/06/2018  09:12:56;53.385
21/06/2018  09:46:56;53.849
21/06/2018  11:44:56;54.042
21/06/2018  12:34:56;54.386
21/06/2018  13:08:56;54.850
21/06/2018  13:40:56;55.314
21/06/2018  14:42:56;55.773
21/06/2018  15:50:56;55.314
21/06/2018  16:12:56;54.084
21/06/2018  16:28:56;54.543
21/06/2018  17:12:56;55.007
21/06/2018  19:10:56;55.314
21/06/2018  20:38:56;54.850
21/06/2018  22:30:56;54.386
21/06/2018  23:02:56;53.891
22/06/2018  01:00:56;53.927
22/06/2018  03:00:56;54.084
22/06/2018  04:34:56;53.620
22/06/2018  04:58:56;53.156
22/06/2018  05:34:56;52.812
22/06/2018  06:24:56;53.156
22/06/2018  08:14:56;53.620
22/06/2018  09:22:56;54.042
22/06/2018  11:20:56;54.042
22/06/2018  12:02:56;54.355
22/06/2018  12:54:56;54.850
22/06/2018  13:44:56;55.314
22/06/2018  15:44:56;55.737
22/06/2018  17:44:56;55.314
22/06/2018  19:44:56;55.163
22/06/2018  21:38:56;54.694
22/06/2018  22:08:56;54.199
22/06/2018  22:32:56;52.655
22/06/2018  23:10:56;52.197
23/06/2018  00:54:56;52.655
23/06/2018  02:48:56;52.197
23/06/2018  03:46:56;51.733
23/06/2018  05:44:56;51.660
23/06/2018  07:16:56;52.155
23/06/2018  09:14:56;52.233
23/06/2018  10:20:56;52.655
23/06/2018  11:34:56;53.119
23/06/2018  12:34:56;53.735
23/06/2018  13:04:56;54.199
23/06/2018  14:36:56;53.735
23/06/2018  14:58:56;52.343
23/06/2018  15:28:56;51.926
23/06/2018  15:44:56;52.390
23/06/2018  16:04:56;53.463
23/06/2018  16:18:56;53.927
23/06/2018  16:52:56;54.386
23/06/2018  17:20:56;54.814
23/06/2018  17:32:56;55.121
23/06/2018  19:32:56;55.278
23/06/2018  21:30:56;54.965
23/06/2018  22:20:56;54.543
23/06/2018  22:50:56;54.199
23/06/2018  23:36:56;53.849
24/06/2018  01:34:56;53.542
24/06/2018  03:08:56;53.119
24/06/2018  04:48:56;52.812
24/06/2018  06:48:56;52.812
24/06/2018  07:56:56;53.156
24/06/2018  08:46:56;53.578
24/06/2018  10:16:56;54.042
24/06/2018  12:16:56;54.199
24/06/2018  14:16:56;54.501
24/06/2018  16:16:56;54.355
24/06/2018  16:54:56;54.042
24/06/2018  17:00:56;53.422
24/06/2018  17:40:56;52.311
24/06/2018  18:22:56;51.847
24/06/2018  20:22:56;52.040
24/06/2018  22:20:56;52.040
25/06/2018  00:18:56;52.343
25/06/2018  02:16:56;52.004
25/06/2018  04:14:56;51.847
25/06/2018  06:12:56;51.425
25/06/2018  08:10:56;51.884
25/06/2018  10:10:56;52.343
25/06/2018  12:10:56;52.812
25/06/2018  13:06:56;53.276
25/06/2018  15:06:56;53.276
25/06/2018  15:40:56;52.927
25/06/2018  17:38:56;52.546
25/06/2018  18:56:56;52.155
25/06/2018  20:56:56;51.660
25/06/2018  22:56:56;51.691
25/06/2018  23:16:56;51.274
25/06/2018  23:54:56;50.925
26/06/2018  01:28:56;50.466
26/06/2018  01:44:56;50.043
26/06/2018  03:42:56;50.466
26/06/2018  05:16:56;50.961
26/06/2018  07:16:56;50.502
26/06/2018  07:22:56;48.928
26/06/2018  07:30:56;48.000
26/06/2018  07:58:56;49.731
26/06/2018  08:26:56;50.153
26/06/2018  08:40:56;50.502
26/06/2018  09:16:56;50.852
26/06/2018  10:26:56;51.232
26/06/2018  11:02:56;51.581
26/06/2018  13:00:56;51.733
26/06/2018  14:34:56;52.963
26/06/2018  15:46:56;52.468
26/06/2018  15:52:56;50.805
26/06/2018  16:10:56;51.806
26/06/2018  16:34:56;52.155
26/06/2018  17:54:56;52.468
26/06/2018  18:50:56;52.812
26/06/2018  20:48:56;52.812
26/06/2018  22:00:56;52.343
26/06/2018  23:48:56;51.847
27/06/2018  01:46:56;52.040
27/06/2018  03:46:56;52.004
27/06/2018  05:22:56;51.545
27/06/2018  05:40:56;51.076
27/06/2018  06:12:56;50.617
27/06/2018  07:28:56;50.153
27/06/2018  09:00:56;50.539
27/06/2018  09:52:56;50.961
27/06/2018  10:20:56;51.389
27/06/2018  10:40:56;51.806
27/06/2018  11:04:56;52.118
27/06/2018  11:20:56;52.614
27/06/2018  12:08:56;53.005
27/06/2018  13:02:56;53.422
27/06/2018  13:34:56;53.771
27/06/2018  15:32:56;54.235
27/06/2018  17:32:56;54.355
27/06/2018  19:32:56;54.501
27/06/2018  20:44:56;54.965
27/06/2018  21:18:56;54.657
27/06/2018  22:18:56;54.235
27/06/2018  22:30:56;53.735
27/06/2018  22:50:56;53.276
27/06/2018  23:24:56;52.848
27/06/2018  23:34:56;52.655
27/06/2018  23:38:56;51.769
27/06/2018  23:46:56;49.772
28/06/2018  00:06:56;50.852
28/06/2018  00:24:56;51.310
28/06/2018  01:42:56;51.769
28/06/2018  01:58:56;52.155
28/06/2018  03:56:56;52.468
28/06/2018  05:56:56;52.155
28/06/2018  07:14:56;51.691
28/06/2018  07:36:56;51.232
28/06/2018  07:58:56;50.773
28/06/2018  08:54:56;51.117
28/06/2018  09:18:56;51.545
28/06/2018  09:54:56;52.004
28/06/2018  10:46:56;52.499
28/06/2018  11:16:56;52.927
28/06/2018  11:56:56;53.422
28/06/2018  13:16:56;53.849
28/06/2018  13:36:56;54.308
28/06/2018  14:44:56;54.657
28/06/2018  15:14:56;55.085
28/06/2018  16:42:56;55.580
28/06/2018  17:18:56;56.044
28/06/2018  18:42:56;55.929
28/06/2018  19:02:56;51.613
28/06/2018  19:20:56;52.082
28/06/2018  19:38:56;53.005
28/06/2018  20:02:56;53.463
28/06/2018  22:02:56;53.620
28/06/2018  22:30:56;54.042
29/06/2018  00:06:56;54.464
29/06/2018  00:48:56;54.006
29/06/2018  01:50:57;53.578
29/06/2018  02:06:56;52.770
29/06/2018  02:54:56;52.343
29/06/2018  03:16:56;51.962
29/06/2018  04:56:56;52.343
29/06/2018  06:54:56;52.812
29/06/2018  08:38:56;53.234
29/06/2018  09:46:56;53.693
29/06/2018  11:44:56;54.084
29/06/2018  13:44:56;54.501
29/06/2018  14:42:56;54.850
29/06/2018  16:40:56;55.163
29/06/2018  18:38:56;54.850
29/06/2018  19:28:56;54.386
29/06/2018  19:58:56;53.891
29/06/2018  21:02:56;53.422
29/06/2018  23:00:56;53.005
30/06/2018  01:00:56;52.655
30/06/2018  02:58:56;52.655
30/06/2018  04:22:56;52.963
30/06/2018  05:42:56;53.312
30/06/2018  07:40:56;53.312
30/06/2018  08:44:56;53.771
30/06/2018  10:22:56;54.199
30/06/2018  12:20:56;54.355
30/06/2018  12:48:56;54.850
30/06/2018  14:06:56;55.278
30/06/2018  16:04:56;55.387
30/06/2018  18:04:56;55.278
30/06/2018  20:04:56;55.121
30/06/2018  20:42:56;54.694
30/06/2018  22:32:56;54.199
30/06/2018  23:34:56;53.891
01/07/2018  00:10:56;53.422
01/07/2018  02:08:56;53.422
01/07/2018  03:46:56;53.735
01/07/2018  05:46:56;53.693
01/07/2018  06:34:56;53.276
01/07/2018  07:12:56;52.812
01/07/2018  07:38:56;51.154
01/07/2018  08:00:56;52.499
01/07/2018  08:12:56;52.963
01/07/2018  08:30:56;53.422
01/07/2018  08:56:56;53.891
01/07/2018  09:20:56;54.355
01/07/2018  09:48:56;54.850
01/07/2018  11:12:56;55.278
01/07/2018  13:10:56;55.622
01/07/2018  14:26:56;55.278
01/07/2018  16:26:56;55.434
01/07/2018  18:26:56;55.737
01/07/2018  19:38:56;55.278
01/07/2018  21:38:56;55.121
01/07/2018  23:36:56;54.814
02/07/2018  01:18:56;54.386
02/07/2018  02:02:56;53.927
02/07/2018  04:00:56;54.157
02/07/2018  06:00:56;53.771
02/07/2018  06:34:56;53.276
02/07/2018  07:22:56;52.848
02/07/2018  07:58:56;53.276
02/07/2018  08:26:56;53.771
02/07/2018  09:00:56;54.157
02/07/2018  09:16:56;54.501
02/07/2018  11:14:56;54.621
02/07/2018  12:20:56;55.085
02/07/2018  13:26:56;55.465
02/07/2018  14:16:56;55.929
02/07/2018  14:48:56;56.393
02/07/2018  16:34:56;56.852
02/07/2018  18:34:56;57.009
02/07/2018  18:48:56;56.550
02/07/2018  18:56:56;55.773
02/07/2018  20:42:56;56.242
02/07/2018  21:48:57;55.773
02/07/2018  23:48:56;55.773
03/07/2018  00:28:56;55.278
03/07/2018  00:54:56;54.850
03/07/2018  01:22:56;54.386
03/07/2018  03:18:56;53.927
03/07/2018  04:32:56;53.463
03/07/2018  06:30:56;53.005
03/07/2018  08:12:56;53.463
03/07/2018  08:52:56;53.927
03/07/2018  09:34:56;54.386
03/07/2018  10:14:56;54.850
03/07/2018  10:30:56;55.278
03/07/2018  12:20:56;55.773
03/07/2018  14:18:56;56.242
03/07/2018  14:54:56;55.773
03/07/2018  16:40:56;56.242
03/07/2018  17:26:56;56.706
03/07/2018  17:40:56;57.165
03/07/2018  18:54:56;56.706
03/07/2018  19:18:56;56.242
03/07/2018  20:08:56;55.929
03/07/2018  22:08:56;55.893
03/07/2018  23:48:56;55.465
04/07/2018  00:36:56;55.121
04/07/2018  02:34:56;55.121
04/07/2018  04:32:56;55.007
04/07/2018  06:32:56;55.163
04/07/2018  06:50:56;54.965
04/07/2018  06:56:56;54.355
04/07/2018  07:14:56;53.422
04/07/2018  07:40:56;53.771
04/07/2018  07:56:56;54.199
04/07/2018  08:34:56;54.694
04/07/2018  09:38:56;55.163
04/07/2018  10:36:56;55.580
04/07/2018  11:24:56;55.929
04/07/2018  13:24:56;56.044
04/07/2018  15:22:56;56.242
04/07/2018  15:50:56;55.929
04/07/2018  17:48:56;56.393
04/07/2018  19:48:56;56.242
04/07/2018  20:50:56;55.773
04/07/2018  21:36:56;55.278
04/07/2018  22:34:56;54.850
05/07/2018  00:34:56;55.007
05/07/2018  01:12:56;55.434
05/07/2018  02:12:56;55.007
05/07/2018  03:44:56;54.657
05/07/2018  05:24:56;54.199
05/07/2018  06:46:56;53.771
05/07/2018  07:06:56;53.463
05/07/2018  07:10:56;52.963
05/07/2018  07:22:56;52.546
05/07/2018  07:30:56;52.343
05/07/2018  07:48:56;49.579
05/07/2018  07:54:56;50.195
05/07/2018  08:04:56;50.852
05/07/2018  08:28:56;52.233
05/07/2018  08:46:56;52.692
05/07/2018  09:04:56;53.156
05/07/2018  09:34:56;53.620
05/07/2018  09:56:56;54.084
05/07/2018  10:10:56;54.501
05/07/2018  10:26:56;54.850
05/07/2018  12:24:56;55.278
05/07/2018  13:40:56;55.773
05/07/2018  15:30:56;56.201
05/07/2018  16:14:56;56.659
05/07/2018  16:52:56;57.123
05/07/2018  18:26:56;56.706
05/07/2018  19:10:56;56.357
05/07/2018  19:42:56;56.008
05/07/2018  20:24:56;55.622
05/07/2018  22:24:56;55.773
05/07/2018  23:30:56;55.314
06/07/2018  00:18:56;54.850
06/07/2018  00:42:56;54.355
06/07/2018  01:18:56;53.927
06/07/2018  03:16:56;53.927
06/07/2018  05:10:56;54.386
06/07/2018  07:08:56;54.657
06/07/2018  07:44:56;54.235
06/07/2018  09:04:56;53.891
06/07/2018  11:04:56;54.084
06/07/2018  12:02:56;54.501
06/07/2018  12:44:56;54.850
06/07/2018  14:44:56;55.278
06/07/2018  16:42:56;55.314
06/07/2018  18:04:56;54.965
06/07/2018  20:02:56;54.543
06/07/2018  21:50:56;54.084
06/07/2018  22:44:56;53.312
07/07/2018  00:42:56;53.083
07/07/2018  01:34:56;53.422
07/07/2018  03:32:56;53.083
07/07/2018  04:42:56;52.692
07/07/2018  06:40:56;52.197
07/07/2018  08:38:56;52.655
07/07/2018  09:44:56;52.963
07/07/2018  10:24:56;53.422
07/07/2018  11:10:56;54.042
07/07/2018  12:02:56;54.501
07/07/2018  12:20:56;54.965
07/07/2018  12:42:56;55.434
07/07/2018  13:14:56;55.893
07/07/2018  14:40:56;56.201
07/07/2018  15:18:56;56.659
07/07/2018  16:02:56;57.009
07/07/2018  17:30:56;56.659
07/07/2018  18:10:56;56.201
07/07/2018  19:08:56;55.737
07/07/2018  19:18:56;55.278
07/07/2018  19:24:56;53.891
07/07/2018  19:30:56;52.848
07/07/2018  19:36:56;52.004
07/07/2018  19:50:56;52.655
07/07/2018  20:00:56;53.083
07/07/2018  20:14:56;53.542
07/07/2018  22:12:56;53.735
07/07/2018  23:34:56;53.276
08/07/2018  01:34:56;53.156
08/07/2018  03:34:56;53.422
08/07/2018  04:02:56;52.963
08/07/2018  04:20:56;52.546
08/07/2018  04:32:56;52.040
08/07/2018  05:46:56;51.076
08/07/2018  07:32:56;51.545
08/07/2018  07:58:56;52.040
08/07/2018  09:32:56;52.468
08/07/2018  10:06:56;52.927
08/07/2018  10:26:56;53.422
08/07/2018  10:44:56;53.891
08/07/2018  11:30:56;54.308
08/07/2018  12:10:56;54.772
08/07/2018  12:50:56;55.121
08/07/2018  14:04:56;55.580
08/07/2018  16:04:56;55.622
08/07/2018  17:42:56;55.278
08/07/2018  19:42:56;54.814
08/07/2018  21:40:56;54.501
08/07/2018  23:40:56;54.464
09/07/2018  00:50:56;54.042
09/07/2018  02:48:56;53.927
09/07/2018  03:02:56;53.578
09/07/2018  03:38:56;53.119
09/07/2018  05:06:56;53.542
09/07/2018  07:00:56;53.119
09/07/2018  07:12:56;52.692
09/07/2018  07:26:56;50.617
09/07/2018  07:42:56;50.961
09/07/2018  07:50:56;51.425
09/07/2018  08:18:56;51.847
09/07/2018  08:42:56;52.233
09/07/2018  09:16:56;52.655
09/07/2018  09:44:56;53.119
09/07/2018  11:32:56;54.621
09/07/2018  12:30:56;55.007
09/07/2018  12:56:56;55.465
09/07/2018  14:48:56;55.929
09/07/2018  16:24:56;56.393
09/07/2018  18:24:56;56.086
09/07/2018  19:42:56;55.773
09/07/2018  21:40:56;55.929
09/07/2018  22:18:56;55.465
09/07/2018  22:44:56;55.007
09/07/2018  23:30:56;54.543
10/07/2018  00:26:56;54.084
10/07/2018  01:00:56;53.620
10/07/2018  01:38:56;53.156
10/07/2018  03:16:56;52.692
10/07/2018  04:36:56;52.233
10/07/2018  05:56:56;52.692
10/07/2018  07:54:56;52.343
10/07/2018  08:14:56;50.231
10/07/2018  08:34:56;51.310
10/07/2018  08:46:56;51.769
10/07/2018  09:00:56;52.390
10/07/2018  09:22:56;52.848
10/07/2018  09:36:56;53.463
10/07/2018  10:00:56;53.927
10/07/2018  10:56:56;54.386
10/07/2018  11:36:56;54.850
10/07/2018  12:02:57;55.314
10/07/2018  12:44:57;55.773
10/07/2018  13:36:56;56.242
10/07/2018  15:34:56;56.503
10/07/2018  16:38:56;56.008
10/07/2018  17:38:56;55.737
10/07/2018  17:38:56;55.737
10/07/2018  17:40:53;55.580
10/07/2018  19:38:54;55.580
10/07/2018  21:36:54;55.929
10/07/2018  23:02:54;55.622
10/07/2018  23:18:54;55.163
11/07/2018  00:34:54;54.042
11/07/2018  01:32:54;54.386
11/07/2018  03:06:54;53.891
11/07/2018  03:36:54;53.463
11/07/2018  05:32:54;53.927
11/07/2018  07:32:54;54.042
11/07/2018  09:16:54;54.355
11/07/2018  09:42:54;54.850
11/07/2018  11:42:54;55.163
11/07/2018  12:30:54;55.622
11/07/2018  13:12:54;56.086
11/07/2018  14:28:54;56.550
11/07/2018  15:48:54;56.201
11/07/2018  16:48:54;56.550
11/07/2018  17:16:54;57.009
11/07/2018  19:14:54;56.930
11/07/2018  20:50:54;56.550
11/07/2018  21:00:54;56.008
11/07/2018  21:44:54;55.622
11/07/2018  22:18:54;55.163
12/07/2018  00:12:54;54.814
12/07/2018  02:12:54;54.965
12/07/2018  03:40:54;54.543
12/07/2018  04:04:54;54.084
12/07/2018  04:56:54;53.891
12/07/2018  06:56:54;54.199
12/07/2018  08:44:54;54.694
12/07/2018  10:20:54;55.163
12/07/2018  12:18:54;55.580
12/07/2018  14:18:54;55.851
12/07/2018  15:08:54;56.201
12/07/2018  16:46:54;56.659
12/07/2018  17:12:54;57.123
12/07/2018  19:12:54;57.243
12/07/2018  20:02:54;56.816
12/07/2018  20:48:54;56.393
12/07/2018  21:08:54;55.929
12/07/2018  22:48:54;55.465
12/07/2018  23:22:54;55.121
12/07/2018  23:48:54;51.545
13/07/2018  00:08:54;50.659
13/07/2018  00:22:54;51.581
13/07/2018  00:32:54;52.040
13/07/2018  00:36:54;52.546
13/07/2018  00:50:54;52.963
13/07/2018  01:04:54;53.422
13/07/2018  01:16:54;53.891
13/07/2018  02:58:54;54.386
13/07/2018  04:58:54;54.543
13/07/2018  06:58:54;54.501
13/07/2018  08:56:54;54.965
13/07/2018  10:20:54;55.434
13/07/2018  11:30:54;56.044
13/07/2018  12:20:54;56.357
13/07/2018  14:02:54;56.852
13/07/2018  14:28:54;57.280
13/07/2018  16:26:54;57.473
13/07/2018  18:26:54;57.280
13/07/2018  20:08:54;56.816
13/07/2018  20:28:54;56.357
13/07/2018  21:12:54;55.893
13/07/2018  22:42:54;55.434
14/07/2018  00:20:54;54.965
14/07/2018  01:24:54;54.501
14/07/2018  03:18:54;54.850
14/07/2018  05:18:54;55.163
14/07/2018  07:18:54;54.850
14/07/2018  09:18:54;54.814
14/07/2018  09:30:54;55.278
14/07/2018  09:52:54;55.773
14/07/2018  10:48:54;56.242
14/07/2018  11:12:54;56.706
14/07/2018  13:12:54;56.972
14/07/2018  14:24:54;57.436
14/07/2018  16:24:54;57.551
14/07/2018  18:22:54;57.165
14/07/2018  19:04:54;56.706
14/07/2018  19:14:54;55.434
14/07/2018  19:20:54;54.850
14/07/2018  19:36:54;53.927
14/07/2018  19:56:54;55.007
14/07/2018  20:20:54;55.465
14/07/2018  20:36:54;55.893
14/07/2018  21:02:54;56.357
14/07/2018  23:02:54;56.550
15/07/2018  00:02:54;56.086
15/07/2018  01:56:54;55.622
15/07/2018  03:56:54;56.086
15/07/2018  05:54:54;55.737
15/07/2018  07:22:54;55.278
15/07/2018  09:22:54;54.965
15/07/2018  09:56:54;55.314
15/07/2018  10:50:54;55.700
15/07/2018  11:10:54;56.044
15/07/2018  11:44:54;56.393
15/07/2018  13:02:54;56.816
15/07/2018  13:36:54;57.165
15/07/2018  14:00:54;57.587
15/07/2018  14:16:54;57.900
15/07/2018  16:02:54;58.395
15/07/2018  17:16:54;58.865
15/07/2018  18:34:54;58.515
15/07/2018  20:34:54;58.249
15/07/2018  22:34:54;58.057
15/07/2018  22:52:54;57.587
15/07/2018  23:18:54;57.243
15/07/2018  23:42:54;56.816
16/07/2018  00:02:54;56.393
16/07/2018  00:14:54;55.893
16/07/2018  01:58:54;56.201
16/07/2018  03:24:54;55.737
16/07/2018  03:34:54;54.543
16/07/2018  03:38:54;54.199
16/07/2018  03:58:54;53.119
16/07/2018  04:18:54;53.422
16/07/2018  04:40:54;53.891
16/07/2018  05:38:54;54.355
16/07/2018  06:10:54;54.850
16/07/2018  06:46:54;55.278
16/07/2018  08:22:54;55.737
16/07/2018  10:22:54;55.893
16/07/2018  11:42:54;56.357
16/07/2018  13:42:54;56.816
16/07/2018  14:00:54;57.280
16/07/2018  14:54:54;57.785
16/07/2018  15:04:54;57.280
16/07/2018  16:36:54;56.930
16/07/2018  16:50:54;56.279
16/07/2018  18:50:54;56.242
16/07/2018  20:12:54;55.773
16/07/2018  21:06:54;55.314
16/07/2018  21:26:54;54.850
16/07/2018  23:24:54;55.163
17/07/2018  00:18:54;54.850
17/07/2018  00:42:54;54.501
17/07/2018  01:16:54;54.042
17/07/2018  02:00:54;53.620
17/07/2018  04:00:54;53.463
17/07/2018  06:00:54;53.620
17/07/2018  07:08:54;53.276
17/07/2018  07:14:54;52.848
17/07/2018  07:26:54;52.343
17/07/2018  07:42:54;52.812
17/07/2018  08:34:54;53.276
17/07/2018  09:14:54;53.735
17/07/2018  09:58:54;54.199
17/07/2018  11:42:54;54.657
17/07/2018  12:12:54;55.007
17/07/2018  13:14:54;55.434
17/07/2018  15:14:54;55.544
17/07/2018  17:14:54;55.544
17/07/2018  19:12:54;55.387
17/07/2018  19:30:54;55.121
17/07/2018  19:36:54;54.308
17/07/2018  19:48:54;54.657
17/07/2018  21:28:54;54.355
17/07/2018  22:04:54;54.006
17/07/2018  23:24:54;53.542
18/07/2018  01:24:54;53.083
18/07/2018  02:10:54;52.577
18/07/2018  04:10:54;52.468
18/07/2018  06:10:54;52.468
18/07/2018  06:52:54;52.004
18/07/2018  07:58:54;52.499
18/07/2018  08:40:54;52.927
18/07/2018  09:02:54;53.385
18/07/2018  09:52:54;53.735
18/07/2018  10:28:54;54.157
18/07/2018  10:52:54;54.621
18/07/2018  11:32:54;54.965
18/07/2018  12:44:54;55.387
18/07/2018  14:02:54;55.737
18/07/2018  14:30:54;56.164
18/07/2018  16:18:54;56.628
18/07/2018  16:56:54;57.123
18/07/2018  18:28:54;56.628
18/07/2018  19:04:54;56.164
18/07/2018  19:22:54;55.700
18/07/2018  19:26:54;54.621
18/07/2018  19:32:54;53.083
18/07/2018  19:50:54;50.309
18/07/2018  20:20:54;52.311
18/07/2018  20:32:54;52.734
18/07/2018  20:42:54;53.083
18/07/2018  20:58:54;53.500
18/07/2018  21:26:54;53.964
18/07/2018  22:08:54;54.423
19/07/2018  00:06:54;54.277
19/07/2018  02:04:54;54.120
19/07/2018  02:24:54;54.423
19/07/2018  03:24:54;54.736
19/07/2018  05:24:54;54.579
19/07/2018  07:22:54;54.308
19/07/2018  08:48:54;54.694
19/07/2018  09:24:54;55.043
19/07/2018  11:10:54;55.502
19/07/2018  13:10:54;55.700
19/07/2018  14:36:54;56.164
19/07/2018  16:36:54;56.315
19/07/2018  17:06:54;56.659
19/07/2018  19:06:54;56.435
19/07/2018  21:06:54;56.201
19/07/2018  21:26:54;55.851
19/07/2018  21:56:54;55.387
19/07/2018  22:28:54;54.965
19/07/2018  22:40:54;54.464
19/07/2018  23:30:54;54.042
20/07/2018  00:06:54;53.693
20/07/2018  01:34:54;54.042
20/07/2018  03:34:54;53.849
20/07/2018  05:32:54;53.422
20/07/2018  06:32:54;52.812
20/07/2018  08:00:54;53.234
20/07/2018  09:30:54;53.578
20/07/2018  10:20:54;53.964
20/07/2018  11:06:54;54.423
20/07/2018  12:22:54;55.544
20/07/2018  13:00:54;56.008
20/07/2018  13:16:54;56.435
20/07/2018  14:06:54;56.044
20/07/2018  14:18:54;55.700
20/07/2018  16:16:54;55.434
20/07/2018  16:42:54;55.851
20/07/2018  17:10:54;56.315
20/07/2018  17:50:54;56.774
20/07/2018  19:50:54;56.894
20/07/2018  20:42:54;56.435
20/07/2018  21:54:54;55.971
20/07/2018  22:32:54;55.502
21/07/2018  00:32:54;55.200
21/07/2018  02:18:54;55.658
21/07/2018  04:16:54;55.622
21/07/2018  06:08:54;55.200
21/07/2018  07:06:54;54.736
21/07/2018  07:16:54;52.577
21/07/2018  07:36:54;53.656
21/07/2018  07:52:54;54.006
21/07/2018  08:20:54;54.464
21/07/2018  08:56:54;54.928
21/07/2018  10:10:54;55.815
21/07/2018  12:10:54;56.122
21/07/2018  12:20:54;56.472
21/07/2018  13:06:54;56.930
21/07/2018  15:06:54;57.087
21/07/2018  16:12:54;57.514
21/07/2018  18:12:54;57.707
21/07/2018  19:04:54;57.358
21/07/2018  19:40:54;56.930
21/07/2018  20:26:54;56.435
21/07/2018  21:26:54;55.622
21/07/2018  22:18:54;55.163
21/07/2018  22:32:54;54.850
21/07/2018  22:42:54;53.771
21/07/2018  22:56:54;54.084
22/07/2018  00:56:54;54.423
22/07/2018  02:54:54;54.579
22/07/2018  04:54:54;54.423
22/07/2018  05:08:54;54.120
22/07/2018  05:20:54;52.734
22/07/2018  05:40:54;53.198
22/07/2018  07:00:54;52.848
22/07/2018  08:36:54;53.156
22/07/2018  09:10:54;53.500
22/07/2018  10:34:54;53.849
22/07/2018  12:00:54;54.277
22/07/2018  13:14:54;54.694
22/07/2018  14:40:54;54.965
22/07/2018  16:40:54;54.850
22/07/2018  17:26:54;55.200
22/07/2018  17:38:54;55.544
22/07/2018  19:38:54;55.314
22/07/2018  19:46:54;54.850
22/07/2018  19:54:54;53.463
22/07/2018  20:04:54;54.006
22/07/2018  20:18:54;54.423
22/07/2018  22:18:54;54.423
22/07/2018  23:10:54;53.964
22/07/2018  23:38:54;53.620
23/07/2018  00:30:54;53.156
23/07/2018  02:30:54;53.312
23/07/2018  03:08:54;52.885
23/07/2018  04:18:54;52.390
23/07/2018  06:18:54;52.577
23/07/2018  06:46:54;52.082
23/07/2018  06:48:54;51.310
