,Time,HVI876X,HTI883A
117,2019-01-01 02:56:00,51.085,51.498999999999995
118,2019-01-01 03:00:00,51.413999999999994,51.498999999999995
119,2019-01-01 03:03:00,51.85,51.498999999999995
120,2019-01-01 03:04:00,50.815,51.498999999999995
121,2019-01-01 03:06:00,51.118,51.498999999999995
122,2019-01-01 03:07:00,51.86600000000001,51.498999999999995
123,2019-01-01 03:09:00,50.733000000000004,51.498999999999995
124,2019-01-01 03:10:00,51.799,51.498999999999995
125,2019-01-01 03:13:00,52.247,51.498999999999995
126,2019-01-01 03:14:00,51.28,51.498999999999995
127,2019-01-01 03:23:00,51.542,51.498999999999995
128,2019-01-01 03:24:00,52.074,51.498999999999995
129,2019-01-01 03:25:00,51.231,51.498999999999995
130,2019-01-01 03:26:00,51.958,51.498999999999995
131,2019-01-01 03:32:00,50.845,51.498999999999995
132,2019-01-01 03:33:00,51.361000000000004,51.498999999999995
133,2019-01-01 03:39:00,51.28,51.498999999999995
134,2019-01-01 03:42:00,51.896,51.498999999999995
135,2019-01-01 03:43:00,50.803999999999995,51.498999999999995
136,2019-01-01 03:45:00,51.031000000000006,51.498999999999995
137,2019-01-01 03:46:00,51.81,51.498999999999995
138,2019-01-01 03:49:00,50.78,51.498999999999995
139,2019-01-01 03:51:00,51.669,51.498999999999995
140,2019-01-01 03:56:00,50.82899999999999,51.617
141,2019-01-01 03:58:00,51.463,51.617
142,2019-01-01 04:02:00,51.266999999999996,51.617
143,2019-01-01 04:03:00,52.36600000000001,51.617
144,2019-01-01 04:04:00,51.101000000000006,51.617
145,2019-01-01 04:05:00,51.928000000000004,51.617
146,2019-01-01 04:07:00,52.236000000000004,51.617
147,2019-01-01 04:08:00,50.891000000000005,51.617
148,2019-01-01 04:09:00,52.11,51.617
149,2019-01-01 04:12:00,51.228,51.617
150,2019-01-01 04:13:00,51.778999999999996,51.617
151,2019-01-01 04:14:00,50.582,51.617
152,2019-01-01 04:15:00,51.653,51.617
153,2019-01-01 04:16:00,52.107,51.617
154,2019-01-01 04:17:00,50.942,51.617
155,2019-01-01 04:28:00,50.806000000000004,51.617
156,2019-01-01 04:29:00,51.656000000000006,51.617
157,2019-01-01 04:30:00,51.056000000000004,51.617
158,2019-01-01 04:31:00,51.653,51.617
159,2019-01-01 04:33:00,50.826,51.617
160,2019-01-01 04:34:00,52.071999999999996,51.617
161,2019-01-01 04:35:00,50.82899999999999,51.617
162,2019-01-01 04:37:00,51.06399999999999,51.617
163,2019-01-01 04:38:00,51.685,51.617
164,2019-01-01 04:39:00,51.717,51.617
165,2019-01-01 04:40:00,50.907,51.617
166,2019-01-01 04:43:00,51.928000000000004,51.617
167,2019-01-01 04:45:00,50.923,51.617
168,2019-01-01 04:46:00,51.538999999999994,51.617
169,2019-01-01 04:47:00,50.858000000000004,51.617
170,2019-01-01 04:48:00,50.761,51.617
171,2019-01-01 04:50:00,52.093,51.617
172,2019-01-01 04:51:00,52.272,51.617
173,2019-01-01 04:52:00,51.542,51.617
174,2019-01-01 04:53:00,52.207,51.617
175,2019-01-01 04:55:00,52.382,51.617
176,2019-01-01 04:56:00,51.345,51.617
177,2019-01-01 04:57:00,52.398,51.617
178,2019-01-01 04:58:00,51.638999999999996,51.617
179,2019-01-01 05:00:00,51.534,51.617
180,2019-01-01 05:01:00,50.894,51.617
181,2019-01-01 05:02:00,51.623000000000005,51.617
182,2019-01-01 05:03:00,50.907,51.617
183,2019-01-01 05:04:00,52.042,51.617
184,2019-01-01 05:05:00,50.788000000000004,51.617
185,2019-01-01 05:07:00,50.93899999999999,51.617
186,2019-01-01 05:08:00,52.175,51.617
187,2019-01-01 05:09:00,50.813,51.617
188,2019-01-01 05:12:00,51.566,51.617
189,2019-01-01 05:13:00,52.111999999999995,51.617
190,2019-01-01 05:14:00,52.123000000000005,51.617
191,2019-01-01 05:15:00,51.161,51.617
192,2019-01-01 05:16:00,50.761,51.617
193,2019-01-01 05:17:00,51.912,51.617
194,2019-01-01 05:22:00,51.542,51.617
195,2019-01-01 05:23:00,51.023,51.617
196,2019-01-01 05:25:00,51.269,51.617
197,2019-01-01 05:27:00,52.138999999999996,51.617
198,2019-01-01 05:31:00,51.928000000000004,51.118
199,2019-01-01 05:32:00,50.93899999999999,51.118
200,2019-01-01 05:34:00,50.761,51.118
201,2019-01-01 05:35:00,51.891000000000005,51.118
202,2019-01-01 05:41:00,52.123000000000005,51.118
203,2019-01-01 05:42:00,50.845,51.118
204,2019-01-01 05:43:00,51.688,51.118
205,2019-01-01 05:46:00,51.818000000000005,51.118
206,2019-01-01 05:47:00,51.13399999999999,51.118
207,2019-01-01 05:50:00,51.071999999999996,51.118
208,2019-01-01 05:51:00,51.912,51.118
209,2019-01-01 05:52:00,52.04,51.118
210,2019-01-01 05:53:00,50.876999999999995,51.118
211,2019-01-01 05:54:00,51.118,51.118
212,2019-01-01 05:55:00,51.993,51.118
213,2019-01-01 05:56:00,52.251000000000005,51.118
214,2019-01-01 05:57:00,50.972,51.118
215,2019-01-01 05:58:00,51.761,51.118
216,2019-01-01 05:59:00,51.255,51.118
217,2019-01-01 06:00:00,52.00899999999999,51.118
218,2019-01-01 06:01:00,51.012,51.118
219,2019-01-01 06:02:00,51.148,51.118
220,2019-01-01 06:03:00,51.847,51.118
221,2019-01-01 06:04:00,51.15,51.118
222,2019-01-01 06:05:00,52.188,51.118
223,2019-01-01 06:06:00,50.983000000000004,51.118
224,2019-01-01 06:07:00,51.85,51.118
225,2019-01-01 06:08:00,50.934,51.118
226,2019-01-01 06:09:00,51.068999999999996,51.118
227,2019-01-01 06:10:00,52.17100000000001,51.118
228,2019-01-01 06:11:00,50.793,51.118
229,2019-01-01 06:13:00,51.328,51.118
230,2019-01-01 06:14:00,51.461000000000006,51.118
231,2019-01-01 06:15:00,52.35,51.118
232,2019-01-01 06:16:00,51.137,51.118
233,2019-01-01 06:18:00,52.026,51.118
234,2019-01-01 06:20:00,50.894,51.118
235,2019-01-01 06:22:00,52.256,51.118
236,2019-01-01 06:23:00,51.396,51.118
237,2019-01-01 06:24:00,52.17100000000001,51.118
238,2019-01-01 06:26:00,51.88,51.118
239,2019-01-01 06:27:00,51.163999999999994,51.118
240,2019-01-01 06:32:00,51.09,51.118
241,2019-01-01 06:33:00,51.993,51.118
242,2019-01-01 06:36:00,51.833999999999996,51.118
243,2019-01-01 06:38:00,51.074,51.118
244,2019-01-01 06:39:00,52.00899999999999,51.118
245,2019-01-01 06:43:00,50.745,51.118
246,2019-01-01 06:46:00,52.312,51.118
247,2019-01-01 06:47:00,50.926,51.118
248,2019-01-01 06:48:00,51.15,51.118
249,2019-01-01 06:49:00,52.123000000000005,51.118
250,2019-01-01 06:50:00,52.48,51.118
251,2019-01-01 06:51:00,51.442,51.118
252,2019-01-01 06:52:00,52.239,51.118
253,2019-01-01 06:54:00,50.923,51.118
254,2019-01-01 06:57:00,51.474,51.118
255,2019-01-01 06:58:00,52.138999999999996,51.118
256,2019-01-01 07:00:00,51.299,51.118
257,2019-01-01 07:02:00,52.382,50.66
258,2019-01-01 07:05:00,51.49,50.66
259,2019-01-01 07:07:00,51.301,50.66
260,2019-01-01 07:08:00,52.345,50.66
261,2019-01-01 07:09:00,51.096000000000004,50.66
262,2019-01-01 07:10:00,51.312,50.66
263,2019-01-01 07:11:00,52.253,50.66
264,2019-01-01 07:12:00,51.028,50.66
265,2019-01-01 07:13:00,52.301,50.66
266,2019-01-01 07:14:00,51.426,50.66
267,2019-01-01 07:15:00,52.269,50.66
268,2019-01-01 07:16:00,51.111999999999995,50.66
269,2019-01-01 07:17:00,51.85,50.66
270,2019-01-01 07:20:00,51.667,50.66
271,2019-01-01 07:21:00,50.996,50.66
272,2019-01-01 07:23:00,52.301,50.66
273,2019-01-01 07:24:00,51.793,50.66
274,2019-01-01 07:25:00,51.875,50.66
275,2019-01-01 07:26:00,51.153,50.66
276,2019-01-01 07:27:00,52.188,50.66
277,2019-01-01 07:28:00,51.088,50.66
278,2019-01-01 07:29:00,51.118,50.66
279,2019-01-01 07:30:00,52.45,50.66
280,2019-01-01 07:31:00,51.068999999999996,50.66
281,2019-01-01 07:32:00,50.79600000000001,50.66
282,2019-01-01 07:33:00,52.188,50.66
283,2019-01-01 07:34:00,51.356,50.66
284,2019-01-01 07:35:00,52.402,50.66
285,2019-01-01 07:36:00,52.542,50.66
286,2019-01-01 07:37:00,51.393,50.66
287,2019-01-01 07:38:00,51.558,50.66
