
Time;HTI888B
03/04/2018  02:33:17;57.436
03/04/2018  04:31:17;57.436
03/04/2018  06:31:17;57.436
03/04/2018  08:29:17;57.587
03/04/2018  10:29:17;57.587
03/04/2018  12:27:17;57.587
03/04/2018  14:27:17;57.629
03/04/2018  16:25:17;57.629
03/04/2018  18:25:17;57.629
03/04/2018  20:25:17;57.785
03/04/2018  22:23:17;57.744
04/04/2018  00:21:17;57.587
04/04/2018  02:21:17;57.785
04/04/2018  04:19:17;57.587
04/04/2018  06:19:17;57.316
04/04/2018  08:17:17;57.629
04/04/2018  10:17:17;57.587
04/04/2018  12:17:17;57.744
04/04/2018  14:15:17;57.785
04/04/2018  16:13:17;57.744
04/04/2018  18:13:17;57.473
04/04/2018  20:11:17;57.473
04/04/2018  22:11:17;57.280
05/04/2018  00:09:17;57.394
05/04/2018  02:07:17;57.280
05/04/2018  04:07:17;57.045
05/04/2018  06:07:17;56.972
05/04/2018  08:05:17;56.972
05/04/2018  09:33:17;57.436
05/04/2018  11:31:17;57.551
05/04/2018  13:29:17;57.707
05/04/2018  15:29:17;57.707
05/04/2018  17:27:17;57.665
05/04/2018  19:25:17;57.514
05/04/2018  21:25:17;57.243
05/04/2018  23:23:17;57.123
06/04/2018  01:21:17;56.738
06/04/2018  03:21:17;56.472
06/04/2018  05:21:17;56.628
06/04/2018  07:19:17;56.628
06/04/2018  09:17:17;56.816
06/04/2018  11:17:17;57.123
06/04/2018  13:15:17;57.436
06/04/2018  15:15:17;57.394
06/04/2018  17:15:17;57.436
06/04/2018  19:13:17;57.123
06/04/2018  21:13:17;56.972
06/04/2018  23:11:17;56.852
07/04/2018  01:09:17;56.706
07/04/2018  03:09:17;56.774
07/04/2018  05:09:17;56.852
07/04/2018  07:07:17;56.852
07/04/2018  09:07:17;57.165
07/04/2018  11:07:17;57.436
07/04/2018  13:05:17;57.394
07/04/2018  15:05:17;57.394
07/04/2018  17:05:17;57.436
07/04/2018  19:03:17;57.394
07/04/2018  21:03:17;57.280
07/04/2018  23:03:17;57.473
08/04/2018  01:01:17;57.280
08/04/2018  03:01:17;57.436
08/04/2018  04:59:17;57.436
08/04/2018  06:57:17;57.394
08/04/2018  08:57:17;57.436
08/04/2018  10:55:17;57.587
08/04/2018  12:53:17;57.744
08/04/2018  14:51:17;57.514
08/04/2018  16:49:17;57.551
08/04/2018  18:49:17;57.587
08/04/2018  20:13:17;57.243
08/04/2018  21:11:17;56.894
08/04/2018  21:45:17;56.435
08/04/2018  23:45:17;56.628
09/04/2018  01:43:17;56.659
09/04/2018  03:43:17;56.972
09/04/2018  05:41:17;56.816
09/04/2018  07:41:17;56.706
09/04/2018  09:39:17;57.123
09/04/2018  11:39:17;57.087
09/04/2018  13:37:17;57.243
09/04/2018  15:37:17;57.665
09/04/2018  17:35:17;57.551
09/04/2018  19:33:17;57.436
09/04/2018  21:33:17;57.123
09/04/2018  23:31:17;56.972
10/04/2018  01:29:17;57.087
10/04/2018  02:51:17;56.774
10/04/2018  04:49:17;56.930
10/04/2018  06:49:17;57.045
10/04/2018  08:49:17;56.894
10/04/2018  10:47:17;57.280
10/04/2018  12:45:17;57.587
10/04/2018  12:57:17;57.316
10/04/2018  12:57:17;57.316
10/04/2018  12:58:59;57.587
10/04/2018  14:58:56;57.436
10/04/2018  16:58:56;57.707
10/04/2018  18:58:56;57.629
10/04/2018  20:56:56;57.587
10/04/2018  22:56:56;57.587
11/04/2018  00:56:56;57.436
11/04/2018  02:56:56;57.087
11/04/2018  04:38:56;57.436
11/04/2018  06:36:56;57.436
11/04/2018  08:36:56;57.744
11/04/2018  10:34:56;57.744
11/04/2018  12:32:56;57.587
11/04/2018  14:30:56;57.436
11/04/2018  16:28:56;57.394
11/04/2018  18:28:56;57.280
11/04/2018  20:26:56;57.280
11/04/2018  22:26:56;57.123
12/04/2018  00:24:56;56.852
12/04/2018  02:24:56;56.659
12/04/2018  04:24:56;56.816
12/04/2018  06:22:56;56.628
12/04/2018  08:22:56;56.972
12/04/2018  10:20:56;57.316
12/04/2018  12:20:56;57.123
12/04/2018  14:18:56;57.087
12/04/2018  16:18:56;57.087
12/04/2018  18:18:56;56.894
12/04/2018  20:18:56;56.816
12/04/2018  22:16:56;56.816
13/04/2018  00:16:56;56.930
13/04/2018  02:14:56;56.628
13/04/2018  04:14:56;56.628
13/04/2018  06:12:56;56.659
13/04/2018  08:02:56;57.009
13/04/2018  09:24:56;57.473
13/04/2018  11:22:56;57.629
13/04/2018  13:20:56;57.744
13/04/2018  15:20:56;57.629
13/04/2018  17:18:56;57.587
13/04/2018  19:18:56;57.707
13/04/2018  21:16:56;57.744
13/04/2018  23:14:56;57.587
14/04/2018  01:14:56;57.587
14/04/2018  03:12:56;57.587
14/04/2018  05:12:56;57.587
14/04/2018  07:10:56;57.551
14/04/2018  09:08:56;57.551
14/04/2018  11:08:56;57.551
14/04/2018  13:08:56;57.514
14/04/2018  15:06:56;57.551
14/04/2018  17:04:56;57.931
14/04/2018  19:04:56;57.551
14/04/2018  21:02:56;57.629
14/04/2018  23:00:56;57.744
15/04/2018  00:58:56;57.785
15/04/2018  02:58:56;57.744
15/04/2018  04:58:56;57.629
15/04/2018  06:56:56;57.785
15/04/2018  08:56:56;57.785
15/04/2018  10:54:56;57.744
15/04/2018  12:54:56;57.931
15/04/2018  14:54:56;58.057
15/04/2018  16:52:56;57.853
15/04/2018  18:52:56;58.057
15/04/2018  20:50:56;57.785
15/04/2018  22:50:56;57.707
16/04/2018  00:48:56;57.707
16/04/2018  02:48:56;57.551
16/04/2018  04:46:56;57.551
16/04/2018  06:46:56;57.587
16/04/2018  08:44:56;57.587
16/04/2018  10:44:56;57.587
16/04/2018  12:42:56;57.707
16/04/2018  14:40:56;57.900
16/04/2018  16:40:56;57.665
16/04/2018  18:40:56;57.551
16/04/2018  20:40:56;57.436
16/04/2018  22:40:56;57.900
17/04/2018  00:38:56;57.587
17/04/2018  02:36:56;57.436
17/04/2018  04:34:56;57.280
17/04/2018  06:34:56;57.473
17/04/2018  08:34:56;57.280
17/04/2018  10:32:56;57.280
17/04/2018  12:32:56;57.514
17/04/2018  14:32:56;57.744
17/04/2018  16:32:56;57.785
17/04/2018  18:32:56;57.744
17/04/2018  20:30:56;57.629
17/04/2018  22:30:56;57.473
18/04/2018  00:28:56;57.587
18/04/2018  02:26:56;57.243
18/04/2018  04:26:56;57.123
18/04/2018  06:26:56;57.123
18/04/2018  08:24:56;57.280
18/04/2018  09:54:56;57.587
18/04/2018  11:52:56;57.436
18/04/2018  13:52:56;57.243
18/04/2018  15:50:56;57.514
18/04/2018  17:48:56;57.551
18/04/2018  19:48:56;57.394
18/04/2018  21:48:56;57.202
18/04/2018  23:46:56;57.587
19/04/2018  01:46:56;57.394
19/04/2018  03:44:56;57.394
19/04/2018  05:44:56;57.243
19/04/2018  07:44:56;57.243
19/04/2018  09:12:56;57.587
19/04/2018  11:12:56;57.744
19/04/2018  13:10:56;57.744
19/04/2018  15:10:56;57.900
19/04/2018  17:08:56;57.744
19/04/2018  19:08:56;57.587
19/04/2018  21:06:56;57.280
19/04/2018  23:06:56;57.514
20/04/2018  01:04:56;57.243
20/04/2018  03:02:56;57.280
20/04/2018  05:00:56;57.436
20/04/2018  07:00:56;57.280
20/04/2018  09:00:56;57.394
20/04/2018  11:00:56;57.587
20/04/2018  12:58:56;57.853
20/04/2018  14:58:56;57.853
20/04/2018  16:56:56;57.707
20/04/2018  18:56:56;57.629
20/04/2018  20:56:56;57.551
20/04/2018  22:54:56;57.514
21/04/2018  00:54:56;57.551
21/04/2018  02:52:56;57.123
21/04/2018  04:50:56;57.280
21/04/2018  06:50:56;57.280
21/04/2018  08:48:56;57.473
21/04/2018  10:48:56;57.551
21/04/2018  12:46:56;57.514
21/04/2018  14:46:56;57.707
21/04/2018  16:44:56;57.744
21/04/2018  18:44:56;57.785
21/04/2018  20:44:56;57.707
21/04/2018  22:42:56;57.707
22/04/2018  00:40:56;57.243
22/04/2018  02:38:56;57.316
22/04/2018  04:36:56;57.243
22/04/2018  06:34:56;57.243
22/04/2018  08:34:56;57.436
22/04/2018  10:32:56;57.514
22/04/2018  12:32:56;57.853
22/04/2018  14:30:56;57.707
22/04/2018  16:30:56;57.900
22/04/2018  18:28:56;57.707
22/04/2018  20:28:56;57.280
22/04/2018  22:26:56;57.394
23/04/2018  00:26:56;57.280
23/04/2018  02:24:56;57.243
23/04/2018  04:24:56;57.394
23/04/2018  06:24:56;57.587
23/04/2018  07:22:56;57.243
23/04/2018  09:22:56;57.394
23/04/2018  11:20:56;57.785
23/04/2018  13:18:56;57.744
23/04/2018  15:18:56;57.744
23/04/2018  16:56:56;57.316
23/04/2018  18:02:56;56.852
23/04/2018  19:38:56;56.357
23/04/2018  21:38:56;56.357
23/04/2018  23:36:56;56.550
24/04/2018  01:36:56;56.503
24/04/2018  03:34:56;56.201
24/04/2018  05:34:56;56.242
24/04/2018  07:32:56;56.044
24/04/2018  09:32:56;56.357
24/04/2018  09:38:56;56.315
24/04/2018  09:40:56;54.355
24/04/2018  09:42:56;50.502
24/04/2018  09:46:56;47.734
24/04/2018  09:56:56;44.361
24/04/2018  10:02:56;43.480
24/04/2018  10:10:56;43.094
24/04/2018  10:24:56;41.410
24/04/2018  10:38:56;40.227
24/04/2018  10:46:56;39.419
24/04/2018  11:42:56;35.639
24/04/2018  12:06:56;34.716
24/04/2018  12:20:56;34.226
24/04/2018  12:40:56;33.767
24/04/2018  12:58:56;33.272
24/04/2018  13:32:56;32.891
24/04/2018  13:54:56;32.547
24/04/2018  15:00:56;32.125
24/04/2018  16:58:56;31.666
24/04/2018  18:58:56;31.364
24/04/2018  20:56:56;31.067
24/04/2018  22:02:56;30.723
24/04/2018  23:12:56;30.379
25/04/2018  00:46:56;29.956
25/04/2018  00:50:56;29.956
25/04/2018  00:52:56;31.937
25/04/2018  00:54:56;42.176
25/04/2018  00:56:56;45.091
25/04/2018  01:00:56;47.541
25/04/2018  01:04:56;49.079
25/04/2018  01:26:56;55.387
25/04/2018  01:34:56;57.087
25/04/2018  01:38:56;57.551
25/04/2018  01:40:56;57.744
25/04/2018  01:42:56;56.972
25/04/2018  03:34:56;57.436
25/04/2018  05:34:56;57.587
25/04/2018  07:34:56;57.744
25/04/2018  09:34:56;57.707
25/04/2018  11:32:56;57.744
25/04/2018  13:32:56;57.853
25/04/2018  15:30:56;57.853
25/04/2018  17:28:56;57.853
25/04/2018  19:28:56;57.707
25/04/2018  21:28:56;57.707
25/04/2018  23:28:56;57.436
26/04/2018  01:26:56;57.551
26/04/2018  03:26:56;57.436
26/04/2018  05:24:56;57.707
26/04/2018  07:22:56;57.665
26/04/2018  09:22:56;57.707
26/04/2018  11:20:56;57.744
26/04/2018  13:20:56;57.744
26/04/2018  15:18:56;57.853
26/04/2018  17:18:56;57.707
26/04/2018  19:16:56;57.707
26/04/2018  21:16:56;57.707
26/04/2018  23:16:56;57.551
27/04/2018  01:16:56;57.785
27/04/2018  03:16:56;57.665
27/04/2018  05:16:56;57.358
27/04/2018  07:14:56;57.243
27/04/2018  09:12:56;57.358
27/04/2018  11:10:56;57.436
27/04/2018  13:10:56;57.394
27/04/2018  15:10:56;57.316
27/04/2018  17:10:56;57.514
27/04/2018  19:08:56;57.665
27/04/2018  21:06:56;57.629
27/04/2018  23:06:56;57.629
28/04/2018  01:06:56;57.629
28/04/2018  03:06:56;57.551
28/04/2018  05:06:56;57.665
28/04/2018  07:06:56;57.316
28/04/2018  08:28:56;57.514
28/04/2018  10:28:56;57.665
28/04/2018  12:28:56;57.978
28/04/2018  14:26:56;57.853
28/04/2018  16:24:56;57.853
28/04/2018  18:22:56;58.010
28/04/2018  20:22:56;57.900
28/04/2018  21:20:56;57.551
28/04/2018  23:20:56;57.436
29/04/2018  01:18:56;57.436
29/04/2018  03:16:56;57.316
29/04/2018  05:16:56;57.243
29/04/2018  07:14:56;57.316
29/04/2018  09:14:56;57.587
29/04/2018  11:14:56;57.853
29/04/2018  13:12:56;57.853
29/04/2018  15:10:56;57.900
29/04/2018  17:10:56;57.707
29/04/2018  19:08:56;57.551
29/04/2018  21:08:56;57.436
29/04/2018  23:08:56;57.436
30/04/2018  01:06:56;57.436
30/04/2018  03:06:56;57.436
30/04/2018  05:04:56;57.280
30/04/2018  07:04:56;57.436
30/04/2018  09:02:56;57.629
30/04/2018  11:00:56;57.473
30/04/2018  13:00:56;57.587
30/04/2018  15:00:56;57.243
30/04/2018  17:00:56;57.243
30/04/2018  19:00:56;57.394
30/04/2018  20:58:56;57.587
30/04/2018  21:32:56;57.280
30/04/2018  23:30:56;57.165
01/05/2018  01:30:56;57.473
01/05/2018  02:26:56;57.165
01/05/2018  04:26:56;57.045
01/05/2018  06:24:56;56.972
01/05/2018  08:22:56;56.930
01/05/2018  10:22:56;57.243
01/05/2018  12:22:56;57.280
01/05/2018  14:22:56;57.473
01/05/2018  16:20:56;57.243
01/05/2018  18:20:56;57.280
01/05/2018  20:20:56;57.165
01/05/2018  22:20:56;57.045
02/05/2018  00:18:56;57.202
02/05/2018  02:18:56;57.202
02/05/2018  04:16:56;57.009
02/05/2018  06:14:56;57.165
02/05/2018  08:14:56;57.165
02/05/2018  10:12:56;57.202
02/05/2018  12:12:56;57.045
02/05/2018  14:12:56;57.009
02/05/2018  16:10:56;57.394
02/05/2018  18:10:56;57.394
02/05/2018  20:10:56;57.358
02/05/2018  22:08:56;57.514
03/05/2018  00:06:56;57.202
03/05/2018  02:06:56;57.358
03/05/2018  04:04:56;57.358
03/05/2018  06:04:56;57.514
03/05/2018  08:04:56;57.358
03/05/2018  10:04:56;57.514
03/05/2018  12:02:56;57.514
03/05/2018  14:02:56;57.514
03/05/2018  16:00:56;57.316
03/05/2018  18:00:56;57.243
03/05/2018  20:00:56;57.202
03/05/2018  22:00:56;57.394
03/05/2018  23:58:56;57.316
04/05/2018  01:58:56;57.316
04/05/2018  03:56:56;57.243
04/05/2018  05:54:56;57.514
04/05/2018  07:52:56;57.744
04/05/2018  09:52:56;57.587
04/05/2018  11:44:56;57.280
04/05/2018  13:42:56;57.436
04/05/2018  15:42:56;57.587
04/05/2018  17:42:56;57.280
04/05/2018  19:08:56;57.629
04/05/2018  21:06:56;57.165
04/05/2018  23:06:56;57.280
05/05/2018  01:06:56;57.473
05/05/2018  03:06:56;57.629
05/05/2018  04:10:56;57.243
05/05/2018  06:10:56;57.280
05/05/2018  08:10:56;57.587
05/05/2018  10:08:56;57.473
05/05/2018  12:08:56;57.744
05/05/2018  14:06:56;57.587
05/05/2018  16:06:56;57.587
05/05/2018  18:06:56;57.587
05/05/2018  20:06:56;57.707
05/05/2018  22:06:56;57.473
06/05/2018  00:06:56;57.280
06/05/2018  02:04:56;57.473
06/05/2018  04:04:56;57.473
06/05/2018  06:02:56;57.316
06/05/2018  08:02:56;57.629
06/05/2018  10:02:56;57.629
06/05/2018  12:02:56;57.744
06/05/2018  14:00:56;57.587
06/05/2018  16:00:56;57.473
06/05/2018  17:58:56;57.629
06/05/2018  19:58:56;57.316
06/05/2018  21:56:56;57.280
06/05/2018  23:56:56;57.629
07/05/2018  01:56:56;57.629
07/05/2018  03:56:56;57.629
07/05/2018  05:54:56;57.587
07/05/2018  07:52:56;57.785
07/05/2018  09:50:56;57.629
07/05/2018  11:48:56;57.744
07/05/2018  13:46:56;57.785
07/05/2018  15:46:56;57.785
07/05/2018  17:44:56;57.785
07/05/2018  19:44:56;57.551
07/05/2018  21:42:56;57.744
07/05/2018  23:42:56;57.629
08/05/2018  01:42:56;57.514
08/05/2018  03:42:56;57.473
08/05/2018  05:40:56;57.436
08/05/2018  07:38:56;57.707
08/05/2018  09:36:56;57.473
08/05/2018  11:36:56;57.931
08/05/2018  13:34:56;57.744
08/05/2018  15:34:56;57.358
08/05/2018  16:56:56;57.665
08/05/2018  18:56:56;57.394
08/05/2018  20:56:56;57.629
08/05/2018  22:56:56;57.514
09/05/2018  00:54:56;57.280
09/05/2018  02:54:56;57.280
09/05/2018  04:52:56;57.436
09/05/2018  06:50:56;57.394
09/05/2018  08:50:56;57.394
09/05/2018  10:48:56;57.629
09/05/2018  12:48:56;57.744
09/05/2018  14:46:56;57.744
09/05/2018  16:46:56;57.394
09/05/2018  18:44:56;57.358
09/05/2018  20:44:56;57.243
09/05/2018  22:42:56;57.551
10/05/2018  00:42:56;57.087
10/05/2018  02:42:56;57.123
10/05/2018  04:40:56;57.243
10/05/2018  06:38:56;57.316
10/05/2018  08:36:56;57.087
10/05/2018  10:36:56;57.316
10/05/2018  12:36:56;57.280
10/05/2018  14:36:56;57.243
10/05/2018  16:34:56;57.316
10/05/2018  18:32:56;57.280
10/05/2018  20:32:56;57.123
10/05/2018  22:20:56;57.473
10/05/2018  23:46:56;57.123
11/05/2018  01:44:56;56.930
11/05/2018  03:42:56;57.009
11/05/2018  05:42:56;56.972
11/05/2018  07:40:56;57.045
11/05/2018  09:40:56;56.774
11/05/2018  11:38:56;56.894
11/05/2018  13:36:56;57.243
11/05/2018  15:34:56;57.436
11/05/2018  17:32:56;57.280
11/05/2018  19:32:56;57.087
11/05/2018  21:30:56;57.123
11/05/2018  23:28:56;57.123
12/05/2018  01:28:56;56.894
12/05/2018  03:26:56;56.816
12/05/2018  05:24:56;56.852
12/05/2018  07:24:56;57.009
12/05/2018  09:24:56;57.123
12/05/2018  11:22:56;57.280
12/05/2018  13:22:56;57.123
12/05/2018  15:20:56;57.316
12/05/2018  17:18:56;57.316
12/05/2018  19:18:56;57.123
12/05/2018  21:16:56;56.816
12/05/2018  23:14:56;56.972
13/05/2018  01:14:56;57.123
13/05/2018  03:14:56;57.123
13/05/2018  05:12:56;56.972
13/05/2018  07:12:56;56.852
13/05/2018  09:12:56;56.972
13/05/2018  11:10:56;57.316
13/05/2018  13:10:56;57.123
13/05/2018  15:08:56;57.087
13/05/2018  17:08:56;57.087
13/05/2018  19:06:56;57.123
