
Time;HTI889I
02/08/2018  12:08:54;61.878
02/08/2018  12:16:54;61.758
02/08/2018  12:22:54;61.607
02/08/2018  12:24:54;61.101
02/08/2018  12:26:54;61.607
02/08/2018  12:32:54;61.143
02/08/2018  13:32:54;61.258
02/08/2018  13:34:54;60.637
02/08/2018  13:36:54;61.258
02/08/2018  14:02:54;61.450
02/08/2018  14:04:54;60.674
02/08/2018  14:10:54;60.872
02/08/2018  14:20:54;60.715
02/08/2018  14:22:54;61.450
02/08/2018  14:24:54;60.830
02/08/2018  14:28:54;61.336
02/08/2018  14:48:54;61.294
02/08/2018  14:50:54;60.674
02/08/2018  14:52:54;61.565
02/08/2018  14:58:54;61.414
02/08/2018  15:08:54;61.450
02/08/2018  15:10:54;60.830
02/08/2018  15:12:54;61.607
02/08/2018  15:18:54;61.450
02/08/2018  15:20:54;60.830
02/08/2018  15:22:54;61.450
02/08/2018  15:38:54;61.607
02/08/2018  15:40:54;60.830
02/08/2018  15:44:54;61.643
02/08/2018  15:46:54;60.986
02/08/2018  15:48:54;61.607
02/08/2018  15:54:54;61.607
02/08/2018  15:56:54;60.986
02/08/2018  15:58:54;61.758
02/08/2018  16:04:54;61.450
02/08/2018  17:10:54;61.143
02/08/2018  17:36:54;61.143
02/08/2018  17:38:54;61.643
02/08/2018  17:42:54;60.986
02/08/2018  17:44:54;61.607
02/08/2018  17:46:54;60.986
02/08/2018  17:52:54;61.101
02/08/2018  17:54:54;61.758
02/08/2018  17:56:54;61.143
02/08/2018  18:02:54;61.294
02/08/2018  18:22:54;61.294
02/08/2018  18:24:54;61.914
02/08/2018  18:26:54;61.294
02/08/2018  18:28:54;61.878
02/08/2018  18:36:54;61.258
02/08/2018  18:42:54;61.294
02/08/2018  18:44:54;61.878
02/08/2018  18:46:54;61.258
02/08/2018  18:48:54;61.878
02/08/2018  18:52:54;61.258
02/08/2018  18:54:54;61.878
02/08/2018  18:56:54;61.258
02/08/2018  19:22:54;61.101
02/08/2018  19:24:54;61.878
02/08/2018  19:26:54;61.258
02/08/2018  19:32:54;61.258
02/08/2018  19:34:54;61.878
02/08/2018  19:36:54;61.216
02/08/2018  19:42:54;61.143
02/08/2018  19:44:54;61.758
02/08/2018  19:50:54;61.607
02/08/2018  20:50:54;61.722
02/08/2018  20:52:54;61.101
02/08/2018  20:56:54;61.607
02/08/2018  21:36:54;61.414
02/08/2018  23:34:54;61.101
03/08/2018  01:08:54;61.294
03/08/2018  03:08:54;61.450
03/08/2018  04:08:54;61.414
03/08/2018  04:10:54;60.908
03/08/2018  04:18:54;61.216
03/08/2018  06:16:54;61.216
03/08/2018  06:38:54;60.950
03/08/2018  07:14:54;60.637
03/08/2018  08:44:54;60.794
03/08/2018  09:26:54;61.258
03/08/2018  10:56:54;61.565
03/08/2018  12:04:54;62.029
03/08/2018  12:20:54;62.071
03/08/2018  14:20:54;62.373
03/08/2018  14:54:54;62.029
03/08/2018  15:00:54;61.878
03/08/2018  15:18:54;61.758
03/08/2018  17:10:54;62.227
03/08/2018  17:34:54;62.186
03/08/2018  17:38:54;62.029
03/08/2018  17:40:54;61.414
03/08/2018  17:42:54;61.993
03/08/2018  19:42:54;61.993
03/08/2018  20:02:54;61.878
03/08/2018  20:28:54;61.722
03/08/2018  21:54:54;61.607
03/08/2018  21:56:54;61.101
03/08/2018  21:58:54;61.722
03/08/2018  22:08:54;61.414
03/08/2018  23:12:54;61.414
03/08/2018  23:14:54;60.830
03/08/2018  23:16:54;61.414
04/08/2018  01:04:54;61.685
04/08/2018  02:12:54;61.372
04/08/2018  04:04:54;61.065
04/08/2018  06:04:54;60.908
04/08/2018  06:42:54;61.216
04/08/2018  08:34:54;61.529
04/08/2018  10:32:54;61.685
04/08/2018  11:26:54;62.029
04/08/2018  11:52:54;61.878
04/08/2018  11:56:54;61.722
04/08/2018  12:10:54;61.722
04/08/2018  12:12:54;61.216
04/08/2018  12:18:54;61.529
04/08/2018  12:22:54;61.565
04/08/2018  12:42:54;61.607
04/08/2018  13:40:54;61.993
04/08/2018  14:34:54;61.565
04/08/2018  16:32:54;62.029
04/08/2018  16:42:54;61.685
04/08/2018  17:22:54;61.836
04/08/2018  18:04:54;62.029
04/08/2018  20:02:54;61.993
04/08/2018  20:14:54;61.643
04/08/2018  20:18:54;61.487
04/08/2018  20:20:54;60.872
04/08/2018  20:34:54;60.752
04/08/2018  20:38:54;60.288
04/08/2018  20:50:54;59.667
04/08/2018  21:18:54;59.980
04/08/2018  21:32:54;60.444
04/08/2018  22:56:54;60.752
05/08/2018  00:56:54;60.637
05/08/2018  02:18:54;61.065
05/08/2018  03:56:54;60.601
05/08/2018  04:58:54;60.444
05/08/2018  06:58:54;60.601
05/08/2018  08:58:54;60.715
05/08/2018  09:10:54;60.559
05/08/2018  10:08:54;60.752
05/08/2018  11:40:54;60.752
05/08/2018  11:42:54;61.258
05/08/2018  13:42:54;61.216
05/08/2018  13:50:54;61.414
05/08/2018  14:18:54;61.722
05/08/2018  16:18:54;61.993
05/08/2018  16:26:54;61.685
05/08/2018  17:18:54;61.993
05/08/2018  18:48:54;61.685
05/08/2018  20:24:54;61.414
05/08/2018  22:24:54;61.023
05/08/2018  22:44:54;61.216
06/08/2018  00:40:54;60.950
06/08/2018  02:38:54;60.752
06/08/2018  04:38:54;60.444
06/08/2018  06:38:54;60.601
06/08/2018  08:36:54;60.601
06/08/2018  09:04:54;60.872
06/08/2018  09:40:54;61.101
06/08/2018  10:20:54;61.372
06/08/2018  12:18:54;61.836
06/08/2018  13:22:54;62.186
06/08/2018  15:20:54;62.264
06/08/2018  17:18:54;62.498
06/08/2018  19:18:54;62.498
06/08/2018  19:28:54;62.149
06/08/2018  20:40:54;61.878
06/08/2018  21:28:54;61.722
06/08/2018  21:44:54;61.258
06/08/2018  23:44:54;61.101
07/08/2018  01:26:54;61.565
07/08/2018  02:18:54;61.101
07/08/2018  04:08:54;61.372
07/08/2018  05:00:54;61.722
07/08/2018  06:04:54;61.414
07/08/2018  06:52:54;61.101
07/08/2018  08:22:54;61.565
07/08/2018  10:16:54;61.336
07/08/2018  10:56:54;61.529
07/08/2018  12:56:54;61.722
07/08/2018  14:56:54;61.878
07/08/2018  16:56:54;61.529
07/08/2018  17:20:54;61.216
07/08/2018  17:32:54;60.872
07/08/2018  18:00:54;60.408
07/08/2018  18:56:54;60.444
07/08/2018  20:16:54;60.794
07/08/2018  20:22:54;60.601
07/08/2018  21:18:54;60.950
07/08/2018  21:56:54;60.794
07/08/2018  22:56:54;60.752
07/08/2018  23:14:54;60.481
08/08/2018  01:12:54;60.330
08/08/2018  02:40:54;60.142
08/08/2018  04:38:54;60.288
08/08/2018  05:06:54;59.980
08/08/2018  07:06:54;60.017
08/08/2018  08:38:54;60.142
08/08/2018  08:56:54;60.637
08/08/2018  10:40:54;60.908
08/08/2018  11:10:54;61.216
08/08/2018  13:10:54;61.529
08/08/2018  14:50:54;61.258
08/08/2018  16:50:54;61.529
08/08/2018  16:56:54;61.258
08/08/2018  17:36:54;61.565
08/08/2018  19:36:54;61.529
08/08/2018  19:56:54;61.258
08/08/2018  21:26:54;61.101
08/08/2018  22:20:54;60.794
08/08/2018  23:10:54;60.481
08/08/2018  23:32:54;60.142
09/08/2018  01:32:54;60.481
09/08/2018  01:44:54;60.142
09/08/2018  03:44:54;60.173
09/08/2018  03:56:54;59.824
09/08/2018  05:26:54;60.288
09/08/2018  07:26:54;60.715
09/08/2018  09:26:54;61.065
09/08/2018  10:36:54;61.529
09/08/2018  12:36:54;61.836
09/08/2018  14:34:54;62.029
09/08/2018  15:06:54;61.800
09/08/2018  17:04:54;61.800
09/08/2018  18:48:54;61.372
09/08/2018  19:16:54;61.529
09/08/2018  21:06:54;61.372
09/08/2018  22:34:54;61.101
09/08/2018  23:18:54;60.908
09/08/2018  23:52:54;60.986
09/08/2018  23:54:54;60.330
10/08/2018  00:06:54;60.522
10/08/2018  00:50:54;60.601
10/08/2018  00:52:54;59.980
10/08/2018  00:54:54;60.637
10/08/2018  01:00:54;60.481
10/08/2018  01:10:54;60.173
10/08/2018  01:26:54;59.980
10/08/2018  01:30:54;59.209
10/08/2018  02:44:54;58.786
10/08/2018  04:44:54;58.515
10/08/2018  06:42:54;58.328
10/08/2018  08:40:54;58.630
10/08/2018  09:48:54;58.979
10/08/2018  11:48:54;59.402
10/08/2018  13:48:54;59.443
10/08/2018  15:48:54;59.558
10/08/2018  17:48:54;59.871
10/08/2018  19:46:54;59.521
10/08/2018  20:28:54;59.209
10/08/2018  20:30:54;60.601
10/08/2018  20:44:54;60.481
10/08/2018  20:46:54;59.871
10/08/2018  20:50:54;60.210
10/08/2018  20:52:54;60.830
10/08/2018  20:56:54;60.481
10/08/2018  20:58:54;59.558
10/08/2018  21:02:54;60.330
10/08/2018  21:30:54;59.871
10/08/2018  21:46:54;60.173
10/08/2018  22:14:54;60.330
10/08/2018  22:18:54;60.830
10/08/2018  22:26:54;60.674
10/08/2018  23:04:54;60.950
10/08/2018  23:18:54;61.101
10/08/2018  23:36:54;61.143
10/08/2018  23:40:54;61.143
10/08/2018  23:42:54;61.643
10/08/2018  23:44:54;61.143
11/08/2018  01:02:54;61.414
11/08/2018  03:00:54;61.414
11/08/2018  04:34:54;61.101
11/08/2018  05:02:54;61.101
11/08/2018  05:04:54;60.601
11/08/2018  05:10:54;60.752
11/08/2018  05:14:54;60.752
11/08/2018  05:16:54;61.372
11/08/2018  06:14:54;61.101
11/08/2018  07:06:54;60.950
11/08/2018  07:34:54;60.830
11/08/2018  07:40:54;60.674
11/08/2018  07:42:54;60.173
11/08/2018  07:44:54;60.794
11/08/2018  08:32:54;60.752
11/08/2018  09:12:54;60.830
11/08/2018  09:16:54;60.986
11/08/2018  09:32:54;60.986
11/08/2018  09:34:54;61.607
11/08/2018  10:22:54;62.029
11/08/2018  11:36:54;62.498
11/08/2018  13:18:54;62.691
11/08/2018  14:02:54;63.108
11/08/2018  16:00:54;62.806
11/08/2018  17:28:54;62.644
11/08/2018  18:54:54;62.806
11/08/2018  20:54:54;62.644
11/08/2018  21:08:54;62.806
11/08/2018  21:38:54;62.498
11/08/2018  21:52:54;62.149
11/08/2018  21:56:54;61.878
11/08/2018  22:34:54;61.685
11/08/2018  22:36:54;61.065
11/08/2018  22:54:54;61.101
11/08/2018  22:56:54;61.607
11/08/2018  23:22:54;61.258
12/08/2018  01:00:54;60.986
12/08/2018  01:04:54;60.674
12/08/2018  01:16:54;60.986
12/08/2018  02:28:54;60.674
12/08/2018  02:42:54;60.830
12/08/2018  03:16:54;60.522
12/08/2018  05:04:54;60.064
12/08/2018  05:28:54;59.871
12/08/2018  05:34:54;59.250
12/08/2018  05:36:54;59.871
12/08/2018  06:04:54;60.017
12/08/2018  07:22:54;60.210
12/08/2018  08:34:54;60.674
12/08/2018  09:26:54;60.872
12/08/2018  10:36:54;61.336
12/08/2018  11:42:54;61.565
12/08/2018  11:48:54;61.758
12/08/2018  12:28:54;61.956
12/08/2018  13:42:54;62.071
12/08/2018  14:04:54;62.373
12/08/2018  16:02:54;62.535
12/08/2018  16:08:54;62.227
12/08/2018  18:08:54;62.186
12/08/2018  20:08:54;62.227
12/08/2018  22:04:54;61.758
13/08/2018  00:04:54;61.758
13/08/2018  02:04:54;61.336
13/08/2018  04:04:54;61.258
13/08/2018  06:04:54;61.294
13/08/2018  06:48:54;60.908
13/08/2018  08:20:54;61.101
13/08/2018  08:30:54;61.450
13/08/2018  09:38:54;61.878
13/08/2018  11:08:54;62.342
13/08/2018  12:08:54;62.806
13/08/2018  14:08:54;62.769
13/08/2018  16:08:54;62.806
13/08/2018  18:08:54;62.498
13/08/2018  20:08:54;62.029
13/08/2018  22:08:54;61.878
13/08/2018  23:54:54;61.722
13/08/2018  23:58:54;61.450
14/08/2018  00:22:54;61.258
14/08/2018  01:34:54;61.607
14/08/2018  02:24:54;61.414
14/08/2018  03:14:54;61.216
14/08/2018  05:14:54;60.950
14/08/2018  06:54:54;60.637
14/08/2018  08:22:54;60.794
14/08/2018  08:58:54;60.986
14/08/2018  09:48:54;61.336
14/08/2018  11:06:54;61.722
14/08/2018  12:10:54;61.914
14/08/2018  12:26:54;62.186
14/08/2018  13:10:54;62.535
14/08/2018  15:10:54;62.186
14/08/2018  15:18:54;62.373
14/08/2018  16:14:54;62.264
14/08/2018  17:32:54;61.878
14/08/2018  17:46:54;61.565
14/08/2018  17:54:54;61.414
14/08/2018  18:14:54;61.101
14/08/2018  18:40:54;60.950
14/08/2018  19:04:54;60.794
14/08/2018  21:04:54;60.481
14/08/2018  21:26:54;60.366
14/08/2018  22:12:54;60.674
15/08/2018  00:12:54;60.950
15/08/2018  01:56:54;60.637
15/08/2018  03:54:54;60.366
15/08/2018  04:14:54;60.830
15/08/2018  05:04:54;60.366
15/08/2018  07:04:54;60.017
15/08/2018  07:44:54;60.064
15/08/2018  07:58:54;60.330
15/08/2018  08:16:54;60.522
15/08/2018  09:56:54;60.872
15/08/2018  10:56:54;61.101
15/08/2018  11:08:54;61.450
15/08/2018  12:26:54;61.878
15/08/2018  14:26:54;62.029
15/08/2018  15:20:54;61.685
15/08/2018  15:30:54;61.878
15/08/2018  17:28:54;61.565
15/08/2018  19:02:54;61.414
15/08/2018  21:02:54;61.685
15/08/2018  21:48:54;61.372
15/08/2018  22:06:54;61.065
16/08/2018  00:04:54;60.715
16/08/2018  02:04:54;60.794
16/08/2018  02:28:54;60.601
16/08/2018  04:26:54;60.908
16/08/2018  06:24:54;60.950
16/08/2018  07:00:54;60.637
16/08/2018  08:56:54;61.065
16/08/2018  10:02:54;61.414
16/08/2018  11:36:54;61.878
16/08/2018  12:50:54;62.342
16/08/2018  14:16:54;62.149
16/08/2018  16:16:54;62.029
16/08/2018  18:16:54;62.029
16/08/2018  20:02:54;61.836
16/08/2018  20:52:54;61.372
16/08/2018  22:52:54;61.685
16/08/2018  23:28:54;61.372
17/08/2018  00:18:54;61.023
17/08/2018  02:16:54;60.908
17/08/2018  02:42:54;60.715
17/08/2018  04:42:54;60.872
17/08/2018  06:08:54;60.408
17/08/2018  08:08:54;60.444
17/08/2018  08:36:54;60.752
17/08/2018  08:56:54;61.216
17/08/2018  10:12:54;61.685
17/08/2018  12:12:54;61.878
17/08/2018  14:12:54;61.800
17/08/2018  15:04:54;62.186
17/08/2018  16:26:54;61.878
17/08/2018  16:38:54;61.065
17/08/2018  17:20:54;61.529
17/08/2018  18:40:54;61.216
17/08/2018  20:40:54;60.950
17/08/2018  22:40:54;61.101
18/08/2018  00:40:54;61.023
18/08/2018  02:38:54;61.065
18/08/2018  02:50:54;60.559
18/08/2018  04:48:54;60.601
18/08/2018  06:34:54;60.288
18/08/2018  06:50:54;59.824
18/08/2018  07:42:54;60.288
18/08/2018  08:38:54;60.752
18/08/2018  09:28:54;61.216
18/08/2018  10:44:54;61.685
18/08/2018  11:56:54;62.029
18/08/2018  13:54:54;62.457
18/08/2018  14:22:54;62.186
18/08/2018  14:26:54;61.685
18/08/2018  16:26:54;61.414
18/08/2018  17:00:54;61.216
18/08/2018  17:26:54;60.794
18/08/2018  19:24:54;60.330
18/08/2018  21:24:54;60.173
18/08/2018  23:08:54;59.871
19/08/2018  01:08:54;59.521
19/08/2018  03:06:54;60.017
19/08/2018  05:04:54;59.824
19/08/2018  07:04:54;59.824
19/08/2018  09:02:54;60.173
19/08/2018  10:18:54;60.637
19/08/2018  11:20:54;61.065
19/08/2018  13:20:54;61.101
19/08/2018  15:18:54;61.529
19/08/2018  17:16:54;61.372
19/08/2018  19:12:54;60.908
19/08/2018  19:50:54;60.522
19/08/2018  20:14:54;60.330
19/08/2018  22:14:54;60.173
19/08/2018  23:00:54;59.714
20/08/2018  01:00:54;60.017
20/08/2018  02:58:54;59.824
20/08/2018  04:44:54;59.365
20/08/2018  06:44:54;59.667
20/08/2018  08:44:54;59.871
20/08/2018  09:44:54;60.288
20/08/2018  10:22:54;60.637
20/08/2018  11:34:54;61.101
20/08/2018  13:34:54;61.143
20/08/2018  14:18:54;61.565
20/08/2018  16:18:54;61.685
20/08/2018  17:24:54;61.529
20/08/2018  18:26:54;61.101
20/08/2018  18:32:54;60.330
20/08/2018  18:34:54;59.667
20/08/2018  18:42:54;59.402
20/08/2018  18:46:54;59.250
20/08/2018  19:20:54;59.714
20/08/2018  19:46:54;60.142
20/08/2018  21:22:54;60.601
20/08/2018  23:22:54;60.794
20/08/2018  23:32:54;60.288
21/08/2018  01:32:54;60.601
21/08/2018  03:32:54;60.288
21/08/2018  05:32:54;60.522
21/08/2018  07:32:54;60.142
21/08/2018  08:56:54;60.481
21/08/2018  10:56:54;60.752
21/08/2018  11:58:54;61.101
21/08/2018  13:58:54;61.372
21/08/2018  15:58:54;61.258
21/08/2018  16:32:54;60.908
21/08/2018  17:06:54;60.481
21/08/2018  17:44:54;60.142
21/08/2018  19:42:54;59.871
21/08/2018  21:42:54;60.251
21/08/2018  22:14:54;59.793
22/08/2018  00:14:54;59.980
22/08/2018  00:18:54;59.636
22/08/2018  02:18:54;59.793
22/08/2018  04:10:54;59.521
22/08/2018  04:56:54;59.329
22/08/2018  06:54:54;59.329
22/08/2018  08:04:54;59.714
22/08/2018  10:04:54;59.980
22/08/2018  10:16:54;60.330
22/08/2018  10:52:54;60.637
22/08/2018  12:00:54;61.065
22/08/2018  12:48:54;61.529
22/08/2018  14:46:54;61.643
22/08/2018  16:44:54;61.956
22/08/2018  17:34:54;61.487
22/08/2018  18:20:54;61.023
22/08/2018  18:56:54;60.752
22/08/2018  19:26:54;60.444
22/08/2018  19:42:54;59.980
22/08/2018  21:38:54;59.714
22/08/2018  22:30:54;59.667
22/08/2018  23:34:54;59.480
22/08/2018  23:36:54;58.865
22/08/2018  23:40:54;58.865
22/08/2018  23:42:54;59.365
22/08/2018  23:58:54;59.172
23/08/2018  01:04:54;59.667
23/08/2018  02:38:54;60.142
23/08/2018  04:26:54;59.824
23/08/2018  06:26:54;60.095
23/08/2018  08:26:54;59.980
23/08/2018  09:58:54;60.251
23/08/2018  10:00:54;59.329
23/08/2018  10:02:54;59.636
23/08/2018  10:04:54;60.872
23/08/2018  10:06:54;60.715
23/08/2018  10:08:54;59.480
23/08/2018  10:12:54;60.872
23/08/2018  10:20:54;59.939
23/08/2018  10:32:54;61.372
23/08/2018  10:42:54;61.529
23/08/2018  10:44:54;60.752
23/08/2018  10:58:54;60.601
23/08/2018  11:00:54;59.980
23/08/2018  11:08:54;60.794
23/08/2018  12:58:54;61.065
23/08/2018  13:16:54;61.529
23/08/2018  14:00:54;61.685
23/08/2018  15:02:54;61.216
23/08/2018  15:06:54;60.715
23/08/2018  15:20:54;60.559
23/08/2018  15:34:54;60.251
23/08/2018  15:56:54;59.871
23/08/2018  16:16:54;59.667
23/08/2018  17:16:54;59.209
23/08/2018  17:24:54;59.250
23/08/2018  17:26:54;58.630
23/08/2018  18:24:54;59.094
23/08/2018  18:32:54;58.938
23/08/2018  18:34:54;58.328
23/08/2018  18:44:54;58.745
23/08/2018  19:38:54;58.938
23/08/2018  20:02:54;58.901
23/08/2018  20:48:54;59.365
23/08/2018  20:52:54;59.209
23/08/2018  21:10:54;59.250
23/08/2018  21:12:54;58.588
23/08/2018  21:18:54;58.745
23/08/2018  21:38:54;59.057
23/08/2018  21:42:54;59.558
23/08/2018  21:58:54;59.402
23/08/2018  23:58:54;59.365
24/08/2018  00:06:54;59.667
24/08/2018  02:06:54;59.250
24/08/2018  03:02:54;59.521
24/08/2018  04:18:54;59.746
24/08/2018  05:52:54;60.142
24/08/2018  06:26:54;59.824
24/08/2018  08:26:54;60.142
24/08/2018  08:30:54;59.871
24/08/2018  09:52:54;60.288
24/08/2018  10:46:54;60.637
24/08/2018  11:08:54;61.065
24/08/2018  11:50:54;61.414
24/08/2018  12:32:54;61.565
24/08/2018  12:54:54;62.029
24/08/2018  14:54:54;61.878
24/08/2018  15:34:54;61.722
24/08/2018  15:42:54;61.529
24/08/2018  16:18:54;61.065
24/08/2018  16:42:54;61.258
24/08/2018  16:58:54;61.722
24/08/2018  17:36:54;61.722
24/08/2018  17:38:54;61.101
24/08/2018  17:50:54;61.414
24/08/2018  17:58:54;61.143
24/08/2018  18:08:54;61.607
24/08/2018  20:08:54;61.643
24/08/2018  20:54:54;61.258
24/08/2018  21:54:54;60.830
24/08/2018  22:40:54;60.522
25/08/2018  00:38:54;60.522
25/08/2018  02:36:54;60.330
25/08/2018  04:26:54;60.173
25/08/2018  04:46:54;59.871
25/08/2018  06:44:54;59.667
25/08/2018  07:42:54;59.250
25/08/2018  07:54:54;59.746
25/08/2018  08:30:54;60.173
25/08/2018  10:30:54;60.330
25/08/2018  10:46:54;60.210
25/08/2018  11:26:54;60.366
25/08/2018  11:48:54;60.830
25/08/2018  11:52:54;60.794
25/08/2018  12:42:54;60.522
25/08/2018  12:52:54;60.950
25/08/2018  14:52:54;60.601
25/08/2018  15:16:54;60.794
25/08/2018  15:34:54;61.143
25/08/2018  15:38:54;60.986
25/08/2018  17:38:54;60.715
25/08/2018  18:32:54;60.794
25/08/2018  18:34:54;60.173
25/08/2018  18:40:54;60.637
25/08/2018  19:04:54;60.715
25/08/2018  19:06:54;60.095
25/08/2018  19:10:54;60.715
25/08/2018  19:20:54;60.522
25/08/2018  19:54:54;60.210
25/08/2018  21:54:54;59.871
25/08/2018  22:18:54;60.173
25/08/2018  23:18:54;59.746
26/08/2018  00:18:54;60.210
26/08/2018  02:18:54;60.210
26/08/2018  04:18:54;60.251
26/08/2018  04:22:54;59.600
26/08/2018  04:44:54;59.824
26/08/2018  05:52:54;59.443
26/08/2018  06:38:54;59.094
26/08/2018  07:44:54;59.443
26/08/2018  09:44:54;59.714
26/08/2018  11:10:54;60.095
26/08/2018  13:10:54;59.746
26/08/2018  13:16:54;59.130
26/08/2018  13:22:54;59.443
26/08/2018  13:26:54;60.064
26/08/2018  14:48:54;60.522
26/08/2018  16:18:54;60.173
26/08/2018  16:56:54;60.366
26/08/2018  17:24:54;60.017
26/08/2018  17:48:54;60.408
26/08/2018  17:52:54;60.408
26/08/2018  17:54:54;59.902
26/08/2018  18:02:54;60.366
26/08/2018  18:24:54;60.064
26/08/2018  18:26:54;59.558
26/08/2018  18:38:54;60.064
26/08/2018  20:24:54;59.636
26/08/2018  21:10:54;59.558
26/08/2018  21:18:54;59.209
26/08/2018  21:28:54;59.094
26/08/2018  23:18:54;59.287
27/08/2018  00:10:54;59.094
27/08/2018  02:10:54;59.172
27/08/2018  02:22:54;58.666
27/08/2018  04:22:54;58.630
27/08/2018  05:58:54;58.166
27/08/2018  07:42:54;58.328
27/08/2018  08:48:54;58.630
27/08/2018  09:20:54;58.823
27/08/2018  09:54:54;59.287
27/08/2018  09:58:54;58.979
27/08/2018  11:14:54;59.250
27/08/2018  12:28:54;59.746
27/08/2018  12:36:54;59.402
27/08/2018  13:20:54;59.600
27/08/2018  14:54:54;59.902
27/08/2018  16:54:54;59.793
27/08/2018  18:52:54;60.095
27/08/2018  19:02:54;59.636
27/08/2018  19:10:54;60.408
27/08/2018  19:16:54;60.095
27/08/2018  19:18:54;59.480
27/08/2018  19:26:54;59.636
27/08/2018  19:50:54;59.824
27/08/2018  20:54:54;60.210
27/08/2018  21:02:54;60.251
27/08/2018  21:04:54;59.636
27/08/2018  21:08:54;59.793
27/08/2018  21:14:54;60.251
27/08/2018  21:24:54;60.095
27/08/2018  22:26:54;60.064
27/08/2018  22:28:54;59.443
27/08/2018  22:38:54;59.902
27/08/2018  22:48:54;59.636
27/08/2018  23:30:54;59.636
27/08/2018  23:32:54;58.979
27/08/2018  23:36:54;59.130
27/08/2018  23:40:54;59.250
27/08/2018  23:46:54;59.746
27/08/2018  23:52:54;59.600
27/08/2018  23:54:54;58.979
27/08/2018  23:58:54;59.130
28/08/2018  00:02:54;59.287
28/08/2018  00:04:54;59.793
28/08/2018  00:14:54;59.443
28/08/2018  01:00:54;59.094
28/08/2018  01:10:54;59.402
28/08/2018  01:58:54;59.130
28/08/2018  02:22:54;59.016
28/08/2018  02:24:54;58.359
28/08/2018  02:26:54;58.979
28/08/2018  02:44:54;58.786
28/08/2018  02:46:54;58.166
28/08/2018  02:48:54;58.979
28/08/2018  03:06:54;58.745
28/08/2018  03:18:54;58.823
28/08/2018  03:58:54;59.094
28/08/2018  04:46:54;58.666
28/08/2018  05:08:54;58.328
28/08/2018  06:30:54;58.515
28/08/2018  06:38:54;58.474
28/08/2018  06:52:54;58.515
28/08/2018  07:22:54;58.474
28/08/2018  07:44:54;58.515
28/08/2018  07:46:54;57.900
28/08/2018  07:50:54;58.057
28/08/2018  07:52:54;58.708
28/08/2018  07:54:54;58.202
28/08/2018  07:56:54;58.823
28/08/2018  08:06:54;58.630
28/08/2018  08:58:54;58.979
28/08/2018  09:18:54;59.130
28/08/2018  10:00:54;59.558
28/08/2018  10:34:54;59.902
28/08/2018  10:42:54;59.902
28/08/2018  10:44:54;59.287
28/08/2018  10:46:54;59.793
28/08/2018  11:12:54;59.871
28/08/2018  11:30:54;60.017
28/08/2018  11:32:54;60.522
28/08/2018  11:42:54;59.600
28/08/2018  11:46:54;59.793
28/08/2018  11:50:54;60.408
28/08/2018  11:56:54;59.871
28/08/2018  12:08:54;60.173
28/08/2018  12:34:54;60.210
28/08/2018  12:36:54;59.600
28/08/2018  12:42:54;59.902
28/08/2018  12:44:54;60.408
28/08/2018  13:06:54;60.366
28/08/2018  13:10:54;60.173
28/08/2018  13:58:54;60.366
28/08/2018  14:16:54;60.522
28/08/2018  14:42:54;60.481
28/08/2018  15:52:54;60.715
28/08/2018  16:34:54;60.715
28/08/2018  16:36:54;60.064
28/08/2018  16:42:54;60.522
28/08/2018  17:16:54;60.522
28/08/2018  17:18:54;60.017
28/08/2018  17:22:54;60.173
28/08/2018  17:26:54;60.986
28/08/2018  17:32:54;60.637
28/08/2018  17:34:54;60.017
28/08/2018  17:44:54;60.366
28/08/2018  19:02:54;60.559
28/08/2018  19:10:54;60.559
28/08/2018  19:12:54;59.939
28/08/2018  19:18:54;60.210
28/08/2018  20:34:54;59.902
28/08/2018  20:52:54;59.939
28/08/2018  20:54:54;59.329
28/08/2018  20:56:54;59.939
28/08/2018  21:14:54;59.793
28/08/2018  21:36:54;59.939
28/08/2018  21:38:54;59.287
28/08/2018  21:40:54;59.902
28/08/2018  22:12:54;60.251
28/08/2018  22:22:54;60.064
28/08/2018  22:24:54;59.443
28/08/2018  22:28:54;59.746
28/08/2018  22:34:54;60.064
28/08/2018  23:26:54;59.746
29/08/2018  00:10:54;59.287
29/08/2018  00:32:54;59.402
29/08/2018  00:34:54;58.630
29/08/2018  00:36:54;59.250
29/08/2018  00:56:54;59.209
29/08/2018  01:10:54;59.250
29/08/2018  01:54:54;59.558
29/08/2018  02:04:54;59.130
29/08/2018  02:16:54;59.600
29/08/2018  02:26:54;59.402
29/08/2018  02:28:54;58.901
29/08/2018  02:30:54;59.521
29/08/2018  02:48:54;59.365
29/08/2018  03:00:54;59.714
29/08/2018  03:10:54;59.402
29/08/2018  04:06:54;59.558
29/08/2018  04:16:54;59.287
29/08/2018  04:28:54;59.636
29/08/2018  04:38:54;59.329
29/08/2018  05:44:54;58.979
29/08/2018  05:56:54;59.287
29/08/2018  06:06:54;58.823
29/08/2018  06:16:54;59.172
29/08/2018  06:28:54;59.094
29/08/2018  06:50:54;59.130
29/08/2018  06:52:54;58.515
29/08/2018  06:56:54;58.666
29/08/2018  07:00:54;58.823
29/08/2018  07:02:54;59.443
29/08/2018  07:12:54;59.172
29/08/2018  07:14:54;58.515
29/08/2018  07:18:54;58.666
29/08/2018  07:22:54;58.979
29/08/2018  07:26:54;58.979
29/08/2018  07:28:54;59.636
29/08/2018  07:30:54;59.130
