
Time;HTI892B
16/09/2018  22:08:54;54.084
16/09/2018  23:54:54;53.771
17/09/2018  00:58:54;53.422
17/09/2018  02:58:54;53.463
17/09/2018  04:38:54;53.119
17/09/2018  06:36:54;53.005
17/09/2018  08:14:54;53.422
17/09/2018  10:14:54;53.735
17/09/2018  11:08:54;54.084
17/09/2018  13:08:54;54.235
17/09/2018  13:36:54;53.891
17/09/2018  15:20:54;54.386
17/09/2018  17:20:54;54.543
17/09/2018  19:02:54;54.084
17/09/2018  21:02:54;54.084
17/09/2018  23:02:54;53.927
18/09/2018  01:00:54;53.463
18/09/2018  03:00:54;53.463
18/09/2018  04:42:54;53.119
18/09/2018  06:42:54;53.156
18/09/2018  08:28:54;52.812
18/09/2018  08:58:54;53.156
18/09/2018  09:36:54;52.963
18/09/2018  10:42:54;53.312
18/09/2018  12:20:54;53.771
18/09/2018  13:14:54;54.235
18/09/2018  14:38:54;54.694
18/09/2018  16:38:54;54.657
18/09/2018  18:36:54;54.235
18/09/2018  20:34:54;53.891
18/09/2018  21:42:54;54.386
18/09/2018  22:26:54;54.084
18/09/2018  22:32:54;53.463
18/09/2018  22:52:54;53.156
18/09/2018  23:02:54;52.812
18/09/2018  23:24:54;52.343
18/09/2018  23:48:54;51.847
19/09/2018  01:48:54;52.233
19/09/2018  02:42:54;51.926
19/09/2018  03:04:54;51.581
19/09/2018  03:30:54;51.274
19/09/2018  04:18:54;51.003
19/09/2018  06:18:54;51.003
19/09/2018  08:18:54;50.805
19/09/2018  10:08:54;51.274
19/09/2018  12:08:54;51.467
19/09/2018  12:14:54;52.040
19/09/2018  12:26:54;51.425
19/09/2018  12:38:54;52.040
19/09/2018  12:50:54;51.467
19/09/2018  13:04:54;52.040
19/09/2018  15:04:54;51.926
19/09/2018  17:04:54;51.769
19/09/2018  19:04:54;51.467
19/09/2018  21:04:54;51.467
19/09/2018  23:02:54;51.425
20/09/2018  01:02:54;51.003
20/09/2018  03:02:54;51.154
20/09/2018  04:42:54;50.695
20/09/2018  05:56:54;50.346
20/09/2018  07:56:54;50.388
20/09/2018  09:56:54;50.231
20/09/2018  10:08:54;50.695
20/09/2018  10:40:54;50.388
20/09/2018  10:46:54;51.003
20/09/2018  10:58:54;50.346
20/09/2018  11:08:54;51.003
20/09/2018  11:58:54;50.805
20/09/2018  12:48:54;51.154
20/09/2018  13:30:54;51.613
20/09/2018  15:30:54;52.082
20/09/2018  16:58:54;51.613
20/09/2018  18:58:54;51.154
20/09/2018  19:46:54;51.467
20/09/2018  21:46:54;51.467
20/09/2018  23:06:54;51.310
20/09/2018  23:48:54;51.003
21/09/2018  01:48:54;51.003
21/09/2018  03:04:54;50.659
21/09/2018  05:04:54;50.539
21/09/2018  07:04:54;50.695
21/09/2018  09:04:54;50.695
21/09/2018  11:02:54;51.117
21/09/2018  11:18:54;50.695
21/09/2018  12:46:54;51.117
21/09/2018  14:44:54;50.805
21/09/2018  14:56:54;51.467
21/09/2018  15:08:54;50.852
21/09/2018  15:24:54;51.425
21/09/2018  17:24:54;51.154
21/09/2018  17:38:54;51.581
21/09/2018  19:36:54;51.467
21/09/2018  21:36:54;51.274
21/09/2018  23:36:54;51.117
22/09/2018  01:36:54;50.805
22/09/2018  02:42:54;50.309
22/09/2018  02:56:54;50.805
22/09/2018  03:06:54;50.346
22/09/2018  03:42:54;50.695
22/09/2018  04:20:54;50.231
22/09/2018  04:34:54;50.695
22/09/2018  06:20:54;50.309
22/09/2018  08:00:54;49.887
22/09/2018  09:24:54;50.231
22/09/2018  10:56:54;50.695
22/09/2018  12:06:54;51.154
22/09/2018  12:50:54;51.613
22/09/2018  13:34:54;52.040
22/09/2018  15:34:54;52.233
22/09/2018  15:54:54;52.343
22/09/2018  16:04:54;51.926
22/09/2018  18:04:54;51.581
22/09/2018  18:16:54;52.040
22/09/2018  18:48:54;51.581
22/09/2018  19:42:54;51.154
22/09/2018  20:38:54;50.659
22/09/2018  21:06:54;50.346
22/09/2018  23:06:54;50.388
23/09/2018  00:04:54;50.043
23/09/2018  02:02:54;50.195
23/09/2018  02:14:54;49.731
23/09/2018  02:28:54;50.075
23/09/2018  03:42:54;50.466
23/09/2018  05:42:54;50.466
23/09/2018  07:42:54;50.388
23/09/2018  08:36:54;50.043
23/09/2018  10:16:54;50.539
23/09/2018  11:20:54;51.003
23/09/2018  13:20:54;51.310
23/09/2018  14:24:54;51.769
23/09/2018  16:24:54;52.233
23/09/2018  18:18:54;51.769
23/09/2018  18:42:54;51.310
23/09/2018  18:48:54;50.695
23/09/2018  18:50:54;51.467
23/09/2018  20:50:54;51.613
23/09/2018  22:50:54;51.310
24/09/2018  00:08:54;50.852
24/09/2018  02:08:54;50.852
24/09/2018  04:06:54;51.003
24/09/2018  04:18:54;50.388
24/09/2018  04:30:54;51.003
24/09/2018  04:40:54;50.659
24/09/2018  06:38:54;50.805
24/09/2018  06:46:54;50.539
24/09/2018  08:44:54;51.003
24/09/2018  09:14:54;51.467
24/09/2018  10:32:54;51.926
24/09/2018  10:40:54;51.467
24/09/2018  10:56:54;51.926
24/09/2018  11:06:54;51.467
24/09/2018  11:20:54;51.884
24/09/2018  12:32:54;52.233
24/09/2018  12:42:54;52.082
24/09/2018  13:10:54;51.884
24/09/2018  13:22:54;52.343
24/09/2018  13:36:54;51.884
24/09/2018  13:50:54;52.343
24/09/2018  14:04:54;51.884
24/09/2018  14:16:54;52.343
24/09/2018  14:32:54;51.884
24/09/2018  14:46:54;52.233
24/09/2018  15:00:54;51.926
24/09/2018  15:54:54;51.581
24/09/2018  16:06:54;51.926
24/09/2018  16:20:54;51.613
24/09/2018  16:48:54;51.310
24/09/2018  18:12:54;50.961
24/09/2018  18:26:54;51.425
24/09/2018  18:42:54;50.961
24/09/2018  19:12:54;50.466
24/09/2018  19:20:54;50.659
24/09/2018  19:40:54;50.346
24/09/2018  20:08:54;50.043
24/09/2018  22:02:54;49.851
24/09/2018  23:56:54;49.579
25/09/2018  01:54:54;49.470
25/09/2018  02:04:54;49.929
25/09/2018  02:46:54;49.616
25/09/2018  03:16:54;49.272
25/09/2018  03:28:54;49.731
25/09/2018  03:44:54;49.272
25/09/2018  03:56:54;49.731
25/09/2018  04:12:54;49.423
25/09/2018  04:26:54;49.772
25/09/2018  04:42:54;49.423
25/09/2018  05:00:54;49.887
25/09/2018  07:00:54;49.731
25/09/2018  07:34:54;49.272
25/09/2018  07:48:54;49.731
25/09/2018  08:02:54;49.235
25/09/2018  08:16:54;49.731
25/09/2018  08:30:54;49.423
25/09/2018  08:40:54;49.616
25/09/2018  09:00:54;49.235
25/09/2018  09:12:54;49.579
25/09/2018  11:12:54;49.887
25/09/2018  11:18:54;49.423
25/09/2018  11:28:54;49.887
25/09/2018  12:24:54;50.346
25/09/2018  13:10:54;50.539
25/09/2018  14:08:54;51.003
25/09/2018  14:44:54;50.539
25/09/2018  14:56:54;51.003
25/09/2018  15:40:54;50.539
25/09/2018  15:54:54;50.961
25/09/2018  16:08:54;50.659
25/09/2018  16:36:54;50.466
25/09/2018  18:02:54;50.195
25/09/2018  19:00:54;49.887
25/09/2018  19:10:54;50.195
25/09/2018  19:28:54;49.851
25/09/2018  19:42:54;50.195
25/09/2018  20:54:54;49.851
25/09/2018  21:08:54;50.195
25/09/2018  22:20:54;49.997
25/09/2018  22:38:54;50.346
25/09/2018  22:48:54;49.887
26/09/2018  00:48:54;49.538
26/09/2018  00:56:54;49.887
26/09/2018  01:12:54;49.423
26/09/2018  01:24:54;49.658
26/09/2018  01:40:54;49.345
26/09/2018  01:52:54;49.731
26/09/2018  03:36:54;49.272
26/09/2018  03:48:54;49.731
26/09/2018  04:04:54;49.272
26/09/2018  04:16:54;49.731
26/09/2018  04:32:54;49.423
26/09/2018  05:44:54;49.851
26/09/2018  05:54:54;49.694
26/09/2018  05:58:54;49.235
26/09/2018  06:12:54;49.731
26/09/2018  06:26:54;49.423
26/09/2018  08:08:54;49.887
26/09/2018  08:18:54;49.579
26/09/2018  10:12:54;49.157
26/09/2018  10:24:54;49.538
26/09/2018  11:06:54;49.121
26/09/2018  11:18:54;49.616
26/09/2018  11:32:54;49.157
26/09/2018  11:44:54;49.616
26/09/2018  13:44:54;49.538
26/09/2018  13:52:54;49.851
26/09/2018  14:00:54;49.538
26/09/2018  14:58:54;49.887
26/09/2018  15:14:54;49.423
26/09/2018  15:24:54;49.731
26/09/2018  16:20:54;50.043
26/09/2018  16:28:54;49.579
26/09/2018  17:10:54;50.075
26/09/2018  17:24:54;49.616
26/09/2018  17:36:54;50.075
26/09/2018  17:50:54;49.616
26/09/2018  18:44:54;49.121
26/09/2018  18:52:54;49.579
26/09/2018  20:52:54;49.772
26/09/2018  20:58:54;49.423
26/09/2018  21:14:54;49.887
26/09/2018  21:24:54;49.423
26/09/2018  21:38:54;49.887
26/09/2018  21:52:54;49.470
26/09/2018  22:02:54;49.929
26/09/2018  22:16:54;49.538
26/09/2018  22:28:54;49.887
26/09/2018  23:08:54;49.423
26/09/2018  23:22:54;49.887
26/09/2018  23:58:54;49.616
27/09/2018  01:48:54;49.314
27/09/2018  03:48:54;49.121
27/09/2018  05:48:54;49.470
27/09/2018  06:14:54;49.121
27/09/2018  08:14:54;49.392
27/09/2018  10:14:54;49.272
27/09/2018  12:12:54;49.314
27/09/2018  14:10:54;49.470
27/09/2018  16:08:54;49.470
27/09/2018  17:42:54;49.121
27/09/2018  19:42:54;49.314
27/09/2018  21:40:54;49.470
27/09/2018  23:40:54;49.272
28/09/2018  01:40:54;49.272
28/09/2018  03:40:54;49.272
28/09/2018  05:38:54;49.392
28/09/2018  06:10:54;49.538
28/09/2018  08:08:54;49.121
28/09/2018  08:52:54;49.423
28/09/2018  10:52:54;49.538
28/09/2018  12:52:54;49.579
28/09/2018  14:52:54;49.579
28/09/2018  16:52:54;49.731
28/09/2018  18:52:54;49.731
28/09/2018  20:46:54;49.470
28/09/2018  21:02:54;49.772
28/09/2018  21:12:54;50.231
28/09/2018  21:48:54;49.772
28/09/2018  22:22:54;49.314
28/09/2018  22:30:54;49.423
28/09/2018  22:32:54;49.929
28/09/2018  22:50:54;49.579
28/09/2018  23:08:54;49.929
28/09/2018  23:20:54;49.616
29/09/2018  00:32:54;49.929
29/09/2018  00:46:54;49.579
29/09/2018  01:06:54;50.043
29/09/2018  01:16:54;49.616
29/09/2018  01:30:54;50.043
29/09/2018  02:40:54;49.579
29/09/2018  02:56:54;50.043
29/09/2018  04:56:54;50.075
29/09/2018  05:26:54;49.579
29/09/2018  06:32:54;50.043
29/09/2018  06:46:54;49.851
29/09/2018  07:14:54;49.392
29/09/2018  08:56:54;49.887
29/09/2018  09:36:54;49.470
29/09/2018  09:48:54;49.731
29/09/2018  10:04:54;49.470
29/09/2018  11:00:54;49.731
29/09/2018  11:06:54;50.231
29/09/2018  13:06:54;50.466
29/09/2018  13:54:54;50.961
29/09/2018  15:46:54;51.425
29/09/2018  17:46:54;51.467
29/09/2018  19:44:54;51.769
29/09/2018  21:44:54;52.082
29/09/2018  23:02:54;51.733
30/09/2018  00:38:54;51.310
30/09/2018  02:38:54;51.467
30/09/2018  04:18:54;51.117
30/09/2018  06:18:54;50.852
30/09/2018  08:18:54;50.659
30/09/2018  10:18:54;51.154
30/09/2018  12:16:54;51.613
30/09/2018  13:34:54;52.082
30/09/2018  15:04:54;52.499
30/09/2018  17:02:54;52.963
30/09/2018  18:38:54;52.546
30/09/2018  19:00:54;52.233
30/09/2018  19:48:54;51.926
30/09/2018  20:16:54;51.613
30/09/2018  21:56:54;51.232
30/09/2018  23:12:54;50.852
01/10/2018  01:12:54;50.961
01/10/2018  02:48:54;50.539
01/10/2018  03:10:54;50.153
01/10/2018  03:22:54;50.502
01/10/2018  03:56:54;50.043
01/10/2018  05:56:54;49.929
01/10/2018  06:02:54;50.195
01/10/2018  07:08:54;49.851
01/10/2018  07:44:54;50.231
01/10/2018  07:56:54;49.929
01/10/2018  08:22:54;49.731
01/10/2018  08:58:54;50.195
01/10/2018  09:46:54;50.539
01/10/2018  09:58:54;50.195
01/10/2018  10:06:54;50.502
01/10/2018  10:34:54;50.961
01/10/2018  10:44:54;50.695
01/10/2018  10:54:54;51.117
01/10/2018  11:06:54;50.695
01/10/2018  12:08:54;51.154
01/10/2018  13:38:54;50.961
01/10/2018  15:38:54;51.117
01/10/2018  16:04:54;50.695
01/10/2018  17:42:54;50.502
01/10/2018  19:06:54;50.231
01/10/2018  21:06:54;50.075
01/10/2018  23:04:54;50.153
02/10/2018  01:04:54;49.929
02/10/2018  03:02:54;50.075
02/10/2018  03:44:54;49.579
02/10/2018  05:44:54;49.887
02/10/2018  07:44:54;50.043
02/10/2018  09:42:54;49.887
02/10/2018  11:42:54;49.538
02/10/2018  13:08:54;49.851
02/10/2018  15:08:54;50.043
02/10/2018  17:08:54;49.929
02/10/2018  19:06:54;50.309
02/10/2018  21:06:54;50.153
02/10/2018  23:04:54;49.809
03/10/2018  01:04:54;49.851
03/10/2018  03:02:54;49.579
03/10/2018  05:00:54;49.887
03/10/2018  07:00:54;49.579
03/10/2018  09:00:54;49.731
03/10/2018  10:58:54;49.579
03/10/2018  12:48:54;50.043
03/10/2018  14:46:54;50.539
03/10/2018  16:44:54;50.195
03/10/2018  18:44:54;50.195
03/10/2018  20:44:54;50.231
03/10/2018  21:16:54;49.851
03/10/2018  23:14:54;50.075
03/10/2018  23:22:54;49.731
03/10/2018  23:32:54;49.929
04/10/2018  01:32:54;50.075
04/10/2018  03:02:54;49.731
04/10/2018  05:02:54;50.153
04/10/2018  05:34:54;49.887
04/10/2018  07:28:54;50.231
04/10/2018  07:42:54;49.772
04/10/2018  09:42:54;49.772
04/10/2018  11:24:54;50.231
04/10/2018  13:24:54;50.346
04/10/2018  13:52:54;50.231
04/10/2018  14:10:54;50.043
04/10/2018  14:14:54;50.346
04/10/2018  14:20:54;50.925
04/10/2018  15:06:54;51.274
04/10/2018  17:06:54;51.613
04/10/2018  19:02:54;51.232
04/10/2018  21:00:54;50.805
04/10/2018  23:00:54;50.659
04/10/2018  23:06:54;50.388
05/10/2018  00:26:54;50.043
05/10/2018  02:24:54;50.388
05/10/2018  04:22:54;50.388
05/10/2018  06:22:54;49.929
05/10/2018  08:22:54;49.772
05/10/2018  10:22:54;50.195
05/10/2018  10:44:54;49.731
05/10/2018  12:44:54;50.075
05/10/2018  14:42:54;50.502
05/10/2018  16:42:54;50.502
05/10/2018  18:02:54;50.043
05/10/2018  20:00:54;49.851
05/10/2018  21:58:54;49.731
05/10/2018  23:58:54;49.579
06/10/2018  01:58:54;49.887
06/10/2018  03:56:54;50.346
06/10/2018  04:54:54;50.043
06/10/2018  06:54:54;50.043
06/10/2018  08:54:54;50.153
06/10/2018  10:30:54;50.502
06/10/2018  11:46:54;50.852
06/10/2018  13:06:54;51.274
06/10/2018  13:44:54;50.961
06/10/2018  15:44:54;50.852
06/10/2018  17:42:54;50.805
06/10/2018  19:42:54;50.346
06/10/2018  21:42:54;50.388
06/10/2018  22:22:54;50.043
07/10/2018  00:20:54;49.997
07/10/2018  02:20:54;50.231
07/10/2018  03:04:54;49.929
07/10/2018  03:50:54;50.346
07/10/2018  04:36:54;49.851
07/10/2018  04:54:54;49.658
07/10/2018  05:56:54;50.043
07/10/2018  07:40:54;49.851
07/10/2018  09:40:54;50.195
07/10/2018  10:38:54;50.659
07/10/2018  12:02:54;51.117
07/10/2018  14:02:54;51.425
07/10/2018  16:00:54;51.733
07/10/2018  17:58:54;51.467
07/10/2018  19:56:54;51.310
07/10/2018  20:32:54;50.925
07/10/2018  21:44:54;50.502
07/10/2018  22:56:54;50.153
08/10/2018  00:56:54;49.887
08/10/2018  02:54:54;49.851
08/10/2018  03:00:54;49.694
08/10/2018  05:00:54;50.043
08/10/2018  05:32:54;49.731
08/10/2018  05:52:54;50.153
08/10/2018  06:50:54;49.851
08/10/2018  08:50:54;50.195
08/10/2018  09:40:54;50.659
08/10/2018  10:54:54;50.617
08/10/2018  12:20:54;50.961
08/10/2018  13:50:54;51.425
08/10/2018  14:16:54;51.232
08/10/2018  15:02:54;51.581
08/10/2018  17:00:54;51.884
08/10/2018  19:00:54;51.733
08/10/2018  21:00:54;51.733
08/10/2018  22:06:54;51.545
08/10/2018  23:20:54;51.076
09/10/2018  01:20:54;51.274
09/10/2018  02:24:54;51.117
09/10/2018  04:24:54;51.425
09/10/2018  04:42:54;51.232
09/10/2018  06:42:54;51.196
09/10/2018  08:40:54;51.117
09/10/2018  09:52:54;50.773
09/10/2018  10:08:54;50.424
09/10/2018  10:14:54;49.965
09/10/2018  12:14:54;50.043
09/10/2018  13:48:54;50.466
09/10/2018  15:02:54;50.925
09/10/2018  16:10:54;51.232
09/10/2018  16:40:54;51.467
09/10/2018  18:38:54;51.467
09/10/2018  19:24:54;51.117
09/10/2018  21:22:54;51.581
09/10/2018  23:20:54;51.884
10/10/2018  01:20:54;52.040
10/10/2018  03:20:54;51.847
10/10/2018  03:28:54;52.343
10/10/2018  04:08:54;52.040
10/10/2018  06:08:54;52.040
10/10/2018  07:40:54;51.884
10/10/2018  09:40:54;51.884
10/10/2018  11:04:54;52.197
10/10/2018  11:52:54;52.614
10/10/2018  13:52:54;52.812
10/10/2018  14:16:54;51.884
10/10/2018  15:28:54;51.581
10/10/2018  15:38:54;51.232
10/10/2018  16:56:54;51.581
10/10/2018  18:56:54;51.733
10/10/2018  20:54:54;51.884
10/10/2018  22:54:54;51.503
10/10/2018  23:10:54;51.039
10/10/2018  23:30:54;50.617
10/10/2018  23:50:54;50.195
11/10/2018  00:08:54;49.887
11/10/2018  02:06:54;49.965
11/10/2018  04:06:54;50.153
11/10/2018  06:04:54;50.153
11/10/2018  07:06:54;50.502
11/10/2018  07:50:54;50.805
11/10/2018  08:36:54;51.274
11/10/2018  10:36:54;51.425
11/10/2018  11:14:54;51.389
11/10/2018  11:18:54;52.655
11/10/2018  11:28:54;52.197
11/10/2018  12:10:54;51.884
11/10/2018  12:48:54;52.343
11/10/2018  14:20:54;51.884
11/10/2018  14:36:54;52.343
11/10/2018  15:50:54;52.655
11/10/2018  17:50:54;52.770
11/10/2018  19:50:54;52.655
11/10/2018  21:48:54;52.311
11/10/2018  23:30:54;51.926
12/10/2018  00:10:54;51.545
12/10/2018  02:10:54;51.503
12/10/2018  04:10:54;51.425
12/10/2018  05:36:54;51.117
12/10/2018  07:36:54;50.805
12/10/2018  09:12:54;51.274
12/10/2018  11:12:54;51.545
12/10/2018  11:58:54;52.040
12/10/2018  13:46:54;52.390
12/10/2018  15:46:54;52.390
12/10/2018  17:46:54;52.040
12/10/2018  19:46:54;52.040
12/10/2018  20:20:54;51.926
12/10/2018  20:22:54;51.425
12/10/2018  22:22:54;51.274
13/10/2018  00:22:54;51.274
13/10/2018  02:00:54;50.925
13/10/2018  03:44:54;50.659
13/10/2018  05:44:54;50.659
13/10/2018  06:20:54;50.388
13/10/2018  06:42:54;50.195
13/10/2018  06:52:54;50.539
13/10/2018  08:52:54;50.617
13/10/2018  10:12:54;50.346
13/10/2018  11:30:54;50.502
13/10/2018  11:36:54;50.852
13/10/2018  12:40:54;51.274
13/10/2018  14:08:54;51.733
13/10/2018  16:06:54;51.769
13/10/2018  18:06:54;51.581
13/10/2018  20:06:54;51.425
13/10/2018  21:32:54;51.076
13/10/2018  23:32:54;50.852
14/10/2018  01:32:54;50.961
14/10/2018  03:30:54;50.659
14/10/2018  04:58:54;50.388
14/10/2018  06:58:54;50.309
14/10/2018  08:58:54;50.773
14/10/2018  10:58:54;50.925
14/10/2018  11:34:54;51.117
14/10/2018  13:34:54;51.347
14/10/2018  15:34:54;51.581
14/10/2018  17:34:54;51.389
14/10/2018  19:34:54;51.076
14/10/2018  21:32:54;51.232
14/10/2018  23:32:54;51.154
15/10/2018  01:32:54;51.389
15/10/2018  03:30:54;51.039
15/10/2018  05:28:54;51.232
15/10/2018  07:26:54;51.039
15/10/2018  09:04:54;51.425
15/10/2018  11:04:54;51.196
15/10/2018  13:04:54;51.425
15/10/2018  15:02:54;51.503
15/10/2018  17:00:54;51.347
15/10/2018  19:00:54;51.389
15/10/2018  20:58:54;51.660
15/10/2018  21:18:54;51.310
15/10/2018  23:18:54;50.961
15/10/2018  23:42:54;50.580
16/10/2018  01:42:54;50.424
16/10/2018  03:06:54;50.773
16/10/2018  05:06:54;50.737
16/10/2018  07:06:54;50.617
16/10/2018  09:06:54;50.617
16/10/2018  10:50:54;51.076
16/10/2018  11:52:54;51.467
16/10/2018  13:50:54;51.389
16/10/2018  14:30:54;51.733
16/10/2018  15:08:54;52.118
16/10/2018  17:08:54;52.275
16/10/2018  19:08:54;52.197
16/10/2018  20:50:54;51.847
16/10/2018  22:48:54;51.733
16/10/2018  23:14:54;51.274
16/10/2018  23:46:54;50.925
17/10/2018  00:06:54;50.466
17/10/2018  00:42:54;50.309
17/10/2018  01:56:54;50.805
17/10/2018  03:56:54;50.773
17/10/2018  05:54:54;50.805
17/10/2018  07:16:54;50.502
17/10/2018  07:32:54;50.075
17/10/2018  09:14:54;50.502
17/10/2018  10:34:54;50.961
17/10/2018  11:42:54;51.274
17/10/2018  13:42:54;50.805
17/10/2018  14:00:54;50.466
17/10/2018  16:00:54;50.466
17/10/2018  17:58:54;50.773
17/10/2018  19:58:54;50.466
17/10/2018  21:56:54;50.346
17/10/2018  23:42:54;50.737
18/10/2018  01:16:54;50.388
18/10/2018  02:46:54;50.195
18/10/2018  04:24:54;50.659
18/10/2018  05:36:54;51.117
18/10/2018  06:16:54;50.805
18/10/2018  06:26:54;50.659
18/10/2018  06:28:54;50.043
18/10/2018  06:30:54;50.659
18/10/2018  07:08:54;50.309
18/10/2018  09:08:54;50.309
18/10/2018  11:08:54;50.122
18/10/2018  12:44:54;50.502
18/10/2018  14:42:54;50.925
18/10/2018  16:42:54;50.961
18/10/2018  17:20:54;50.659
18/10/2018  19:18:54;50.695
18/10/2018  20:36:54;51.154
18/10/2018  22:36:54;51.003
18/10/2018  22:58:54;51.425
19/10/2018  00:58:54;51.691
19/10/2018  02:20:54;51.232
19/10/2018  04:16:54;50.961
19/10/2018  06:16:54;50.925
19/10/2018  07:06:54;51.389
19/10/2018  09:06:54;51.389
19/10/2018  09:42:54;51.733
19/10/2018  11:42:54;51.545
19/10/2018  13:42:54;51.733
19/10/2018  13:50:54;51.545
19/10/2018  15:22:54;52.004
19/10/2018  16:44:54;52.421
19/10/2018  18:44:54;52.343
19/10/2018  20:44:54;52.118
19/10/2018  22:06:54;51.691
20/10/2018  00:04:54;51.232
20/10/2018  02:02:54;51.196
20/10/2018  04:00:54;50.737
20/10/2018  06:00:54;50.580
20/10/2018  08:00:54;50.883
20/10/2018  09:58:54;50.466
20/10/2018  10:16:54;50.805
20/10/2018  10:50:54;51.232
20/10/2018  11:20:54;51.581
20/10/2018  12:16:54;51.733
20/10/2018  14:16:54;51.884
20/10/2018  14:52:54;52.343
20/10/2018  16:52:54;52.468
20/10/2018  17:18:54;52.040
20/10/2018  17:34:54;51.581
20/10/2018  17:40:54;51.076
20/10/2018  17:44:54;51.691
20/10/2018  18:26:54;52.197
20/10/2018  19:50:54;51.847
20/10/2018  21:00:54;51.389
20/10/2018  23:00:54;51.503
21/10/2018  00:58:54;51.039
21/10/2018  02:56:54;50.883
21/10/2018  04:56:54;51.076
21/10/2018  06:56:54;50.925
21/10/2018  08:56:54;50.737
21/10/2018  10:28:54;51.076
21/10/2018  11:28:54;51.503
21/10/2018  12:00:54;51.884
21/10/2018  13:58:54;52.343
21/10/2018  15:56:54;52.614
21/10/2018  16:10:54;52.343
21/10/2018  16:14:54;51.581
21/10/2018  16:30:54;51.232
21/10/2018  18:30:54;51.076
21/10/2018  18:50:54;51.389
21/10/2018  20:48:54;51.154
21/10/2018  22:06:54;50.773
22/10/2018  00:04:54;50.737
22/10/2018  00:44:54;50.424
22/10/2018  00:50:54;49.658
22/10/2018  00:54:54;50.268
22/10/2018  02:22:54;50.617
22/10/2018  04:20:54;50.502
22/10/2018  06:20:54;50.466
22/10/2018  08:06:54;50.925
22/10/2018  09:18:54;50.466
22/10/2018  11:18:54;50.502
22/10/2018  12:18:54;50.043
22/10/2018  14:18:54;49.929
22/10/2018  16:18:54;49.929
22/10/2018  18:16:54;49.731
22/10/2018  19:56:54;50.043
22/10/2018  21:56:54;49.772
22/10/2018  23:56:54;49.772
23/10/2018  01:56:54;49.772
23/10/2018  03:54:54;49.616
23/10/2018  05:52:54;49.887
23/10/2018  07:52:54;49.616
23/10/2018  09:50:54;49.470
23/10/2018  11:50:54;49.731
23/10/2018  13:50:54;50.043
23/10/2018  15:44:54;50.539
23/10/2018  17:44:54;50.773
23/10/2018  18:30:54;50.346
23/10/2018  20:30:54;50.043
23/10/2018  22:28:54;49.887
24/10/2018  00:28:54;49.997
24/10/2018  02:28:54;49.887
24/10/2018  04:26:54;49.501
24/10/2018  06:24:54;49.470
24/10/2018  07:28:54;49.809
24/10/2018  08:14:54;49.501
24/10/2018  09:52:54;49.887
24/10/2018  11:52:54;49.997
24/10/2018  13:02:54;50.153
24/10/2018  13:22:54;50.539
24/10/2018  14:24:54;51.003
24/10/2018  16:24:54;51.310
24/10/2018  18:22:54;51.003
24/10/2018  20:22:54;50.773
24/10/2018  20:58:54;50.309
24/10/2018  22:58:54;50.195
25/10/2018  00:56:54;49.887
25/10/2018  02:54:54;49.772
25/10/2018  04:54:54;49.887
25/10/2018  06:54:54;50.195
25/10/2018  08:54:54;50.043
25/10/2018  10:50:54;50.502
25/10/2018  11:30:54;50.925
25/10/2018  12:20:54;51.274
25/10/2018  13:58:54;51.733
25/10/2018  15:58:54;51.691
25/10/2018  17:56:54;51.926
25/10/2018  19:32:54;51.581
25/10/2018  20:38:54;51.154
25/10/2018  22:04:54;50.695
26/10/2018  00:04:54;50.659
26/10/2018  02:04:54;50.773
26/10/2018  04:02:54;50.659
26/10/2018  05:42:54;50.309
26/10/2018  07:42:54;49.997
26/10/2018  07:52:54;50.346
26/10/2018  09:52:54;50.502
26/10/2018  10:50:54;50.852
26/10/2018  12:16:54;51.274
26/10/2018  13:50:54;51.733
26/10/2018  15:50:54;52.082
26/10/2018  17:50:54;51.926
26/10/2018  18:32:54;51.467
26/10/2018  19:42:54;51.117
26/10/2018  21:26:54;50.805
26/10/2018  23:12:54;50.466
26/10/2018  23:32:54;50.309
27/10/2018  01:32:54;50.153
27/10/2018  02:30:54;49.851
27/10/2018  04:30:54;49.731
27/10/2018  06:28:54;49.887
27/10/2018  08:28:54;50.075
27/10/2018  10:04:54;50.502
27/10/2018  10:48:54;50.852
27/10/2018  11:24:54;51.310
27/10/2018  13:24:54;51.613
27/10/2018  15:24:54;51.733
27/10/2018  17:24:54;51.581
27/10/2018  19:22:54;51.581
27/10/2018  19:32:54;51.076
27/10/2018  21:32:54;50.961
27/10/2018  23:32:54;50.773
28/10/2018  00:24:54;50.961
28/10/2018  00:48:54;51.310
28/10/2018  02:48:54;51.467
28/10/2018  03:46:54;51.425
28/10/2018  05:46:54;51.389
28/10/2018  07:46:54;51.274
28/10/2018  09:46:54;51.425
28/10/2018  11:44:54;51.545
28/10/2018  13:30:54;51.117
28/10/2018  15:30:54;51.274
28/10/2018  17:28:54;51.613
28/10/2018  19:28:54;51.769
28/10/2018  20:52:54;52.197
28/10/2018  22:32:54;51.733
28/10/2018  23:40:54;51.274
29/10/2018  01:40:54;51.154
29/10/2018  03:14:54;51.581
29/10/2018  05:00:54;52.040
29/10/2018  06:58:54;52.197
29/10/2018  07:58:54;51.847
29/10/2018  08:54:54;51.581
29/10/2018  09:34:54;51.117
29/10/2018  09:54:54;50.773
29/10/2018  10:18:54;50.502
29/10/2018  11:08:54;50.043
29/10/2018  11:34:54;49.809
