
Time;HVI878Y
19/09/2018  18:07:29;6.349
19/09/2018  20:07:27;6.247
19/09/2018  22:07:25;6.140
20/09/2018  00:07:23;6.138
20/09/2018  02:07:21;6.141
20/09/2018  04:07:19;6.085
20/09/2018  06:07:17;6.182
20/09/2018  08:07:15;6.313
20/09/2018  10:07:13;5.744
20/09/2018  12:07:11;5.816
20/09/2018  14:07:09;5.913
20/09/2018  16:07:07;5.775
20/09/2018  18:07:05;5.864
20/09/2018  20:07:03;5.814
20/09/2018  22:07:01;5.735
21/09/2018  00:06:59;5.978
21/09/2018  02:06:57;6.182
21/09/2018  04:06:55;6.010
21/09/2018  06:06:53;6.004
21/09/2018  08:06:51;6.270
21/09/2018  10:06:49;6.043
21/09/2018  12:06:47;5.897
21/09/2018  14:06:45;5.897
21/09/2018  16:06:43;5.890
21/09/2018  18:06:41;5.762
21/09/2018  20:06:39;5.733
21/09/2018  22:06:37;5.858
22/09/2018  00:06:35;5.962
22/09/2018  02:06:33;5.978
22/09/2018  04:06:31;5.987
22/09/2018  06:06:29;5.890
22/09/2018  08:06:27;5.832
22/09/2018  10:06:25;5.670
22/09/2018  12:06:23;5.905
22/09/2018  14:06:21;5.696
22/09/2018  16:06:19;5.701
22/09/2018  18:06:17;5.923
22/09/2018  20:06:15;5.785
22/09/2018  22:06:13;5.816
23/09/2018  00:06:11;5.881
23/09/2018  02:06:09;5.701
23/09/2018  04:06:07;6.140
23/09/2018  06:06:05;6.075
23/09/2018  08:06:03;5.817
23/09/2018  10:06:01;5.702
23/09/2018  12:05:59;5.945
23/09/2018  14:05:57;5.686
23/09/2018  16:05:55;5.751
23/09/2018  18:05:53;5.898
23/09/2018  20:05:51;5.726
23/09/2018  22:05:49;5.621
24/09/2018  00:05:47;5.670
24/09/2018  02:05:45;5.882
24/09/2018  04:05:43;5.827
24/09/2018  06:05:41;5.751
24/09/2018  08:05:39;5.637
24/09/2018  10:05:37;5.540
24/09/2018  12:05:35;5.469
24/09/2018  14:05:33;5.558
24/09/2018  16:05:31;5.671
24/09/2018  18:05:29;5.621
24/09/2018  20:05:27;5.639
24/09/2018  22:05:25;5.720
25/09/2018  00:05:23;5.501
25/09/2018  02:05:21;5.686
25/09/2018  04:05:19;5.637
25/09/2018  06:05:17;5.751
25/09/2018  08:05:15;5.713
25/09/2018  10:05:13;5.736
25/09/2018  12:05:11;5.655
25/09/2018  14:05:09;5.605
25/09/2018  16:05:07;5.793
25/09/2018  18:05:05;5.736
25/09/2018  20:05:03;5.751
25/09/2018  22:05:01;5.639
26/09/2018  00:04:59;5.751
26/09/2018  02:04:57;5.556
26/09/2018  04:04:55;5.540
26/09/2018  06:04:53;5.686
26/09/2018  08:04:51;5.598
26/09/2018  10:04:49;5.713
26/09/2018  12:04:47;5.540
26/09/2018  14:04:45;5.572
26/09/2018  16:04:43;5.558
26/09/2018  18:04:41;5.628
26/09/2018  20:04:39;5.574
26/09/2018  22:04:37;5.637
27/09/2018  00:04:35;5.670
27/09/2018  02:04:33;5.535
27/09/2018  04:04:31;5.639
27/09/2018  06:04:29;5.605
27/09/2018  08:04:27;5.704
27/09/2018  10:04:25;5.637
27/09/2018  12:04:23;5.558
27/09/2018  14:04:21;5.620
27/09/2018  16:04:19;5.550
27/09/2018  18:04:17;5.686
27/09/2018  20:04:15;5.623
27/09/2018  22:04:13;5.671
28/09/2018  00:04:11;5.654
28/09/2018  02:04:09;5.621
28/09/2018  04:04:07;5.671
28/09/2018  06:04:05;5.713
28/09/2018  08:04:03;5.572
28/09/2018  10:04:01;5.670
28/09/2018  12:03:59;5.508
28/09/2018  14:03:57;5.524
28/09/2018  16:03:55;5.443
28/09/2018  18:03:53;5.281
28/09/2018  20:03:51;5.621
28/09/2018  22:03:49;5.637
29/09/2018  00:03:47;5.671
29/09/2018  02:03:45;5.743
29/09/2018  04:03:43;5.924
29/09/2018  06:03:41;5.993
29/09/2018  08:03:39;5.953
29/09/2018  10:03:37;5.621
29/09/2018  12:03:35;5.769
29/09/2018  14:03:33;5.725
29/09/2018  16:03:31;5.663
29/09/2018  18:03:29;5.654
29/09/2018  20:03:27;5.720
29/09/2018  22:03:25;5.718
30/09/2018  00:03:23;5.833
30/09/2018  02:03:21;5.908
30/09/2018  04:03:19;5.799
30/09/2018  06:03:17;5.720
30/09/2018  08:03:15;5.778
30/09/2018  10:03:13;5.729
30/09/2018  12:03:11;5.816
30/09/2018  14:03:09;5.671
30/09/2018  16:03:07;5.616
30/09/2018  18:03:05;5.752
30/09/2018  20:03:03;5.686
30/09/2018  22:03:01;5.751
01/10/2018  00:02:59;5.697
01/10/2018  02:02:57;5.670
01/10/2018  04:02:55;5.712
01/10/2018  06:02:53;5.686
01/10/2018  08:02:51;5.621
01/10/2018  10:02:49;5.632
01/10/2018  12:02:47;5.654
01/10/2018  14:02:45;5.605
01/10/2018  16:02:43;5.655
01/10/2018  18:02:41;5.720
01/10/2018  20:02:39;5.775
01/10/2018  22:02:37;5.665
02/10/2018  00:02:35;5.704
02/10/2018  02:02:33;5.605
02/10/2018  04:02:31;5.752
02/10/2018  06:02:29;5.816
02/10/2018  08:02:27;6.043
02/10/2018  10:02:25;6.101
02/10/2018  12:02:23;6.043
02/10/2018  14:02:21;6.124
02/10/2018  16:02:19;6.174
02/10/2018  18:02:17;6.156
02/10/2018  20:02:15;5.655
02/10/2018  22:02:13;5.736
03/10/2018  00:02:11;5.632
03/10/2018  02:02:09;5.670
03/10/2018  04:02:07;5.681
03/10/2018  06:02:05;5.704
03/10/2018  08:02:03;5.655
03/10/2018  10:02:01;5.637
03/10/2018  12:01:59;5.623
03/10/2018  14:01:57;5.793
03/10/2018  16:01:55;5.736
03/10/2018  18:01:53;5.752
03/10/2018  20:01:51;5.556
03/10/2018  22:01:49;5.637
04/10/2018  00:01:47;5.665
04/10/2018  02:01:45;5.621
04/10/2018  04:01:43;5.746
04/10/2018  06:01:41;5.769
04/10/2018  08:01:39;5.574
04/10/2018  10:01:37;5.590
04/10/2018  12:01:35;5.572
04/10/2018  14:01:33;5.605
04/10/2018  16:01:31;5.598
04/10/2018  18:01:29;5.752
04/10/2018  20:01:27;5.808
04/10/2018  22:01:25;5.816
05/10/2018  00:01:23;5.817
05/10/2018  02:01:21;5.762
05/10/2018  04:01:19;5.670
05/10/2018  06:01:17;5.864
05/10/2018  08:01:15;5.736
05/10/2018  10:01:13;5.702
05/10/2018  12:01:11;5.654
05/10/2018  14:01:09;5.639
05/10/2018  16:01:07;5.746
05/10/2018  18:01:05;5.864
05/10/2018  20:01:03;5.702
05/10/2018  22:01:01;5.752
06/10/2018  00:00:59;5.702
06/10/2018  02:00:57;5.637
06/10/2018  04:00:55;5.704
06/10/2018  06:00:53;5.686
06/10/2018  08:00:51;5.600
06/10/2018  10:00:49;5.558
06/10/2018  12:00:47;5.777
06/10/2018  14:00:45;5.617
06/10/2018  16:00:43;5.775
06/10/2018  18:00:41;5.735
06/10/2018  20:00:39;5.675
06/10/2018  22:00:37;5.705
07/10/2018  00:00:35;5.654
07/10/2018  02:00:33;5.702
07/10/2018  04:00:31;5.648
07/10/2018  06:00:29;5.718
07/10/2018  08:00:27;5.704
07/10/2018  10:00:25;5.623
07/10/2018  12:00:23;5.774
07/10/2018  14:00:21;5.702
07/10/2018  16:00:19;5.671
07/10/2018  18:00:17;5.686
07/10/2018  20:00:15;5.898
07/10/2018  22:00:13;5.654
08/10/2018  00:00:11;5.614
08/10/2018  02:00:09;5.702
08/10/2018  04:00:07;5.744
08/10/2018  06:00:05;5.752
08/10/2018  08:00:03;5.623
08/10/2018  10:00:01;5.696
08/10/2018  11:59:59;5.702
08/10/2018  13:59:57;5.728
08/10/2018  15:59:55;5.785
08/10/2018  17:59:53;5.777
08/10/2018  19:59:51;5.811
08/10/2018  21:59:49;5.816
08/10/2018  23:59:47;5.671
09/10/2018  01:59:45;5.817
09/10/2018  03:59:43;5.848
09/10/2018  05:59:41;5.752
09/10/2018  07:59:39;5.783
09/10/2018  09:59:37;5.890
09/10/2018  11:59:35;5.799
09/10/2018  13:59:33;5.623
09/10/2018  15:59:31;5.663
09/10/2018  17:59:29;5.817
09/10/2018  19:59:27;5.799
09/10/2018  21:59:25;5.702
09/10/2018  23:59:23;5.799
10/10/2018  01:59:21;5.702
10/10/2018  03:59:19;5.710
10/10/2018  05:59:17;5.735
10/10/2018  07:59:15;5.696
10/10/2018  09:59:13;5.687
10/10/2018  11:59:11;5.735
10/10/2018  13:59:09;5.767
10/10/2018  15:59:07;5.396
10/10/2018  17:59:05;5.687
10/10/2018  19:59:03;5.357
10/10/2018  21:59:01;5.370
10/10/2018  23:58:59;5.621
11/10/2018  01:58:57;5.427
11/10/2018  03:58:55;5.297
11/10/2018  05:58:53;5.339
11/10/2018  07:58:51;5.306
11/10/2018  09:58:49;5.378
11/10/2018  11:20:09;5.908
11/10/2018  13:20:07;5.572
11/10/2018  15:20:05;5.606
11/10/2018  17:20:03;5.628
11/10/2018  19:20:01;5.598
11/10/2018  21:19:59;5.872
11/10/2018  23:19:57;5.783
12/10/2018  01:19:55;5.882
12/10/2018  03:19:53;5.728
12/10/2018  05:19:51;5.679
12/10/2018  07:19:49;5.654
12/10/2018  09:19:47;5.670
12/10/2018  11:19:45;5.539
12/10/2018  13:19:43;5.718
12/10/2018  15:19:41;5.712
12/10/2018  17:19:39;6.051
12/10/2018  19:19:37;5.783
12/10/2018  21:19:35;5.654
12/10/2018  23:19:33;5.769
13/10/2018  01:19:31;5.783
13/10/2018  03:19:29;5.589
13/10/2018  05:19:27;5.712
13/10/2018  07:19:25;5.637
13/10/2018  09:19:23;5.801
13/10/2018  11:19:21;5.670
13/10/2018  13:19:19;5.621
13/10/2018  15:19:17;5.760
13/10/2018  17:19:15;5.720
13/10/2018  19:19:13;5.804
13/10/2018  21:19:11;5.647
13/10/2018  23:19:09;5.767
14/10/2018  01:19:07;5.686
14/10/2018  03:19:05;5.760
14/10/2018  05:19:03;5.702
14/10/2018  07:19:01;5.728
14/10/2018  09:18:59;5.809
14/10/2018  11:18:57;5.647
14/10/2018  13:18:55;5.847
14/10/2018  15:18:53;5.686
14/10/2018  17:18:51;5.621
14/10/2018  19:18:49;5.712
14/10/2018  21:18:47;5.644
14/10/2018  23:18:45;5.696
15/10/2018  01:18:43;5.589
15/10/2018  03:18:41;5.670
15/10/2018  05:18:39;5.751
15/10/2018  07:18:37;5.816
15/10/2018  09:18:35;5.767
15/10/2018  11:18:33;5.647
15/10/2018  13:18:31;5.671
15/10/2018  15:18:29;5.746
15/10/2018  17:18:27;5.670
15/10/2018  19:18:25;5.654
15/10/2018  21:18:23;5.751
15/10/2018  23:18:21;5.825
16/10/2018  01:18:19;5.929
16/10/2018  03:18:17;5.729
16/10/2018  05:18:15;5.906
16/10/2018  07:18:13;5.766
16/10/2018  09:18:11;5.802
16/10/2018  11:18:09;5.686
16/10/2018  13:18:07;5.640
16/10/2018  15:18:05;5.687
16/10/2018  17:18:03;5.718
16/10/2018  19:18:01;5.816
16/10/2018  21:17:59;5.816
16/10/2018  23:17:57;5.621
17/10/2018  01:17:55;5.509
17/10/2018  03:17:53;5.535
17/10/2018  05:17:51;5.605
17/10/2018  07:17:49;5.556
17/10/2018  09:17:47;5.558
17/10/2018  11:17:45;5.590
17/10/2018  13:17:43;5.540
17/10/2018  15:17:41;5.525
17/10/2018  17:17:39;5.647
17/10/2018  19:17:37;5.589
17/10/2018  21:17:35;5.736
17/10/2018  23:17:33;5.676
18/10/2018  01:17:31;5.639
18/10/2018  03:17:29;5.574
18/10/2018  05:17:27;5.567
18/10/2018  07:17:25;5.707
18/10/2018  09:17:23;5.603
18/10/2018  11:17:21;5.517
18/10/2018  13:17:19;5.605
18/10/2018  15:17:17;5.572
18/10/2018  17:17:15;5.663
18/10/2018  19:17:13;5.598
18/10/2018  21:17:11;5.595
18/10/2018  23:17:09;5.696
19/10/2018  01:17:07;5.665
19/10/2018  03:17:05;5.674
19/10/2018  05:17:03;5.744
19/10/2018  07:17:01;5.702
19/10/2018  09:16:59;5.679
19/10/2018  11:16:57;5.710
19/10/2018  13:16:55;5.654
19/10/2018  15:16:53;5.665
19/10/2018  17:16:51;5.713
19/10/2018  19:16:49;5.718
19/10/2018  21:16:47;5.687
19/10/2018  23:16:45;5.687
20/10/2018  01:16:43;5.738
20/10/2018  03:16:41;5.720
20/10/2018  05:16:39;5.686
20/10/2018  07:16:37;5.702
20/10/2018  09:16:35;5.741
20/10/2018  11:16:33;5.665
20/10/2018  13:16:31;5.718
20/10/2018  15:16:29;5.603
20/10/2018  17:16:27;5.769
20/10/2018  19:16:25;5.762
20/10/2018  21:16:23;5.799
20/10/2018  23:16:21;5.736
21/10/2018  01:16:19;5.751
21/10/2018  03:16:17;5.671
21/10/2018  05:16:15;5.832
21/10/2018  07:16:13;5.767
21/10/2018  09:16:11;5.735
21/10/2018  11:16:09;5.832
21/10/2018  13:16:07;5.710
21/10/2018  15:16:05;5.762
21/10/2018  17:16:03;5.702
21/10/2018  19:16:01;5.587
21/10/2018  21:15:59;5.637
21/10/2018  23:15:57;5.718
22/10/2018  01:15:55;5.702
22/10/2018  03:15:53;5.725
22/10/2018  05:15:51;5.542
22/10/2018  07:15:49;5.590
22/10/2018  09:15:47;5.606
22/10/2018  11:15:45;5.628
22/10/2018  13:15:43;5.632
22/10/2018  15:15:41;5.718
22/10/2018  17:15:39;5.598
22/10/2018  19:15:37;5.621
22/10/2018  21:15:35;5.605
22/10/2018  23:15:33;5.665
23/10/2018  01:15:31;5.621
23/10/2018  03:15:29;5.516
23/10/2018  05:15:27;5.459
23/10/2018  07:15:25;5.606
23/10/2018  09:15:23;5.420
23/10/2018  11:15:21;5.540
23/10/2018  13:15:19;5.469
23/10/2018  15:15:17;5.558
23/10/2018  17:15:15;5.574
23/10/2018  19:15:13;5.671
23/10/2018  21:15:11;5.572
23/10/2018  23:15:09;5.582
24/10/2018  01:15:07;5.459
24/10/2018  03:15:05;5.540
24/10/2018  05:15:03;5.589
24/10/2018  07:15:01;5.605
24/10/2018  09:14:59;5.508
24/10/2018  11:14:57;5.517
24/10/2018  13:14:55;5.606
24/10/2018  15:14:53;5.501
24/10/2018  17:14:51;5.637
24/10/2018  19:14:49;5.623
24/10/2018  21:14:47;5.639
24/10/2018  23:14:45;5.647
25/10/2018  01:14:43;5.508
25/10/2018  03:14:41;5.493
25/10/2018  05:14:39;5.508
25/10/2018  07:14:37;5.589
25/10/2018  09:14:35;5.401
25/10/2018  11:14:33;5.542
25/10/2018  13:14:31;5.605
25/10/2018  15:14:29;5.566
25/10/2018  17:14:27;5.623
25/10/2018  19:14:25;5.582
25/10/2018  21:14:23;5.644
25/10/2018  23:14:21;5.637
26/10/2018  01:14:19;5.696
26/10/2018  03:14:17;5.686
26/10/2018  05:14:15;5.654
26/10/2018  07:14:13;5.639
26/10/2018  09:14:11;5.405
26/10/2018  11:14:09;5.597
26/10/2018  13:14:07;5.623
26/10/2018  15:14:05;5.614
26/10/2018  17:14:03;5.668
26/10/2018  19:14:01;5.637
26/10/2018  21:13:59;5.665
26/10/2018  23:13:57;5.670
27/10/2018  01:13:55;5.582
27/10/2018  03:13:53;5.687
27/10/2018  05:13:51;5.540
27/10/2018  07:13:49;5.623
27/10/2018  09:13:47;5.620
27/10/2018  11:13:45;5.540
27/10/2018  13:13:43;5.572
27/10/2018  15:13:41;5.629
27/10/2018  17:13:39;5.654
27/10/2018  19:13:37;5.605
27/10/2018  21:13:35;5.679
27/10/2018  23:13:33;5.702
28/10/2018  01:13:31;5.647
28/10/2018  02:13:29;5.735
28/10/2018  04:13:27;5.572
28/10/2018  06:13:25;5.783
28/10/2018  08:13:23;5.639
28/10/2018  10:13:21;5.720
28/10/2018  12:13:19;5.681
28/10/2018  14:13:17;5.584
28/10/2018  16:13:15;5.616
28/10/2018  18:13:13;5.704
28/10/2018  20:13:11;5.558
28/10/2018  22:13:09;5.746
29/10/2018  00:13:07;5.670
29/10/2018  02:13:05;5.621
29/10/2018  04:13:03;5.556
29/10/2018  06:13:01;5.654
29/10/2018  08:12:59;5.751
29/10/2018  10:12:57;5.728
29/10/2018  12:12:55;5.670
29/10/2018  14:12:53;5.712
29/10/2018  16:12:51;5.582
29/10/2018  18:12:49;5.519
29/10/2018  20:12:47;5.517
29/10/2018  22:12:45;5.663
30/10/2018  00:12:43;5.605
30/10/2018  02:12:41;5.621
30/10/2018  04:12:39;5.595
30/10/2018  06:12:37;5.582
30/10/2018  08:12:35;5.605
30/10/2018  10:12:33;5.589
30/10/2018  12:12:31;5.582
30/10/2018  14:12:29;5.628
30/10/2018  16:12:27;5.443
30/10/2018  18:12:25;5.558
30/10/2018  20:12:23;5.470
30/10/2018  22:12:21;5.598
31/10/2018  00:12:19;5.572
31/10/2018  02:12:17;5.567
31/10/2018  04:12:15;5.556
31/10/2018  06:12:13;5.605
31/10/2018  08:12:11;5.477
31/10/2018  10:12:09;5.623
31/10/2018  12:12:07;5.612
31/10/2018  14:12:05;5.687
31/10/2018  16:12:03;5.637
31/10/2018  18:12:01;5.623
31/10/2018  20:11:59;5.694
31/10/2018  22:11:57;5.590
01/11/2018  00:11:55;5.598
01/11/2018  02:11:53;5.605
01/11/2018  04:11:51;5.769
01/11/2018  06:11:49;5.598
01/11/2018  08:11:47;5.517
01/11/2018  10:11:45;5.589
01/11/2018  12:11:43;5.775
01/11/2018  14:11:41;5.637
01/11/2018  16:11:39;6.183
01/11/2018  18:11:37;6.077
01/11/2018  20:11:35;5.947
01/11/2018  22:11:33;6.156
02/11/2018  00:11:31;6.060
02/11/2018  02:11:29;6.093
02/11/2018  04:11:27;6.077
02/11/2018  06:11:25;6.043
02/11/2018  08:11:23;5.979
02/11/2018  10:11:21;6.135
02/11/2018  12:11:19;5.994
02/11/2018  14:11:17;5.874
02/11/2018  16:11:15;6.026
02/11/2018  18:11:13;5.908
02/11/2018  20:11:11;6.125
02/11/2018  22:11:09;5.892
03/11/2018  00:11:07;5.987
03/11/2018  02:11:05;6.035
03/11/2018  04:11:03;5.864
03/11/2018  06:11:01;6.038
03/11/2018  08:10:59;5.962
03/11/2018  10:10:57;6.026
03/11/2018  12:10:55;6.012
03/11/2018  14:10:53;5.945
03/11/2018  16:10:51;6.044
03/11/2018  18:10:49;5.970
03/11/2018  20:10:47;5.947
03/11/2018  22:10:45;5.994
04/11/2018  00:10:43;6.010
04/11/2018  02:10:41;6.140
04/11/2018  04:10:39;6.091
04/11/2018  06:10:37;6.091
04/11/2018  08:10:35;5.989
04/11/2018  10:10:33;5.945
04/11/2018  12:10:31;5.572
04/11/2018  14:10:29;5.631
04/11/2018  16:10:27;5.605
04/11/2018  18:10:25;5.530
04/11/2018  20:10:23;5.600
04/11/2018  22:10:21;5.542
05/11/2018  00:10:19;5.645
05/11/2018  02:10:17;5.452
05/11/2018  04:10:15;5.405
05/11/2018  06:10:14;5.647
05/11/2018  08:10:11;5.572
05/11/2018  10:10:09;5.420
05/11/2018  12:10:07;5.881
05/11/2018  14:10:05;5.929
05/11/2018  16:10:03;5.914
05/11/2018  18:10:01;5.945
05/11/2018  20:09:59;5.944
05/11/2018  22:09:57;5.875
06/11/2018  00:09:55;5.882
06/11/2018  02:09:53;5.994
06/11/2018  04:09:51;6.010
06/11/2018  06:09:49;6.010
06/11/2018  08:09:47;5.989
06/11/2018  10:09:45;5.572
06/11/2018  12:09:43;5.491
06/11/2018  14:09:41;5.394
06/11/2018  16:09:39;5.590
06/11/2018  18:09:37;5.420
06/11/2018  20:09:35;5.655
06/11/2018  22:09:33;5.744
07/11/2018  00:09:31;5.783
07/11/2018  02:09:29;5.824
07/11/2018  04:09:27;5.654
07/11/2018  06:09:25;5.582
07/11/2018  08:09:23;5.477
07/11/2018  10:09:21;5.572
07/11/2018  12:09:19;5.558
07/11/2018  14:09:17;5.718
07/11/2018  16:09:15;5.493
07/11/2018  18:09:13;5.540
07/11/2018  20:09:11;5.502
07/11/2018  22:09:09;5.684
08/11/2018  00:09:07;5.767
08/11/2018  02:09:05;5.574
08/11/2018  04:09:03;5.572
08/11/2018  06:09:01;5.712
08/11/2018  08:08:59;5.663
08/11/2018  10:08:57;5.509
08/11/2018  12:08:55;5.623
08/11/2018  14:08:53;5.470
08/11/2018  16:08:51;5.621
08/11/2018  18:08:49;5.567
08/11/2018  20:08:47;5.508
08/11/2018  22:08:45;5.493
09/11/2018  00:08:43;5.421
09/11/2018  02:08:41;5.405
09/11/2018  04:08:39;5.443
09/11/2018  06:08:37;5.550
09/11/2018  08:08:35;5.427
09/11/2018  10:08:33;5.530
09/11/2018  12:08:31;5.558
09/11/2018  14:08:29;5.556
09/11/2018  14:41:01;5.767
09/11/2018  14:42:02;6.861
09/11/2018  16:16:35;7.195
09/11/2018  16:17:36;5.824
09/11/2018  16:23:42;5.709
09/11/2018  16:25:44;0.579
09/11/2018  18:25:42;0.076
09/11/2018  20:25:40;0.054
09/11/2018  22:25:38;0.118
10/11/2018  00:25:36;0.541
10/11/2018  02:25:34;0.507
10/11/2018  04:25:32;0.531
10/11/2018  06:25:30;0.546
10/11/2018  08:25:28;0.622
10/11/2018  09:39:41;1.366
10/11/2018  10:39:40;0.703
10/11/2018  12:39:38;0.400
10/11/2018  14:39:36;0.191
10/11/2018  16:39:34;0.150
10/11/2018  18:39:32;0.314
10/11/2018  20:39:30;0.249
10/11/2018  22:39:28;0.823
11/11/2018  00:39:26;0.611
11/11/2018  02:39:24;0.783
11/11/2018  04:39:22;0.735
11/11/2018  06:39:20;0.934
11/11/2018  07:02:43;1.666
11/11/2018  09:02:41;1.324
11/11/2018  11:02:39;0.611
11/11/2018  13:02:37;0.416
11/11/2018  15:02:35;0.254
11/11/2018  17:02:33;0.222
11/11/2018  19:02:31;0.395
11/11/2018  21:02:29;0.303
11/11/2018  23:02:27;0.449
12/11/2018  01:02:25;0.270
12/11/2018  03:02:23;0.531
12/11/2018  05:02:21;0.157
12/11/2018  07:02:19;0.102
12/11/2018  09:02:17;0.108
12/11/2018  10:54:07;0.038
12/11/2018  10:55:08;3.390
12/11/2018  10:56:09;0.984
12/11/2018  10:57:10;0.045
12/11/2018  12:57:08;0.029
12/11/2018  14:57:06;0.035
12/11/2018  16:57:04;0.054
12/11/2018  18:57:02;0.053
12/11/2018  20:57:00;0.053
12/11/2018  22:56:58;0.091
13/11/2018  00:56:56;0.165
13/11/2018  02:56:54;0.156
13/11/2018  04:56:52;0.183
13/11/2018  06:56:50;0.076
13/11/2018  08:56:48;0.125
13/11/2018  10:28:18;0.083
13/11/2018  10:29:19;5.248
13/11/2018  12:29:17;5.508
13/11/2018  14:29:15;5.320
13/11/2018  16:29:13;5.540
13/11/2018  18:29:11;5.393
13/11/2018  20:29:09;5.387
13/11/2018  22:29:07;5.436
14/11/2018  00:29:05;5.355
14/11/2018  02:29:03;5.589
14/11/2018  04:29:01;5.595
14/11/2018  06:28:59;5.540
14/11/2018  08:28:57;5.443
14/11/2018  10:28:55;5.587
14/11/2018  12:28:53;5.443
14/11/2018  14:28:51;5.433
14/11/2018  16:28:49;5.460
14/11/2018  18:28:47;5.443
14/11/2018  20:28:45;5.631
14/11/2018  22:28:43;5.555
15/11/2018  00:28:41;5.491
15/11/2018  02:28:39;5.600
15/11/2018  04:28:37;5.752
15/11/2018  06:28:35;5.631
15/11/2018  08:28:33;5.572
15/11/2018  10:28:31;5.248
15/11/2018  12:28:29;5.054
15/11/2018  14:28:27;5.118
15/11/2018  16:28:25;5.214
15/11/2018  18:28:23;5.230
15/11/2018  20:28:21;5.830
15/11/2018  22:28:19;5.394
16/11/2018  00:28:17;5.427
16/11/2018  02:28:15;5.702
16/11/2018  04:28:13;5.702
16/11/2018  06:28:11;5.783
16/11/2018  08:28:09;5.848
16/11/2018  10:28:07;5.490
16/11/2018  12:28:05;5.355
16/11/2018  14:28:03;5.362
16/11/2018  16:28:01;5.459
16/11/2018  17:35:07;5.404
16/11/2018  17:35:07;5.404
16/11/2018  17:40:13;5.345
16/11/2018  19:40:11;5.427
16/11/2018  21:40:09;5.551
16/11/2018  23:40:07;5.741
17/11/2018  01:40:05;5.928
17/11/2018  03:40:03;5.879
17/11/2018  05:40:01;5.725
17/11/2018  07:39:59;5.799
17/11/2018  09:39:57;5.670
17/11/2018  11:39:55;5.848
17/11/2018  13:39:53;5.744
17/11/2018  15:39:51;5.637
17/11/2018  17:39:49;5.670
17/11/2018  19:39:47;5.508
17/11/2018  21:39:45;5.654
17/11/2018  23:39:43;5.881
18/11/2018  01:39:41;5.436
18/11/2018  03:39:39;5.684
18/11/2018  05:39:37;5.783
18/11/2018  07:39:35;5.783
18/11/2018  09:39:33;5.686
18/11/2018  11:39:31;5.832
18/11/2018  13:39:29;5.751
18/11/2018  15:39:27;5.681
18/11/2018  17:39:25;5.801
18/11/2018  19:39:23;5.816
18/11/2018  21:39:21;5.832
18/11/2018  23:39:19;5.809
19/11/2018  01:39:17;5.841
19/11/2018  03:39:15;5.906
19/11/2018  05:39:13;5.793
19/11/2018  07:39:11;5.801
19/11/2018  09:39:09;5.614
19/11/2018  11:39:07;5.793
19/11/2018  13:03:30;5.158
19/11/2018  15:03:28;5.093
19/11/2018  17:03:26;5.271
19/11/2018  19:03:24;5.209
19/11/2018  21:03:22;5.166
19/11/2018  23:03:20;5.297
20/11/2018  01:03:18;5.329
20/11/2018  03:03:16;5.182
20/11/2018  05:03:14;5.175
20/11/2018  07:03:12;5.209
20/11/2018  09:03:10;5.313
20/11/2018  11:03:08;5.128
20/11/2018  13:03:06;5.328
20/11/2018  15:03:04;5.117
20/11/2018  17:03:02;5.151
20/11/2018  19:03:00;5.160
20/11/2018  21:02:58;5.232
20/11/2018  23:02:56;5.352
21/11/2018  01:02:54;5.242
21/11/2018  03:02:52;5.264
21/11/2018  05:02:50;5.209
21/11/2018  07:02:48;5.227
21/11/2018  09:02:46;5.151
21/11/2018  11:02:44;5.052
21/11/2018  13:02:42;5.491
21/11/2018  15:02:40;5.474
21/11/2018  17:02:38;5.702
21/11/2018  19:02:36;5.298
21/11/2018  21:02:34;5.394
21/11/2018  23:02:32;5.289
22/11/2018  01:02:30;5.248
22/11/2018  03:02:28;5.222
22/11/2018  05:02:26;5.433
22/11/2018  07:02:24;5.459
22/11/2018  09:02:22;5.621
22/11/2018  11:02:20;5.410
22/11/2018  13:02:18;5.232
22/11/2018  15:02:16;5.133
22/11/2018  17:02:14;5.443
22/11/2018  19:02:12;5.217
22/11/2018  21:02:10;5.621
22/11/2018  23:02:08;5.605
23/11/2018  01:02:06;5.702
23/11/2018  03:02:04;5.572
23/11/2018  05:02:02;5.443
23/11/2018  07:02:00;5.654
23/11/2018  09:01:58;5.459
23/11/2018  11:01:56;5.751
23/11/2018  13:01:54;5.598
23/11/2018  15:01:52;5.572
23/11/2018  17:01:50;5.707
23/11/2018  19:01:48;5.610
23/11/2018  21:01:46;5.668
23/11/2018  23:01:44;5.684
24/11/2018  01:01:42;5.684
24/11/2018  03:01:40;5.486
24/11/2018  05:01:38;5.751
24/11/2018  07:01:36;5.717
24/11/2018  09:01:34;5.597
24/11/2018  11:01:32;5.647
24/11/2018  13:01:30;5.701
24/11/2018  15:01:28;5.766
24/11/2018  17:01:26;5.662
24/11/2018  19:01:24;5.726
24/11/2018  21:01:22;5.696
24/11/2018  23:01:20;5.566
25/11/2018  01:01:18;5.636
25/11/2018  03:01:16;5.621
25/11/2018  05:01:14;5.783
25/11/2018  07:01:12;5.631
25/11/2018  09:01:10;5.684
25/11/2018  11:01:08;5.582
25/11/2018  13:01:06;5.654
25/11/2018  15:01:04;5.540
25/11/2018  17:01:02;5.696
25/11/2018  19:01:00;5.670
25/11/2018  21:00:58;5.671
25/11/2018  23:00:56;5.598
