
"Time";"HTI889A";
"21/03/2018  19:33:53";"56,706";
"21/03/2018  20:59:53";"56,972";
"21/03/2018  21:05:53";"57,587";
"21/03/2018  23:05:53";"57,587";
"22/03/2018  01:03:53";"57,436";
"22/03/2018  03:03:53";"57,473";
"22/03/2018  05:03:53";"57,473";
"22/03/2018  07:01:53";"57,473";
"22/03/2018  09:01:53";"57,436";
"22/03/2018  11:01:53";"57,436";
"22/03/2018  12:59:53";"57,436";
"22/03/2018  14:31:53";"57,900";
"22/03/2018  16:31:53";"57,931";
"22/03/2018  18:31:53";"57,587";
"22/03/2018  20:29:53";"57,316";
"22/03/2018  22:27:53";"56,972";
"23/03/2018  00:19:53";"56,550";
"23/03/2018  02:09:53";"56,816";
"23/03/2018  02:17:53";"57,785";
"23/03/2018  02:27:53";"57,280";
"23/03/2018  02:49:53";"57,629";
"23/03/2018  04:49:53";"57,744";
"23/03/2018  06:47:53";"57,629";
"23/03/2018  08:43:53";"58,088";
"23/03/2018  10:41:53";"57,931";
"23/03/2018  11:23:53";"58,359";
"23/03/2018  12:15:53";"58,395";
"23/03/2018  12:15:53";"58,395";
"23/03/2018  12:17:19";"58,395";
"23/03/2018  14:17:17";"58,359";
"23/03/2018  16:17:17";"58,088";
"23/03/2018  18:17:17";"58,088";
"23/03/2018  20:17:17";"58,202";
"23/03/2018  22:15:17";"58,057";
"24/03/2018  00:15:17";"57,900";
"24/03/2018  02:15:17";"57,931";
"24/03/2018  04:15:17";"57,707";
"24/03/2018  06:13:17";"57,707";
"24/03/2018  08:13:17";"57,853";
"24/03/2018  10:11:17";"58,166";
"24/03/2018  12:11:17";"58,515";
"24/03/2018  14:11:17";"58,474";
"24/03/2018  16:11:17";"58,515";
"24/03/2018  18:09:17";"58,359";
"24/03/2018  20:07:17";"58,328";
"24/03/2018  22:07:17";"58,057";
"25/03/2018  00:05:17";"58,057";
"25/03/2018  03:03:17";"58,057";
"25/03/2018  05:01:17";"58,088";
"25/03/2018  07:01:17";"57,785";
"25/03/2018  09:01:17";"57,931";
"25/03/2018  10:59:17";"57,931";
"25/03/2018  12:59:17";"57,931";
"25/03/2018  14:57:17";"58,088";
"25/03/2018  16:57:17";"57,744";
"25/03/2018  18:55:17";"57,707";
"25/03/2018  20:55:17";"57,900";
"25/03/2018  22:53:17";"58,088";
"26/03/2018  00:53:17";"58,088";
"26/03/2018  01:17:17";"57,744";
"26/03/2018  01:35:17";"58,057";
"26/03/2018  03:33:17";"58,057";
"26/03/2018  03:57:17";"57,900";
"26/03/2018  04:47:17";"57,587";
"26/03/2018  06:47:17";"57,587";
"26/03/2018  08:45:17";"57,744";
"26/03/2018  10:45:17";"57,853";
"26/03/2018  12:45:17";"57,900";
"26/03/2018  14:43:17";"58,088";
"26/03/2018  16:41:17";"58,249";
"26/03/2018  18:41:17";"58,057";
"26/03/2018  20:41:17";"57,900";
"26/03/2018  22:39:17";"58,202";
"27/03/2018  00:39:17";"58,057";
"27/03/2018  02:37:17";"58,249";
"27/03/2018  04:37:17";"58,249";
"27/03/2018  05:21:17";"58,010";
"27/03/2018  07:19:17";"58,057";
"27/03/2018  09:19:17";"58,057";
"27/03/2018  10:35:17";"58,395";
"27/03/2018  12:33:17";"58,515";
"27/03/2018  14:13:17";"58,057";
"27/03/2018  15:03:17";"58,359";
"27/03/2018  15:07:17";"58,865";
"27/03/2018  15:23:17";"58,708";
"27/03/2018  15:53:17";"58,666";
"27/03/2018  15:57:17";"58,057";
"27/03/2018  16:45:17";"57,744";
"27/03/2018  18:27:17";"57,394";
"27/03/2018  19:29:17";"57,514";
"27/03/2018  19:33:17";"58,124";
"27/03/2018  21:31:17";"58,437";
"27/03/2018  23:31:17";"58,474";
"28/03/2018  01:31:17";"58,630";
"28/03/2018  03:29:17";"58,630";
"28/03/2018  05:27:17";"58,630";
"28/03/2018  06:55:17";"58,786";
"28/03/2018  08:53:17";"58,745";
"28/03/2018  10:51:17";"59,130";
"28/03/2018  12:51:17";"59,094";
"28/03/2018  14:01:17";"59,443";
"28/03/2018  14:37:17";"59,402";
"28/03/2018  14:41:17";"58,630";
"28/03/2018  15:19:17";"58,979";
"28/03/2018  15:23:17";"59,600";
"28/03/2018  15:31:17";"58,786";
"28/03/2018  15:37:17";"59,094";
"28/03/2018  16:03:17";"59,480";
"28/03/2018  16:59:17";"59,130";
"28/03/2018  17:31:17";"58,666";
"28/03/2018  19:31:17";"58,515";
"28/03/2018  21:31:17";"58,057";
"28/03/2018  23:31:17";"58,088";
"29/03/2018  01:29:17";"57,744";
"29/03/2018  03:27:17";"57,629";
"29/03/2018  05:27:17";"57,436";
"29/03/2018  07:25:17";"57,280";
"29/03/2018  09:25:17";"57,473";
"29/03/2018  11:23:17";"57,629";
"29/03/2018  13:23:17";"57,900";
"29/03/2018  15:05:17";"58,328";
"29/03/2018  16:03:17";"58,823";
"29/03/2018  16:39:17";"59,287";
"29/03/2018  16:47:17";"59,902";
"29/03/2018  17:21:17";"60,330";
"29/03/2018  17:41:17";"60,173";
"29/03/2018  17:43:17";"59,714";
"29/03/2018  17:45:17";"55,085";
"29/03/2018  17:47:17";"51,691";
"29/03/2018  17:53:17";"48,313";
"29/03/2018  18:01:17";"45,550";
"29/03/2018  18:07:17";"44,319";
"29/03/2018  18:17:17";"43,902";
"29/03/2018  18:35:17";"42,025";
"29/03/2018  18:45:17";"40,951";
"29/03/2018  19:49:17";"36,400";
"29/03/2018  20:01:17";"35,754";
"29/03/2018  20:33:17";"34,414";
"29/03/2018  20:55:17";"33,616";
"29/03/2018  21:15:17";"33,194";
"29/03/2018  21:31:17";"32,735";
"29/03/2018  21:51:17";"32,281";
"29/03/2018  22:15:17";"31,786";
"29/03/2018  22:39:17";"31,364";
"29/03/2018  23:11:17";"31,067";
"29/03/2018  23:35:17";"30,723";
"30/03/2018  00:19:17";"30,300";
"30/03/2018  01:01:17";"29,842";
"30/03/2018  01:41:17";"29,424";
"30/03/2018  02:09:17";"29,080";
"30/03/2018  03:21:17";"28,590";
"30/03/2018  05:13:17";"28,132";
"30/03/2018  06:25:17";"27,678";
"30/03/2018  08:25:17";"27,412";
"30/03/2018  10:23:17";"27,558";
"30/03/2018  12:13:17";"28,012";
"30/03/2018  13:43:17";"28,476";
"30/03/2018  15:37:17";"28,929";
"30/03/2018  17:35:17";"29,346";
"30/03/2018  19:33:17";"29,424";
"30/03/2018  21:33:17";"29,122";
"30/03/2018  23:29:17";"28,663";
"31/03/2018  01:19:17";"28,210";
"31/03/2018  02:13:17";"27,746";
"31/03/2018  02:53:17";"27,412";
"31/03/2018  04:51:17";"27,146";
"31/03/2018  06:51:17";"27,105";
"31/03/2018  08:51:17";"27,146";
"31/03/2018  10:49:17";"27,292";
"31/03/2018  12:49:17";"27,105";
"31/03/2018  13:43:17";"26,646";
"31/03/2018  14:55:17";"26,229";
"31/03/2018  15:43:17";"26,077";
"31/03/2018  15:45:17";"36,400";
"31/03/2018  15:47:17";"43,287";
"31/03/2018  15:49:17";"45,894";
"31/03/2018  15:51:17";"47,317";
"31/03/2018  15:55:17";"48,808";
"31/03/2018  16:03:17";"51,117";
"31/03/2018  16:35:17";"58,057";
"31/03/2018  16:47:17";"59,443";
"31/03/2018  16:49:17";"59,600";
"31/03/2018  16:51:17";"58,786";
"31/03/2018  16:57:17";"58,202";
"31/03/2018  16:59:17";"58,202";
"31/03/2018  17:01:17";"58,823";
"31/03/2018  17:39:17";"58,328";
"31/03/2018  18:59:17";"57,900";
"31/03/2018  20:57:17";"57,744";
"31/03/2018  22:57:17";"58,202";
"01/04/2018  00:57:17";"57,900";
"01/04/2018  02:57:17";"58,202";
"01/04/2018  04:55:17";"58,088";
"01/04/2018  06:53:17";"58,057";
"01/04/2018  08:51:17";"58,057";
"01/04/2018  10:51:17";"58,202";
"01/04/2018  12:49:17";"58,515";
"01/04/2018  14:49:17";"58,786";
"01/04/2018  16:49:17";"58,630";
"01/04/2018  18:47:17";"58,515";
"01/04/2018  20:45:17";"58,395";
"01/04/2018  22:45:17";"58,057";
"02/04/2018  00:45:17";"58,202";
"02/04/2018  02:43:17";"57,900";
"02/04/2018  04:43:17";"57,785";
"02/04/2018  06:41:17";"57,587";
"02/04/2018  08:41:17";"57,785";
"02/04/2018  10:05:17";"58,202";
"02/04/2018  12:05:17";"58,552";
"02/04/2018  14:05:17";"58,979";
"02/04/2018  16:05:17";"58,938";
"02/04/2018  18:03:17";"59,172";
"02/04/2018  20:01:17";"59,094";
"02/04/2018  21:59:17";"59,329";
"02/04/2018  23:59:17";"59,130";
"03/04/2018  01:57:17";"59,130";
"03/04/2018  03:57:17";"59,287";
"03/04/2018  05:57:17";"59,287";
"03/04/2018  07:55:17";"59,130";
"03/04/2018  09:53:17";"59,480";
"03/04/2018  11:53:17";"59,287";
"03/04/2018  13:51:17";"59,443";
"03/04/2018  15:49:17";"59,329";
"03/04/2018  17:49:17";"59,480";
"03/04/2018  19:49:17";"59,480";
"03/04/2018  21:49:17";"59,443";
"03/04/2018  23:47:17";"59,443";
"04/04/2018  01:47:17";"59,443";
"04/04/2018  03:45:17";"59,480";
"04/04/2018  05:43:17";"59,287";
"04/04/2018  07:43:17";"59,287";
"04/04/2018  09:41:17";"59,250";
"04/04/2018  11:41:17";"59,402";
"04/04/2018  13:39:17";"59,287";
"04/04/2018  15:39:17";"59,402";
"04/04/2018  17:37:17";"59,480";
"04/04/2018  19:13:17";"59,130";
"04/04/2018  21:13:17";"58,979";
"04/04/2018  23:13:17";"59,016";
"05/04/2018  01:11:17";"59,057";
"05/04/2018  03:11:17";"59,130";
"05/04/2018  04:01:17";"58,786";
"05/04/2018  06:01:17";"58,708";
"05/04/2018  07:59:17";"58,630";
"05/04/2018  09:19:17";"58,938";
"05/04/2018  10:27:17";"59,287";
"05/04/2018  12:27:17";"59,287";
"05/04/2018  14:27:17";"59,365";
"05/04/2018  16:25:17";"59,365";
"05/04/2018  18:25:17";"59,365";
"05/04/2018  20:25:17";"58,901";
"05/04/2018  22:23:17";"58,901";
"06/04/2018  00:21:17";"58,630";
"06/04/2018  02:21:17";"58,359";
"06/04/2018  04:19:17";"58,010";
"06/04/2018  06:19:17";"58,328";
"06/04/2018  08:17:17";"58,474";
"06/04/2018  10:17:17";"58,666";
"06/04/2018  12:15:17";"58,823";
"06/04/2018  14:15:17";"58,823";
"06/04/2018  16:13:17";"59,130";
"06/04/2018  18:11:17";"58,979";
"06/04/2018  20:09:17";"58,666";
"06/04/2018  22:09:17";"58,552";
"07/04/2018  00:07:17";"58,552";
"07/04/2018  02:05:17";"58,395";
"07/04/2018  04:03:17";"58,202";
"07/04/2018  06:01:17";"58,552";
"07/04/2018  08:01:17";"58,515";
"07/04/2018  09:59:17";"58,823";
"07/04/2018  11:59:17";"59,016";
"07/04/2018  13:59:17";"58,979";
"07/04/2018  15:59:17";"59,130";
"07/04/2018  17:57:17";"58,979";
"07/04/2018  19:55:17";"58,979";
"07/04/2018  21:55:17";"58,938";
"07/04/2018  23:55:17";"58,979";
"08/04/2018  01:55:17";"59,130";
"08/04/2018  03:53:17";"58,823";
"08/04/2018  05:51:17";"58,823";
"08/04/2018  07:51:17";"58,979";
"08/04/2018  09:51:17";"58,979";
"08/04/2018  11:51:17";"59,250";
"08/04/2018  13:49:17";"59,130";
"08/04/2018  15:47:17";"59,130";
"08/04/2018  17:47:17";"59,130";
"08/04/2018  19:45:17";"58,979";
"08/04/2018  20:29:17";"58,630";
"08/04/2018  21:27:17";"58,281";
"08/04/2018  23:27:17";"58,328";
"09/04/2018  01:25:17";"58,166";
"09/04/2018  03:07:17";"58,359";
"09/04/2018  05:05:17";"58,515";
"09/04/2018  07:05:17";"58,202";
"09/04/2018  09:03:17";"58,474";
"09/04/2018  10:03:17";"58,823";
"09/04/2018  12:03:17";"58,979";
"09/04/2018  14:03:17";"59,250";
"09/04/2018  16:01:17";"59,365";
"09/04/2018  18:01:17";"59,402";
"09/04/2018  19:03:17";"59,057";
"09/04/2018  21:03:17";"58,938";
"09/04/2018  23:03:17";"58,823";
"10/04/2018  01:01:17";"58,666";
"10/04/2018  03:01:17";"58,328";
"10/04/2018  04:59:17";"58,786";
"10/04/2018  06:59:17";"58,786";
"10/04/2018  08:59:17";"58,823";
"10/04/2018  10:57:17";"59,130";
"10/04/2018  12:57:17";"59,172";
"10/04/2018  12:57:17";"59,172";
"10/04/2018  12:58:59";"59,287";
"10/04/2018  14:58:56";"59,130";
"10/04/2018  16:58:56";"59,402";
"10/04/2018  18:58:56";"59,480";
"10/04/2018  20:56:56";"59,287";
"10/04/2018  22:56:56";"59,287";
"11/04/2018  00:56:56";"59,287";
"11/04/2018  02:54:56";"58,823";
"11/04/2018  04:12:56";"58,979";
"11/04/2018  06:10:56";"59,287";
"11/04/2018  08:08:56";"59,287";
"11/04/2018  10:06:56";"59,329";
"11/04/2018  12:06:56";"59,600";
"11/04/2018  14:04:56";"59,287";
"11/04/2018  14:46:56";"59,094";
"11/04/2018  16:44:56";"59,130";
"11/04/2018  18:44:56";"59,130";
"11/04/2018  20:42:56";"58,979";
"11/04/2018  22:42:56";"58,823";
"12/04/2018  00:42:56";"58,708";
"12/04/2018  02:32:56";"58,515";
"12/04/2018  04:32:56";"58,359";
"12/04/2018  06:32:56";"58,515";
"12/04/2018  08:30:56";"58,823";
"12/04/2018  10:30:56";"58,865";
"12/04/2018  12:28:56";"58,901";
"12/04/2018  14:26:56";"58,666";
"12/04/2018  16:26:56";"58,938";
"12/04/2018  18:24:56";"58,588";
"12/04/2018  20:22:56";"58,630";
"12/04/2018  22:22:56";"58,666";
"13/04/2018  00:20:56";"58,786";
"13/04/2018  02:20:56";"58,328";
"13/04/2018  04:18:56";"58,474";
"13/04/2018  06:16:56";"58,515";
"13/04/2018  07:18:56";"58,865";
"13/04/2018  09:08:56";"59,329";
"13/04/2018  11:06:56";"59,636";
"13/04/2018  13:06:56";"59,600";
"13/04/2018  15:04:56";"59,636";
"13/04/2018  17:04:56";"59,402";
"13/04/2018  19:02:56";"59,402";
"13/04/2018  21:02:56";"59,600";
"13/04/2018  23:02:56";"59,558";
"14/04/2018  01:02:56";"59,558";
"14/04/2018  03:00:56";"59,600";
"14/04/2018  05:00:56";"59,402";
"14/04/2018  07:00:56";"59,443";
"14/04/2018  09:00:56";"59,402";
"14/04/2018  11:00:56";"59,365";
"14/04/2018  13:00:56";"59,402";
"14/04/2018  15:00:56";"59,600";
"14/04/2018  16:58:56";"59,636";
"14/04/2018  18:58:56";"59,600";
"14/04/2018  20:56:56";"59,636";
"14/04/2018  22:56:56";"59,600";
"15/04/2018  00:54:56";"59,793";
"15/04/2018  02:54:56";"59,600";
"15/04/2018  04:52:56";"59,443";
"15/04/2018  06:52:56";"59,793";
"15/04/2018  08:52:56";"59,480";
"15/04/2018  10:50:56";"59,600";
"15/04/2018  12:50:56";"59,793";
"15/04/2018  14:50:56";"60,095";
"15/04/2018  16:30:56";"59,714";
"15/04/2018  18:30:56";"59,902";
"15/04/2018  20:30:56";"59,746";
"15/04/2018  22:30:56";"59,636";
"16/04/2018  00:28:56";"59,402";
"16/04/2018  02:28:56";"59,600";
"16/04/2018  04:26:56";"59,209";
"16/04/2018  06:26:56";"59,443";
"16/04/2018  08:26:56";"59,443";
"16/04/2018  10:24:56";"59,558";
"16/04/2018  12:22:56";"59,600";
"16/04/2018  14:22:56";"59,871";
"16/04/2018  16:20:56";"59,746";
"16/04/2018  18:18:56";"59,365";
"16/04/2018  20:18:56";"59,287";
"16/04/2018  22:18:56";"59,600";
"17/04/2018  00:18:56";"59,600";
"17/04/2018  02:16:56";"59,443";
"17/04/2018  04:14:56";"59,209";
"17/04/2018  06:14:56";"59,287";
"17/04/2018  08:14:56";"59,130";
"17/04/2018  10:12:56";"59,287";
"17/04/2018  12:10:56";"59,558";
"17/04/2018  14:10:56";"59,600";
"17/04/2018  16:08:56";"59,600";
"17/04/2018  18:08:56";"59,480";
"17/04/2018  20:06:56";"59,443";
"17/04/2018  22:06:56";"59,480";
"18/04/2018  00:06:56";"59,402";
"18/04/2018  02:04:56";"59,172";
"18/04/2018  04:02:56";"59,130";
"18/04/2018  06:02:56";"59,130";
"18/04/2018  08:02:56";"59,172";
"18/04/2018  09:58:56";"59,443";
"18/04/2018  11:58:56";"59,287";
"18/04/2018  13:58:56";"59,250";
"18/04/2018  15:56:56";"59,209";
"18/04/2018  17:56:56";"59,250";
"18/04/2018  19:54:56";"59,250";
"18/04/2018  21:54:56";"59,130";
"18/04/2018  23:54:56";"59,329";
"19/04/2018  01:54:56";"59,250";
"19/04/2018  03:52:56";"59,365";
"19/04/2018  05:52:56";"59,094";
"19/04/2018  07:52:56";"59,287";
"19/04/2018  09:50:56";"59,600";
"19/04/2018  11:48:56";"59,558";
"19/04/2018  13:48:56";"59,746";
"19/04/2018  15:46:56";"59,871";
"19/04/2018  17:46:56";"59,443";
"19/04/2018  19:46:56";"59,402";
"19/04/2018  21:46:56";"59,287";
"19/04/2018  23:44:56";"59,365";
"20/04/2018  01:44:56";"59,130";
"20/04/2018  03:42:56";"59,287";
"20/04/2018  05:42:56";"59,287";
"20/04/2018  07:42:56";"59,130";
"20/04/2018  09:42:56";"59,287";
"20/04/2018  11:42:56";"59,402";
"20/04/2018  13:28:56";"59,558";
"20/04/2018  15:28:56";"59,558";
"20/04/2018  17:28:56";"59,714";
"20/04/2018  19:28:56";"59,365";
"20/04/2018  21:28:56";"59,480";
"20/04/2018  23:26:56";"59,365";
"21/04/2018  01:24:56";"59,250";
"21/04/2018  03:24:56";"58,938";
"21/04/2018  05:22:56";"59,130";
"21/04/2018  07:22:56";"59,130";
"21/04/2018  09:22:56";"59,287";
"21/04/2018  11:20:56";"59,287";
"21/04/2018  13:20:56";"59,600";
"21/04/2018  15:20:56";"59,714";
"21/04/2018  17:18:56";"59,746";
"21/04/2018  19:18:56";"59,600";
"21/04/2018  21:18:56";"59,558";
"21/04/2018  23:18:56";"59,558";
"22/04/2018  01:04:56";"59,130";
"22/04/2018  03:02:56";"59,250";
"22/04/2018  05:02:56";"59,250";
"22/04/2018  07:02:56";"59,287";
"22/04/2018  09:00:56";"59,287";
"22/04/2018  11:00:56";"59,600";
"22/04/2018  12:58:56";"59,402";
"22/04/2018  14:56:56";"59,746";
"22/04/2018  16:56:56";"59,871";
"22/04/2018  18:54:56";"59,714";
"22/04/2018  20:42:56";"59,402";
"22/04/2018  22:40:56";"59,250";
"23/04/2018  00:40:56";"59,250";
"23/04/2018  02:40:56";"59,250";
"23/04/2018  04:38:56";"59,443";
"23/04/2018  06:38:56";"59,287";
"23/04/2018  08:36:56";"59,250";
"23/04/2018  10:34:56";"59,402";
"23/04/2018  12:34:56";"59,600";
"23/04/2018  14:32:56";"59,600";
"23/04/2018  16:30:56";"59,714";
"23/04/2018  16:42:56";"59,746";
"23/04/2018  16:44:56";"58,979";
"23/04/2018  17:32:56";"58,630";
"23/04/2018  18:42:56";"58,202";
"23/04/2018  20:42:56";"57,900";
"23/04/2018  22:42:56";"57,785";
"24/04/2018  00:42:56";"57,900";
"24/04/2018  02:42:56";"57,587";
"24/04/2018  04:40:56";"57,551";
"24/04/2018  06:40:56";"57,587";
"24/04/2018  08:40:56";"57,587";
"24/04/2018  09:38:56";"57,707";
"24/04/2018  09:40:56";"55,434";
"24/04/2018  09:42:56";"50,961";
"24/04/2018  09:46:56";"48,047";
"24/04/2018  09:54:56";"44,820";
"24/04/2018  10:02:56";"43,323";
"24/04/2018  10:10:56";"42,943";
"24/04/2018  10:24:56";"41,410";
"24/04/2018  10:36:56";"40,227";
"24/04/2018  11:42:56";"35,482";
"24/04/2018  12:06:56";"34,716";
"24/04/2018  12:20:56";"34,226";
"24/04/2018  12:38:56";"33,767";
"24/04/2018  13:00:56";"33,314";
"24/04/2018  13:30:56";"32,891";
"24/04/2018  13:56:56";"32,547";
"24/04/2018  15:16:56";"32,125";
"24/04/2018  17:14:56";"31,666";
"24/04/2018  19:12:56";"31,520";
"24/04/2018  21:12:56";"31,025";
"24/04/2018  22:54:56";"30,603";
"25/04/2018  00:36:56";"30,107";
"25/04/2018  00:50:56";"30,107";
"25/04/2018  00:52:56";"32,089";
"25/04/2018  00:54:56";"43,860";
"25/04/2018  00:56:56";"46,926";
"25/04/2018  00:58:56";"48,928";
"25/04/2018  01:02:56";"51,232";
"25/04/2018  01:18:56";"55,737";
"25/04/2018  01:36:56";"59,402";
"25/04/2018  01:46:56";"58,938";
"25/04/2018  02:22:56";"59,287";
"25/04/2018  04:22:56";"59,558";
"25/04/2018  06:22:56";"59,600";
"25/04/2018  08:22:56";"59,714";
"25/04/2018  10:20:56";"59,714";
"25/04/2018  12:18:56";"59,793";
"25/04/2018  14:16:56";"59,824";
"25/04/2018  16:14:56";"59,902";
"25/04/2018  18:14:56";"59,714";
"25/04/2018  20:14:56";"59,714";
"25/04/2018  22:14:56";"59,402";
"26/04/2018  00:12:56";"59,600";
"26/04/2018  02:12:56";"59,558";
"26/04/2018  04:10:56";"59,600";
"26/04/2018  06:10:56";"59,667";
"26/04/2018  08:10:56";"59,558";
"26/04/2018  10:08:56";"59,746";
"26/04/2018  12:08:56";"59,600";
"26/04/2018  14:06:56";"59,746";
"26/04/2018  16:06:56";"59,902";
"26/04/2018  18:06:56";"59,714";
"26/04/2018  20:04:56";"59,871";
"26/04/2018  22:04:56";"59,558";
"27/04/2018  00:04:56";"59,250";
"27/04/2018  02:02:56";"59,250";
"27/04/2018  04:02:56";"59,521";
"27/04/2018  06:00:56";"59,402";
"27/04/2018  08:00:56";"59,402";
"27/04/2018  09:58:56";"59,402";
"27/04/2018  11:58:56";"59,402";
"27/04/2018  13:56:56";"59,402";
"27/04/2018  15:56:56";"59,521";
"27/04/2018  17:56:56";"59,667";
"27/04/2018  19:56:56";"59,667";
"27/04/2018  21:56:56";"59,667";
"27/04/2018  23:54:56";"59,636";
"28/04/2018  01:54:56";"59,714";
"28/04/2018  03:52:56";"59,480";
"28/04/2018  05:50:56";"59,521";
"28/04/2018  07:50:56";"59,714";
"28/04/2018  09:50:56";"59,667";
"28/04/2018  11:50:56";"60,017";
"28/04/2018  13:48:56";"59,871";
"28/04/2018  15:46:56";"60,064";
"28/04/2018  17:44:56";"59,871";
"28/04/2018  19:42:56";"60,017";
"28/04/2018  21:30:56";"59,558";
"28/04/2018  23:30:56";"59,402";
"29/04/2018  01:28:56";"59,443";
"29/04/2018  03:26:56";"59,480";
"29/04/2018  05:26:56";"59,443";
"29/04/2018  07:24:56";"59,480";
"29/04/2018  09:24:56";"59,793";
"29/04/2018  11:22:56";"59,902";
"29/04/2018  13:20:56";"59,902";
"29/04/2018  15:20:56";"59,871";
"29/04/2018  17:18:56";"59,746";
"29/04/2018  19:18:56";"59,402";
"29/04/2018  20:14:56";"59,714";
"29/04/2018  22:12:56";"59,443";
"30/04/2018  00:12:56";"59,443";
"30/04/2018  02:10:56";"59,287";
"30/04/2018  04:10:56";"59,130";
"30/04/2018  06:08:56";"59,016";
"30/04/2018  07:24:56";"59,329";
