
"Time";"HTI887";
"20/03/2018  00:41:53";"57,009";
"20/03/2018  01:53:53";"56,659";
"20/03/2018  03:43:53";"57,123";
"20/03/2018  05:41:53";"57,123";
"20/03/2018  07:39:53";"57,123";
"20/03/2018  09:39:53";"56,852";
"20/03/2018  11:39:53";"57,009";
"20/03/2018  12:55:53";"56,550";
"20/03/2018  14:55:53";"56,706";
"20/03/2018  16:55:53";"56,242";
"20/03/2018  18:55:53";"56,393";
"20/03/2018  20:53:53";"56,472";
"20/03/2018  22:51:53";"56,706";
"21/03/2018  00:51:53";"56,816";
"21/03/2018  02:51:53";"56,659";
"21/03/2018  04:51:53";"56,816";
"21/03/2018  06:51:53";"56,972";
"21/03/2018  08:37:53";"56,628";
"21/03/2018  10:37:53";"56,628";
"21/03/2018  12:35:53";"56,503";
"21/03/2018  13:47:53";"56,044";
"21/03/2018  15:45:53";"55,737";
"21/03/2018  17:45:53";"56,044";
"21/03/2018  19:45:53";"56,086";
"21/03/2018  21:43:53";"56,315";
"21/03/2018  23:43:53";"56,503";
"22/03/2018  01:43:53";"56,550";
"22/03/2018  03:41:53";"56,659";
"22/03/2018  05:41:53";"56,242";
"22/03/2018  07:39:53";"56,357";
"22/03/2018  09:39:53";"56,628";
"22/03/2018  11:39:53";"56,201";
"22/03/2018  13:23:53";"56,628";
"22/03/2018  15:03:53";"57,009";
"22/03/2018  17:01:53";"57,009";
"22/03/2018  18:47:53";"56,550";
"22/03/2018  20:47:53";"56,242";
"22/03/2018  22:47:53";"56,086";
"23/03/2018  00:45:53";"55,737";
"23/03/2018  02:09:53";"55,893";
"23/03/2018  02:13:53";"56,503";
"23/03/2018  04:13:53";"56,503";
"23/03/2018  06:11:53";"56,706";
"23/03/2018  08:11:53";"56,852";
"23/03/2018  10:11:53";"57,165";
"23/03/2018  12:09:53";"57,436";
"23/03/2018  12:15:53";"57,316";
"23/03/2018  12:15:53";"57,316";
"23/03/2018  12:17:19";"57,316";
"23/03/2018  14:17:17";"57,280";
"23/03/2018  16:17:17";"57,165";
"23/03/2018  18:17:17";"57,165";
"23/03/2018  20:17:17";"57,123";
"23/03/2018  22:15:17";"56,972";
"24/03/2018  00:15:17";"56,659";
"24/03/2018  02:15:17";"56,706";
"24/03/2018  04:15:17";"56,628";
"24/03/2018  06:13:17";"56,472";
"24/03/2018  08:13:17";"56,628";
"24/03/2018  09:59:17";"56,972";
"24/03/2018  11:59:17";"57,394";
"24/03/2018  13:57:17";"57,394";
"24/03/2018  15:57:17";"57,394";
"24/03/2018  17:57:17";"57,280";
"24/03/2018  19:55:17";"56,972";
"24/03/2018  21:55:17";"57,009";
"24/03/2018  23:53:17";"57,123";
"25/03/2018  01:53:17";"56,972";
"25/03/2018  04:51:17";"56,972";
"25/03/2018  06:49:17";"56,852";
"25/03/2018  08:49:17";"56,972";
"25/03/2018  10:47:17";"56,706";
"25/03/2018  12:47:17";"56,816";
"25/03/2018  14:19:17";"57,123";
"25/03/2018  16:19:17";"56,930";
"25/03/2018  18:17:17";"56,930";
"25/03/2018  20:15:17";"56,816";
"25/03/2018  22:15:17";"57,165";
"26/03/2018  00:15:17";"56,852";
"26/03/2018  02:13:17";"56,930";
"26/03/2018  04:13:17";"56,816";
"26/03/2018  04:39:17";"56,628";
"26/03/2018  06:39:17";"56,357";
"26/03/2018  08:37:17";"56,503";
"26/03/2018  10:35:17";"56,706";
"26/03/2018  11:13:17";"56,503";
"26/03/2018  12:45:17";"56,816";
"26/03/2018  14:43:17";"57,009";
"26/03/2018  16:41:17";"57,009";
"26/03/2018  18:41:17";"56,972";
"26/03/2018  20:41:17";"56,659";
"26/03/2018  22:39:17";"56,972";
"27/03/2018  00:39:17";"57,123";
"27/03/2018  02:37:17";"57,316";
"27/03/2018  04:27:17";"57,123";
"27/03/2018  06:25:17";"57,165";
"27/03/2018  08:25:17";"57,009";
"27/03/2018  10:21:17";"57,316";
"27/03/2018  12:21:17";"57,394";
"27/03/2018  13:49:17";"57,629";
"27/03/2018  14:11:17";"57,473";
"27/03/2018  16:11:17";"57,045";
"27/03/2018  18:11:17";"56,774";
"27/03/2018  19:33:17";"57,202";
"27/03/2018  21:31:17";"57,358";
"27/03/2018  23:31:17";"57,394";
"28/03/2018  01:31:17";"57,551";
"28/03/2018  03:29:17";"57,551";
"28/03/2018  05:27:17";"57,707";
"28/03/2018  07:27:17";"57,744";
"28/03/2018  09:25:17";"57,853";
"28/03/2018  11:25:17";"58,088";
"28/03/2018  13:25:17";"58,328";
"28/03/2018  14:45:17";"57,853";
"28/03/2018  15:19:17";"58,202";
"28/03/2018  16:13:17";"58,474";
"28/03/2018  17:21:17";"58,057";
"28/03/2018  19:21:17";"57,744";
"28/03/2018  20:51:17";"57,394";
"28/03/2018  22:51:17";"57,280";
"29/03/2018  00:49:17";"56,972";
"29/03/2018  02:47:17";"56,774";
"29/03/2018  04:45:17";"56,659";
"29/03/2018  06:45:17";"56,503";
"29/03/2018  08:43:17";"56,393";
"29/03/2018  10:41:17";"56,852";
"29/03/2018  12:41:17";"57,123";
"29/03/2018  14:41:17";"57,587";
"29/03/2018  15:29:17";"57,931";
"29/03/2018  16:31:17";"58,010";
"29/03/2018  16:33:17";"58,630";
"29/03/2018  17:43:17";"58,474";
"29/03/2018  17:45:17";"54,621";
"29/03/2018  17:47:17";"51,545";
"29/03/2018  17:53:17";"48,620";
"29/03/2018  17:59:17";"46,780";
"29/03/2018  18:09:17";"44,934";
"29/03/2018  18:15:17";"44,663";
"29/03/2018  18:29:17";"42,974";
"29/03/2018  19:17:17";"38,809";
"29/03/2018  19:23:17";"38,506";
"29/03/2018  19:27:17";"38,162";
"29/03/2018  19:51:17";"36,666";
"29/03/2018  20:01:17";"36,207";
"29/03/2018  20:51:17";"33,918";
"29/03/2018  21:09:17";"33,501";
"29/03/2018  21:21:17";"33,043";
"29/03/2018  23:19:17";"30,603";
"30/03/2018  00:19:17";"29,842";
"30/03/2018  01:13:17";"29,424";
"30/03/2018  01:51:17";"28,966";
"30/03/2018  02:29:17";"28,476";
"30/03/2018  03:57:17";"28,053";
"30/03/2018  05:09:17";"27,714";
"30/03/2018  06:13:17";"27,256";
"30/03/2018  08:11:17";"26,948";
"30/03/2018  10:09:17";"27,105";
"30/03/2018  12:09:17";"27,412";
"30/03/2018  13:33:17";"27,866";
"30/03/2018  15:27:17";"28,319";
"30/03/2018  17:25:17";"28,778";
"30/03/2018  19:23:17";"28,966";
"30/03/2018  21:23:17";"28,663";
"30/03/2018  23:21:17";"28,356";
"31/03/2018  01:03:17";"27,866";
"31/03/2018  02:03:17";"27,443";
"31/03/2018  02:51:17";"26,948";
"31/03/2018  04:49:17";"26,646";
"31/03/2018  06:47:17";"26,458";
"31/03/2018  08:45:17";"26,536";
"31/03/2018  10:43:17";"26,646";
"31/03/2018  12:43:17";"26,682";
"31/03/2018  13:27:17";"26,302";
"31/03/2018  14:19:17";"25,890";
"31/03/2018  15:43:17";"25,624";
"31/03/2018  15:45:17";"35,639";
"31/03/2018  15:47:17";"42,369";
"31/03/2018  15:49:17";"44,820";
"31/03/2018  15:53:17";"47,004";
"31/03/2018  15:59:17";"48,808";
"31/03/2018  16:13:17";"52,614";
"31/03/2018  16:33:17";"56,816";
"31/03/2018  16:37:17";"57,436";
"31/03/2018  16:45:17";"58,359";
"31/03/2018  16:49:17";"58,515";
"31/03/2018  16:53:17";"57,394";
"31/03/2018  18:37:17";"57,087";
"31/03/2018  20:37:17";"56,659";
"31/03/2018  22:35:17";"56,972";
"01/04/2018  00:35:17";"57,009";
"01/04/2018  02:35:17";"57,123";
"01/04/2018  04:35:17";"57,009";
"01/04/2018  06:35:17";"56,816";
"01/04/2018  08:35:17";"56,816";
"01/04/2018  10:35:17";"56,972";
"01/04/2018  12:09:17";"57,280";
"01/04/2018  14:07:17";"57,436";
"01/04/2018  16:07:17";"57,587";
"01/04/2018  18:07:17";"57,551";
"01/04/2018  20:07:17";"57,280";
"01/04/2018  22:07:17";"57,165";
"01/04/2018  23:47:17";"56,816";
"02/04/2018  01:47:17";"57,009";
"02/04/2018  03:29:17";"56,550";
"02/04/2018  05:29:17";"56,393";
"02/04/2018  07:27:17";"56,393";
"02/04/2018  09:03:17";"56,852";
"02/04/2018  10:21:17";"57,280";
"02/04/2018  12:21:17";"57,587";
"02/04/2018  13:47:17";"58,057";
"02/04/2018  15:47:17";"58,057";
"02/04/2018  17:47:17";"58,249";
"02/04/2018  19:45:17";"58,202";
"02/04/2018  21:45:17";"58,166";
"02/04/2018  23:43:17";"58,202";
"03/04/2018  01:41:17";"58,057";
"03/04/2018  03:41:17";"58,166";
"03/04/2018  05:39:17";"58,166";
"03/04/2018  07:37:17";"58,202";
"03/04/2018  09:37:17";"58,202";
"03/04/2018  11:35:17";"58,249";
"03/04/2018  13:33:17";"58,395";
"03/04/2018  15:31:17";"58,395";
"03/04/2018  17:31:17";"58,395";
"03/04/2018  19:29:17";"58,359";
"03/04/2018  21:29:17";"58,515";
"03/04/2018  23:29:17";"58,359";
"04/04/2018  01:29:17";"58,359";
"04/04/2018  03:27:17";"58,359";
"04/04/2018  05:25:17";"58,249";
"04/04/2018  07:23:17";"58,088";
"04/04/2018  09:21:17";"58,088";
"04/04/2018  11:21:17";"58,328";
"04/04/2018  13:19:17";"58,249";
"04/04/2018  15:17:17";"58,249";
"04/04/2018  17:17:17";"58,359";
"04/04/2018  19:15:17";"57,900";
"04/04/2018  21:15:17";"57,900";
"04/04/2018  23:13:17";"57,931";
"05/04/2018  01:11:17";"57,978";
"05/04/2018  03:11:17";"57,900";
"05/04/2018  05:09:17";"57,629";
"05/04/2018  07:07:17";"57,436";
"05/04/2018  09:07:17";"57,744";
"05/04/2018  10:05:17";"58,057";
"05/04/2018  12:05:17";"58,166";
"05/04/2018  14:03:17";"58,328";
"05/04/2018  16:03:17";"58,328";
"05/04/2018  18:01:17";"58,281";
"05/04/2018  19:59:17";"57,978";
"05/04/2018  21:39:17";"57,514";
"05/04/2018  23:37:17";"57,473";
"06/04/2018  01:35:17";"57,087";
"06/04/2018  03:35:17";"56,972";
"06/04/2018  05:33:17";"57,087";
"06/04/2018  07:33:17";"57,243";
"06/04/2018  09:31:17";"57,551";
"06/04/2018  11:31:17";"57,744";
"06/04/2018  13:31:17";"57,900";
"06/04/2018  15:31:17";"58,010";
"06/04/2018  17:29:17";"58,057";
"06/04/2018  19:29:17";"57,785";
"06/04/2018  21:29:17";"57,587";
"06/04/2018  23:29:17";"57,473";
"07/04/2018  01:27:17";"57,316";
"07/04/2018  03:27:17";"57,316";
"07/04/2018  05:27:17";"57,436";
"07/04/2018  07:25:17";"57,629";
"07/04/2018  09:25:17";"57,900";
"07/04/2018  11:23:17";"58,057";
"07/04/2018  13:21:17";"58,057";
"07/04/2018  15:19:17";"58,057";
"07/04/2018  17:19:17";"58,166";
"07/04/2018  19:17:17";"58,057";
"07/04/2018  21:17:17";"58,057";
"07/04/2018  23:17:17";"58,057";
"08/04/2018  01:15:17";"58,057";
"08/04/2018  03:15:17";"58,057";
"08/04/2018  05:13:17";"58,057";
"08/04/2018  07:13:17";"58,057";
"08/04/2018  09:11:17";"58,010";
"08/04/2018  11:11:17";"58,249";
"08/04/2018  13:11:17";"58,328";
"08/04/2018  15:09:17";"58,166";
"08/04/2018  17:07:17";"58,281";
"08/04/2018  19:05:17";"58,328";
"08/04/2018  20:15:17";"57,853";
"08/04/2018  21:15:17";"57,358";
"08/04/2018  21:37:17";"56,930";
"08/04/2018  23:27:17";"57,243";
"09/04/2018  01:25:17";"56,930";
"09/04/2018  02:15:17";"57,280";
"09/04/2018  04:15:17";"57,473";
"09/04/2018  05:57:17";"57,123";
"09/04/2018  07:55:17";"57,123";
"09/04/2018  09:31:17";"57,436";
"09/04/2018  11:29:17";"57,707";
"09/04/2018  13:29:17";"58,010";
"09/04/2018  15:27:17";"58,281";
"09/04/2018  17:27:17";"58,124";
"09/04/2018  19:27:17";"58,010";
"09/04/2018  21:27:17";"57,587";
"09/04/2018  23:27:17";"57,587";
"10/04/2018  00:39:17";"57,394";
"10/04/2018  02:37:17";"57,123";
"10/04/2018  04:35:17";"57,243";
"10/04/2018  05:17:17";"57,551";
"10/04/2018  07:15:17";"57,822";
"10/04/2018  09:15:17";"57,551";
"10/04/2018  10:59:17";"57,785";
"10/04/2018  12:31:17";"58,057";
"10/04/2018  12:57:17";"58,249";
"10/04/2018  12:57:17";"58,249";
"10/04/2018  12:58:59";"58,202";
"10/04/2018  14:58:56";"58,057";
"10/04/2018  16:58:56";"58,328";
"10/04/2018  18:58:56";"58,395";
"10/04/2018  20:56:56";"58,202";
"10/04/2018  22:56:56";"58,202";
"11/04/2018  00:56:56";"58,057";
"11/04/2018  02:56:56";"57,707";
"11/04/2018  04:38:56";"58,057";
"11/04/2018  06:36:56";"58,057";
"11/04/2018  08:36:56";"58,359";
"11/04/2018  10:34:56";"58,359";
"11/04/2018  12:32:56";"58,359";
"11/04/2018  14:30:56";"58,202";
"11/04/2018  16:28:56";"58,166";
"11/04/2018  18:28:56";"57,744";
"11/04/2018  20:26:56";"57,744";
"11/04/2018  22:26:56";"57,744";
"12/04/2018  00:24:56";"57,629";
"12/04/2018  01:26:56";"57,436";
"12/04/2018  02:48:56";"57,123";
"12/04/2018  04:48:56";"57,280";
"12/04/2018  06:48:56";"57,243";
"12/04/2018  08:22:56";"57,436";
"12/04/2018  10:10:56";"57,785";
"12/04/2018  12:10:56";"57,900";
"12/04/2018  14:08:56";"57,853";
"12/04/2018  16:06:56";"57,665";
"12/04/2018  18:04:56";"57,551";
"12/04/2018  20:04:56";"57,436";
"12/04/2018  22:04:56";"57,436";
"13/04/2018  00:02:56";"57,394";
"13/04/2018  02:00:56";"57,436";
"13/04/2018  04:00:56";"57,123";
"13/04/2018  05:58:56";"57,280";
"13/04/2018  07:18:56";"57,629";
"13/04/2018  08:42:56";"58,057";
"13/04/2018  10:12:56";"58,395";
"13/04/2018  12:10:56";"58,552";
"13/04/2018  14:10:56";"58,359";
"13/04/2018  16:08:56";"58,474";
"13/04/2018  18:06:56";"58,328";
"13/04/2018  20:06:56";"58,395";
"13/04/2018  22:06:56";"58,359";
"14/04/2018  00:06:56";"58,359";
"14/04/2018  02:06:56";"58,359";
"14/04/2018  04:04:56";"58,437";
"14/04/2018  06:04:56";"58,328";
"14/04/2018  08:02:56";"58,328";
"14/04/2018  10:00:56";"58,515";
"14/04/2018  12:00:56";"58,328";
"14/04/2018  14:00:56";"58,249";
"14/04/2018  15:58:56";"58,515";
"14/04/2018  17:56:56";"58,202";
"14/04/2018  19:56:56";"58,359";
"14/04/2018  21:54:56";"58,359";
"14/04/2018  23:54:56";"58,708";
"15/04/2018  01:20:56";"58,515";
"15/04/2018  03:20:56";"58,249";
"15/04/2018  05:18:56";"58,359";
"15/04/2018  07:18:56";"58,249";
"15/04/2018  09:18:56";"58,395";
"15/04/2018  11:16:56";"58,395";
"15/04/2018  13:14:56";"58,552";
"15/04/2018  15:12:56";"58,865";
"15/04/2018  16:26:56";"58,515";
"15/04/2018  18:24:56";"58,552";
"15/04/2018  20:22:56";"58,395";
"15/04/2018  22:22:56";"58,088";
"16/04/2018  00:20:56";"58,124";
"16/04/2018  02:20:56";"58,202";
"16/04/2018  04:20:56";"57,853";
"16/04/2018  05:58:56";"58,202";
"16/04/2018  07:56:56";"57,931";
"16/04/2018  09:16:56";"58,202";
"16/04/2018  11:14:56";"58,057";
"16/04/2018  13:14:56";"58,359";
"16/04/2018  15:12:56";"58,474";
"16/04/2018  17:12:56";"58,328";
"16/04/2018  19:10:56";"58,166";
"16/04/2018  21:08:56";"58,359";
"16/04/2018  23:08:56";"58,010";
"17/04/2018  01:08:56";"58,202";
"17/04/2018  03:06:56";"58,249";
"17/04/2018  04:00:56";"57,900";
"17/04/2018  05:58:56";"57,900";
"17/04/2018  07:56:56";"58,057";
"17/04/2018  09:56:56";"57,744";
"17/04/2018  11:54:56";"58,010";
"17/04/2018  13:50:56";"58,328";
"17/04/2018  15:50:56";"58,552";
"17/04/2018  17:48:56";"58,249";
"17/04/2018  19:48:56";"58,202";
"17/04/2018  21:48:56";"57,931";
"17/04/2018  23:48:56";"58,057";
"18/04/2018  01:46:56";"57,900";
"18/04/2018  03:44:56";"57,744";
"18/04/2018  05:44:56";"57,900";
"18/04/2018  07:42:56";"57,744";
"18/04/2018  09:16:56";"58,088";
"18/04/2018  11:14:56";"58,057";
"18/04/2018  13:14:56";"57,900";
"18/04/2018  15:12:56";"58,166";
"18/04/2018  17:10:56";"58,166";
"18/04/2018  19:10:56";"58,057";
"18/04/2018  21:08:56";"57,744";
"18/04/2018  23:08:56";"57,853";
"19/04/2018  01:08:56";"57,853";
"19/04/2018  03:06:56";"58,202";
"19/04/2018  05:04:56";"57,900";
"19/04/2018  07:04:56";"57,853";
"19/04/2018  09:02:56";"58,166";
"19/04/2018  11:02:56";"58,359";
"19/04/2018  13:02:56";"58,202";
"19/04/2018  13:50:56";"58,515";
"19/04/2018  15:50:56";"58,515";
"19/04/2018  17:48:56";"58,515";
"19/04/2018  18:58:56";"58,328";
"19/04/2018  20:38:56";"58,010";
"19/04/2018  22:38:56";"58,124";
"20/04/2018  00:36:56";"58,124";
"20/04/2018  02:14:56";"57,853";
"20/04/2018  04:14:56";"58,057";
"20/04/2018  06:12:56";"57,744";
"20/04/2018  08:12:56";"57,900";
"20/04/2018  10:10:56";"58,057";
"20/04/2018  12:10:56";"58,474";
"20/04/2018  14:08:56";"58,474";
"20/04/2018  16:06:56";"58,328";
"20/04/2018  18:06:56";"58,588";
"20/04/2018  19:12:56";"58,249";
"20/04/2018  20:20:56";"57,978";
"20/04/2018  22:18:56";"58,124";
"21/04/2018  00:18:56";"57,978";
"21/04/2018  02:16:56";"57,853";
"21/04/2018  04:16:56";"57,978";
"21/04/2018  06:14:56";"57,744";
"21/04/2018  08:12:56";"57,900";
"21/04/2018  10:12:56";"58,166";
"21/04/2018  12:10:56";"58,359";
"21/04/2018  14:10:56";"58,395";
"21/04/2018  16:10:56";"58,515";
"21/04/2018  18:10:56";"58,359";
"21/04/2018  20:08:56";"58,328";
"21/04/2018  22:08:56";"58,202";
"22/04/2018  00:06:56";"58,057";
"22/04/2018  00:54:56";"57,707";
"22/04/2018  02:52:56";"57,551";
"22/04/2018  03:26:56";"58,010";
"22/04/2018  05:24:56";"57,744";
"22/04/2018  07:22:56";"57,853";
"22/04/2018  09:22:56";"58,057";
"22/04/2018  11:20:56";"58,359";
"22/04/2018  13:18:56";"58,474";
"22/04/2018  15:18:56";"58,328";
"22/04/2018  17:16:56";"58,515";
"22/04/2018  19:16:56";"58,328";
"22/04/2018  20:42:56";"57,853";
"22/04/2018  22:40:56";"57,853";
"23/04/2018  00:40:56";"57,707";
"23/04/2018  02:40:56";"57,853";
"23/04/2018  04:38:56";"58,057";
"23/04/2018  06:38:56";"57,900";
"23/04/2018  08:36:56";"58,010";
"23/04/2018  10:34:56";"58,166";
"23/04/2018  12:34:56";"58,359";
"23/04/2018  14:32:56";"58,359";
"23/04/2018  16:30:56";"58,474";
"23/04/2018  16:42:56";"58,359";
"23/04/2018  16:44:56";"57,744";
"23/04/2018  18:42:56";"57,436";
"23/04/2018  20:10:56";"57,123";
"23/04/2018  22:10:56";"56,972";
"24/04/2018  00:08:56";"56,972";
"24/04/2018  02:06:56";"56,852";
"24/04/2018  04:06:56";"56,659";
"24/04/2018  06:06:56";"56,503";
"24/04/2018  08:04:56";"56,659";
"24/04/2018  09:38:56";"56,930";
"24/04/2018  09:40:56";"55,121";
"24/04/2018  09:42:56";"50,961";
"24/04/2018  09:44:56";"49,423";
"24/04/2018  09:52:56";"46,050";
"24/04/2018  09:58:56";"44,517";
"24/04/2018  10:06:56";"43,746";
"24/04/2018  10:32:56";"41,295";
"24/04/2018  10:40:56";"40,529";
"24/04/2018  11:46:56";"35,905";
"24/04/2018  11:58:56";"35,482";
"24/04/2018  12:14:56";"34,716";
"24/04/2018  12:30:56";"34,226";
"24/04/2018  14:30:56";"32,125";
"24/04/2018  16:00:56";"31,666";
"24/04/2018  18:00:56";"31,213";
"24/04/2018  20:00:56";"31,067";
"24/04/2018  21:10:56";"30,754";
"24/04/2018  22:46:56";"30,264";
"25/04/2018  00:04:56";"29,842";
"25/04/2018  00:50:56";"29,654";
"25/04/2018  00:52:56";"31,333";
"25/04/2018  00:54:56";"43,094";
"25/04/2018  00:56:56";"45,852";
"25/04/2018  00:58:56";"47,697";
"25/04/2018  01:00:56";"48,928";
"25/04/2018  01:24:56";"55,851";
"25/04/2018  01:36:56";"58,474";
"25/04/2018  01:52:56";"57,744";
"25/04/2018  02:22:56";"58,057";
"25/04/2018  04:22:56";"58,474";
"25/04/2018  06:22:56";"58,359";
"25/04/2018  08:22:56";"58,474";
"25/04/2018  10:20:56";"58,630";
"25/04/2018  12:18:56";"58,708";
"25/04/2018  14:16:56";"58,588";
"25/04/2018  16:14:56";"58,823";
"25/04/2018  18:14:56";"58,938";
"25/04/2018  20:14:56";"58,630";
"25/04/2018  22:14:56";"58,328";
"26/04/2018  00:12:56";"58,359";
"26/04/2018  02:12:56";"58,474";
"26/04/2018  04:10:56";"58,515";
"26/04/2018  06:10:56";"58,588";
"26/04/2018  08:10:56";"58,474";
"26/04/2018  10:08:56";"58,666";
"26/04/2018  12:08:56";"58,515";
"26/04/2018  14:06:56";"58,823";
"26/04/2018  16:06:56";"58,979";
"26/04/2018  18:06:56";"58,786";
"26/04/2018  20:04:56";"58,786";
"26/04/2018  22:04:56";"58,474";
"27/04/2018  00:04:56";"58,166";
"27/04/2018  01:10:56";"58,588";
"27/04/2018  03:10:56";"58,588";
"27/04/2018  05:04:56";"58,328";
"27/04/2018  07:04:56";"58,166";
"27/04/2018  09:04:56";"58,474";
"27/04/2018  11:04:56";"58,552";
"27/04/2018  13:02:56";"58,474";
"27/04/2018  15:02:56";"58,249";
"27/04/2018  17:00:56";"58,437";
"27/04/2018  18:58:56";"58,588";
"27/04/2018  20:58:56";"58,745";
"27/04/2018  22:58:56";"58,552";
"28/04/2018  00:56:56";"58,588";
"28/04/2018  02:56:56";"58,474";
"28/04/2018  04:54:56";"58,437";
"28/04/2018  06:54:56";"58,395";
"28/04/2018  08:52:56";"58,745";
"28/04/2018  10:50:56";"58,745";
"28/04/2018  12:00:56";"58,979";
"28/04/2018  14:00:56";"58,979";
"28/04/2018  16:00:56";"58,938";
"28/04/2018  17:58:56";"58,823";
"28/04/2018  19:58:56";"58,979";
"28/04/2018  21:06:56";"58,666";
"28/04/2018  21:42:56";"58,359";
"28/04/2018  23:40:56";"58,166";
"29/04/2018  01:40:56";"58,057";
"29/04/2018  03:38:56";"58,202";
"29/04/2018  05:36:56";"58,202";
"29/04/2018  07:36:56";"58,249";
"29/04/2018  09:36:56";"58,708";
"29/04/2018  11:36:56";"58,823";
"29/04/2018  13:34:56";"58,786";
"29/04/2018  15:34:56";"58,979";
"29/04/2018  17:32:56";"58,823";
"29/04/2018  19:30:56";"58,630";
"29/04/2018  20:56:56";"58,281";
"29/04/2018  22:54:56";"58,359";
"30/04/2018  00:54:56";"58,515";
"30/04/2018  02:20:56";"58,166";
"30/04/2018  04:20:56";"58,202";
"30/04/2018  06:18:56";"58,249";
"30/04/2018  08:18:56";"58,666";
"30/04/2018  10:16:56";"58,359";
"30/04/2018  12:16:56";"58,359";
"30/04/2018  14:14:56";"58,515";
"30/04/2018  15:12:56";"58,202";
"30/04/2018  17:12:56";"58,166";
"30/04/2018  19:10:56";"58,202";
"30/04/2018  20:26:56";"58,515";
"30/04/2018  21:22:56";"58,328";
"30/04/2018  23:22:56";"57,931";
"30/04/2018  23:56:56";"58,202";
"01/05/2018  01:54:56";"58,249";
"01/05/2018  02:26:56";"58,088";
"01/05/2018  04:26:56";"57,978";
"01/05/2018  06:24:56";"57,744";
"01/05/2018  08:22:56";"57,853";
"01/05/2018  10:22:56";"58,166";
"01/05/2018  12:22:56";"58,202";
"01/05/2018  14:22:56";"58,552";
"01/05/2018  16:14:56";"58,166";
"01/05/2018  17:34:56";"58,010";
"01/05/2018  19:34:56";"58,124";
"01/05/2018  21:34:56";"57,931";
"01/05/2018  23:32:56";"58,124";
"02/05/2018  01:30:56";"57,978";
"02/05/2018  03:28:56";"58,124";
"02/05/2018  05:26:56";"58,281";
"02/05/2018  07:26:56";"58,124";
