
"Time";"HTI886";
"02/09/2018  10:32:54";"72,803";
"02/09/2018  10:36:54";"72,184";
"02/09/2018  10:40:54";"72,803";
"02/09/2018  10:50:54";"72,647";
"02/09/2018  11:44:54";"72,613";
"02/09/2018  11:48:54";"73,427";
"02/09/2018  11:54:54";"72,613";
"02/09/2018  11:56:54";"73,115";
"02/09/2018  12:08:54";"72,920";
"02/09/2018  12:20:54";"73,237";
"02/09/2018  12:26:54";"72,764";
"02/09/2018  12:28:54";"72,613";
"02/09/2018  12:30:54";"73,383";
"02/09/2018  12:38:54";"73,237";
"02/09/2018  12:40:54";"73,271";
"02/09/2018  12:42:54";"72,647";
"02/09/2018  12:48:54";"73,427";
"02/09/2018  12:52:54";"72,803";
"02/09/2018  13:02:54";"73,115";
"02/09/2018  13:52:54";"73,427";
"02/09/2018  13:58:54";"73,115";
"02/09/2018  14:36:54";"73,383";
"02/09/2018  15:58:54";"73,578";
"02/09/2018  16:36:54";"73,578";
"02/09/2018  16:38:54";"73,076";
"02/09/2018  16:42:54";"73,895";
"02/09/2018  16:52:54";"73,734";
"02/09/2018  17:54:54";"73,271";
"02/09/2018  18:04:54";"73,427";
"02/09/2018  18:10:54";"73,271";
"02/09/2018  18:20:54";"73,578";
"02/09/2018  18:26:54";"73,271";
"02/09/2018  18:36:54";"73,700";
"02/09/2018  18:40:54";"73,578";
"02/09/2018  18:44:54";"72,920";
"02/09/2018  18:50:54";"72,964";
"02/09/2018  18:54:54";"73,734";
"02/09/2018  19:02:54";"73,271";
"02/09/2018  19:30:54";"73,427";
"02/09/2018  19:32:54";"72,496";
"02/09/2018  19:42:54";"72,023";
"02/09/2018  19:44:54";"73,271";
"02/09/2018  19:50:54";"73,271";
"02/09/2018  19:52:54";"72,340";
"02/09/2018  20:06:54";"72,496";
"02/09/2018  20:08:54";"73,271";
"02/09/2018  20:10:54";"72,452";
"02/09/2018  20:12:54";"72,964";
"02/09/2018  20:16:54";"72,184";
"02/09/2018  20:22:54";"72,920";
"02/09/2018  20:24:54";"72,023";
"02/09/2018  20:26:54";"73,115";
"02/09/2018  20:34:54";"72,647";
"02/09/2018  20:36:54";"72,023";
"02/09/2018  20:38:54";"72,803";
"02/09/2018  20:40:54";"72,184";
"02/09/2018  20:42:54";"72,964";
"02/09/2018  20:50:54";"72,803";
"02/09/2018  20:54:54";"72,803";
"02/09/2018  20:56:54";"71,877";
"02/09/2018  21:00:54";"72,647";
"02/09/2018  21:30:54";"72,340";
"02/09/2018  21:40:54";"72,340";
"02/09/2018  21:42:54";"72,964";
"02/09/2018  21:46:54";"72,184";
"02/09/2018  21:56:54";"72,613";
"02/09/2018  22:06:54";"72,184";
"02/09/2018  22:14:54";"72,340";
"02/09/2018  22:20:54";"72,340";
"02/09/2018  22:22:54";"71,560";
"02/09/2018  22:24:54";"72,340";
"02/09/2018  22:38:54";"72,340";
"02/09/2018  22:40:54";"71,716";
"02/09/2018  22:50:54";"72,613";
"02/09/2018  22:52:54";"71,989";
"02/09/2018  23:24:54";"72,145";
"02/09/2018  23:26:54";"72,803";
"02/09/2018  23:30:54";"71,833";
"02/09/2018  23:38:54";"72,023";
"03/09/2018  00:50:54";"72,496";
"03/09/2018  00:54:54";"72,340";
"03/09/2018  01:26:54";"72,613";
"03/09/2018  01:42:54";"72,964";
"03/09/2018  01:48:54";"72,647";
"03/09/2018  01:52:54";"72,145";
"03/09/2018  01:58:54";"73,383";
"03/09/2018  02:02:54";"73,076";
"03/09/2018  02:06:54";"72,145";
"03/09/2018  02:10:54";"72,764";
"03/09/2018  02:18:54";"72,418";
"03/09/2018  02:24:54";"72,613";
"03/09/2018  02:28:54";"73,237";
"03/09/2018  02:38:54";"72,296";
"03/09/2018  02:44:54";"72,920";
"03/09/2018  02:48:54";"72,145";
"03/09/2018  02:54:54";"72,613";
"03/09/2018  03:00:54";"72,184";
"03/09/2018  03:04:54";"72,340";
"03/09/2018  03:52:54";"72,764";
"03/09/2018  04:16:54";"72,569";
"03/09/2018  05:40:54";"72,184";
"03/09/2018  06:16:54";"72,145";
"03/09/2018  06:18:54";"71,526";
"03/09/2018  06:26:54";"72,340";
"03/09/2018  06:34:54";"72,023";
"03/09/2018  06:46:54";"72,023";
"03/09/2018  06:48:54";"71,365";
"03/09/2018  06:50:54";"71,989";
"03/09/2018  07:00:54";"71,526";
"03/09/2018  07:14:54";"71,682";
"03/09/2018  07:18:54";"72,296";
"03/09/2018  07:24:54";"71,365";
"03/09/2018  07:30:54";"72,145";
"03/09/2018  07:36:54";"71,560";
"03/09/2018  08:26:54";"71,716";
"03/09/2018  09:12:54";"72,023";
"03/09/2018  09:40:54";"72,496";
"03/09/2018  09:46:54";"72,184";
"03/09/2018  09:52:54";"72,184";
"03/09/2018  09:54:54";"72,764";
"03/09/2018  10:04:54";"72,340";
"03/09/2018  10:10:54";"72,803";
"03/09/2018  10:18:54";"72,647";
"03/09/2018  11:00:54";"73,115";
"03/09/2018  13:00:54";"73,271";
"03/09/2018  13:12:54";"73,271";
"03/09/2018  13:14:54";"73,895";
"03/09/2018  13:20:54";"73,578";
"03/09/2018  14:22:54";"73,578";
"03/09/2018  14:24:54";"74,202";
"03/09/2018  14:32:54";"73,427";
"03/09/2018  14:34:54";"74,051";
"03/09/2018  16:20:54";"73,973";
"03/09/2018  16:22:54";"73,193";
"03/09/2018  16:24:54";"74,124";
"03/09/2018  16:28:54";"73,544";
"03/09/2018  16:30:54";"74,324";
"03/09/2018  18:06:54";"74,202";
"03/09/2018  19:06:54";"73,851";
"03/09/2018  19:26:54";"73,700";
"03/09/2018  19:56:54";"74,168";
"03/09/2018  21:20:54";"74,007";
"03/09/2018  21:50:54";"73,734";
"03/09/2018  22:52:54";"73,505";
"03/09/2018  22:54:54";"72,886";
"03/09/2018  22:56:54";"73,656";
"03/09/2018  23:08:54";"73,700";
"03/09/2018  23:10:54";"73,076";
"03/09/2018  23:16:54";"73,700";
"03/09/2018  23:26:54";"73,237";
"03/09/2018  23:28:54";"73,193";
"03/09/2018  23:30:54";"73,851";
"03/09/2018  23:44:54";"73,076";
"03/09/2018  23:50:54";"73,895";
"03/09/2018  23:54:54";"73,237";
"04/09/2018  00:02:54";"73,237";
"04/09/2018  00:04:54";"73,851";
"04/09/2018  00:10:54";"73,383";
"04/09/2018  00:20:54";"73,700";
"04/09/2018  00:26:54";"73,237";
"04/09/2018  00:28:54";"72,764";
"04/09/2018  00:30:54";"73,851";
"04/09/2018  00:34:54";"73,271";
"04/09/2018  00:40:54";"73,895";
"04/09/2018  00:44:54";"72,920";
"04/09/2018  00:46:54";"73,544";
"04/09/2018  00:50:54";"72,964";
"04/09/2018  00:54:54";"73,700";
"04/09/2018  01:00:54";"72,764";
"04/09/2018  01:02:54";"73,427";
"04/09/2018  01:06:54";"72,764";
"04/09/2018  01:08:54";"73,656";
"04/09/2018  01:10:54";"73,851";
"04/09/2018  01:12:54";"73,076";
"04/09/2018  01:22:54";"72,920";
"04/09/2018  01:24:54";"73,895";
"04/09/2018  01:28:54";"73,115";
"04/09/2018  01:48:54";"73,076";
"04/09/2018  01:50:54";"72,145";
"04/09/2018  01:52:54";"72,764";
"04/09/2018  01:56:54";"72,764";
"04/09/2018  01:58:54";"73,544";
"04/09/2018  02:04:54";"73,544";
"04/09/2018  02:08:54";"72,296";
"04/09/2018  02:10:54";"73,076";
"04/09/2018  02:12:54";"72,184";
"04/09/2018  02:14:54";"73,115";
"04/09/2018  02:22:54";"73,383";
"04/09/2018  02:24:54";"72,569";
"04/09/2018  02:30:54";"72,452";
"04/09/2018  02:32:54";"73,076";
"04/09/2018  02:34:54";"72,296";
"04/09/2018  02:36:54";"73,115";
"04/09/2018  02:44:54";"73,076";
"04/09/2018  02:46:54";"72,296";
"04/09/2018  02:50:54";"73,115";
"04/09/2018  02:52:54";"72,452";
"04/09/2018  02:54:54";"73,427";
"04/09/2018  03:04:54";"73,115";
"04/09/2018  03:06:54";"72,496";
"04/09/2018  03:08:54";"73,427";
"04/09/2018  03:18:54";"73,237";
"04/09/2018  03:20:54";"72,418";
"04/09/2018  03:22:54";"73,544";
"04/09/2018  03:26:54";"72,418";
"04/09/2018  03:30:54";"73,851";
"04/09/2018  03:36:54";"72,764";
"04/09/2018  03:50:54";"73,895";
"04/09/2018  03:54:54";"72,647";
"04/09/2018  03:56:54";"73,427";
"04/09/2018  03:58:54";"73,383";
"04/09/2018  04:00:54";"72,764";
"04/09/2018  04:04:54";"73,851";
"04/09/2018  04:10:54";"73,383";
"04/09/2018  04:58:54";"73,427";
"04/09/2018  05:00:54";"72,764";
"04/09/2018  05:12:54";"73,505";
"04/09/2018  05:14:54";"72,886";
"04/09/2018  05:22:54";"73,076";
"04/09/2018  05:26:54";"73,851";
"04/09/2018  05:30:54";"72,920";
"04/09/2018  05:36:54";"72,803";
"04/09/2018  05:38:54";"73,578";
"04/09/2018  05:48:54";"73,734";
"04/09/2018  05:50:54";"72,920";
"04/09/2018  06:00:54";"73,700";
"04/09/2018  06:12:54";"73,115";
"04/09/2018  06:16:54";"74,051";
"04/09/2018  06:20:54";"73,076";
"04/09/2018  06:30:54";"73,544";
"04/09/2018  06:40:54";"73,076";
"04/09/2018  06:42:54";"72,920";
"04/09/2018  06:44:54";"73,700";
"04/09/2018  06:50:54";"73,544";
"04/09/2018  06:54:54";"73,544";
"04/09/2018  06:56:54";"72,613";
"04/09/2018  06:58:54";"73,383";
"04/09/2018  07:10:54";"73,383";
"04/09/2018  07:12:54";"72,764";
"04/09/2018  07:14:54";"73,383";
"04/09/2018  07:20:54";"73,383";
"04/09/2018  07:22:54";"73,895";
"04/09/2018  07:32:54";"73,115";
"04/09/2018  07:44:54";"73,383";
"04/09/2018  08:08:54";"73,700";
"04/09/2018  08:32:54";"73,544";
"04/09/2018  08:42:54";"73,237";
"04/09/2018  08:44:54";"74,051";
"04/09/2018  08:46:54";"74,007";
"04/09/2018  08:50:54";"72,964";
"04/09/2018  08:52:54";"73,544";
"04/09/2018  08:56:54";"73,237";
"04/09/2018  08:58:54";"74,124";
"04/09/2018  09:04:54";"73,237";
"04/09/2018  09:10:54";"73,076";
"04/09/2018  09:12:54";"73,851";
"04/09/2018  09:22:54";"73,383";
"04/09/2018  09:24:54";"72,803";
"04/09/2018  09:26:54";"73,427";
"04/09/2018  09:32:54";"73,700";
"04/09/2018  10:44:54";"73,544";
"04/09/2018  10:58:54";"73,193";
"04/09/2018  11:08:54";"73,237";
"04/09/2018  11:48:54";"73,076";
"04/09/2018  11:50:54";"72,296";
"04/09/2018  11:52:54";"72,886";
"04/09/2018  12:16:54";"73,237";
"04/09/2018  12:50:54";"73,544";
"04/09/2018  14:50:54";"73,851";
"04/09/2018  15:34:54";"74,007";
"04/09/2018  15:36:54";"73,237";
"04/09/2018  15:38:54";"73,851";
"04/09/2018  16:36:54";"73,851";
"04/09/2018  16:38:54";"74,358";
"04/09/2018  16:48:54";"74,007";
"04/09/2018  18:48:54";"74,202";
"04/09/2018  19:02:54";"74,202";
"04/09/2018  19:04:54";"73,700";
"04/09/2018  19:26:54";"73,544";
"04/09/2018  19:28:54";"74,202";
"04/09/2018  19:30:54";"73,578";
"04/09/2018  19:32:54";"74,202";
"04/09/2018  19:40:54";"74,202";
"04/09/2018  19:42:54";"73,427";
"04/09/2018  19:46:54";"74,051";
"04/09/2018  20:46:54";"73,851";
"04/09/2018  20:48:54";"73,237";
"04/09/2018  20:52:54";"73,851";
"04/09/2018  21:20:54";"74,007";
"04/09/2018  21:22:54";"73,115";
"04/09/2018  21:28:54";"73,578";
"04/09/2018  21:34:54";"74,168";
"04/09/2018  21:36:54";"73,271";
"04/09/2018  21:48:54";"74,007";
"04/09/2018  21:54:54";"74,007";
"04/09/2018  21:56:54";"73,383";
"04/09/2018  21:58:54";"73,383";
"04/09/2018  22:00:54";"74,007";
"04/09/2018  22:02:54";"73,505";
"04/09/2018  22:04:54";"73,656";
"04/09/2018  22:06:54";"74,324";
"04/09/2018  22:12:54";"73,383";
"04/09/2018  22:18:54";"73,578";
"04/09/2018  22:22:54";"74,358";
"04/09/2018  22:28:54";"73,700";
"04/09/2018  22:56:54";"74,051";
"04/09/2018  22:58:54";"74,324";
"04/09/2018  23:02:54";"72,964";
"04/09/2018  23:04:54";"73,851";
"04/09/2018  23:20:54";"73,700";
"04/09/2018  23:34:54";"73,734";
"04/09/2018  23:36:54";"72,964";
"04/09/2018  23:38:54";"73,700";
"04/09/2018  23:44:54";"73,505";
"04/09/2018  23:58:54";"73,427";
"05/09/2018  00:00:54";"74,007";
"05/09/2018  00:08:54";"73,851";
"05/09/2018  00:10:54";"72,764";
"05/09/2018  00:12:54";"73,544";
"05/09/2018  00:18:54";"73,734";
"05/09/2018  00:24:54";"73,578";
"05/09/2018  00:34:54";"73,895";
"05/09/2018  00:40:54";"73,734";
"05/09/2018  02:40:54";"74,051";
"05/09/2018  02:44:54";"73,578";
"05/09/2018  04:16:54";"73,237";
"05/09/2018  04:24:54";"73,383";
"05/09/2018  04:42:54";"73,700";
"05/09/2018  04:54:54";"73,383";
"05/09/2018  04:56:54";"73,076";
"05/09/2018  04:58:54";"74,051";
"05/09/2018  05:10:54";"73,076";
"05/09/2018  05:16:54";"73,237";
"05/09/2018  05:20:54";"73,851";
"05/09/2018  05:24:54";"72,725";
"05/09/2018  05:26:54";"73,237";
"05/09/2018  05:28:54";"72,725";
"05/09/2018  05:34:54";"73,544";
"05/09/2018  05:42:54";"72,613";
"05/09/2018  05:44:54";"73,271";
"05/09/2018  06:18:54";"72,964";
"05/09/2018  06:26:54";"72,964";
"05/09/2018  06:28:54";"73,578";
"05/09/2018  06:42:54";"72,803";
"05/09/2018  06:46:54";"73,851";
"05/09/2018  06:48:54";"72,886";
"05/09/2018  07:00:54";"72,803";
"05/09/2018  07:02:54";"73,578";
"05/09/2018  07:08:54";"73,578";
"05/09/2018  07:12:54";"72,496";
"05/09/2018  07:14:54";"73,237";
"05/09/2018  07:16:54";"72,452";
"05/09/2018  07:20:54";"73,544";
"05/09/2018  07:28:54";"73,383";
"05/09/2018  07:38:54";"73,544";
"05/09/2018  07:42:54";"74,051";
"05/09/2018  07:46:54";"73,115";
"05/09/2018  07:48:54";"73,700";
"05/09/2018  08:00:54";"73,383";
"05/09/2018  10:00:54";"73,578";
"05/09/2018  10:28:54";"73,427";
"05/09/2018  11:14:54";"73,237";
"05/09/2018  13:14:54";"73,115";
"05/09/2018  13:22:54";"73,271";
"05/09/2018  15:22:54";"73,115";
"05/09/2018  16:50:54";"73,505";
"05/09/2018  17:00:54";"73,076";
"05/09/2018  17:08:54";"73,383";
"05/09/2018  17:14:54";"73,383";
"05/09/2018  17:16:54";"72,764";
"05/09/2018  17:22:54";"72,920";
"05/09/2018  17:26:54";"73,895";
"05/09/2018  17:32:54";"73,271";
"05/09/2018  18:08:54";"73,193";
"05/09/2018  18:18:54";"73,383";
"05/09/2018  19:54:54";"73,578";
"05/09/2018  21:54:54";"73,383";
"05/09/2018  22:02:54";"73,383";
"05/09/2018  22:04:54";"73,895";
"06/09/2018  00:04:54";"73,851";
"06/09/2018  00:54:54";"73,851";
"06/09/2018  00:56:54";"73,076";
"06/09/2018  00:58:54";"73,851";
"06/09/2018  01:14:54";"73,656";
"06/09/2018  02:54:54";"74,007";
"06/09/2018  03:18:54";"74,168";
"06/09/2018  03:20:54";"73,427";
"06/09/2018  03:34:54";"74,007";
"06/09/2018  03:36:54";"73,076";
"06/09/2018  03:40:54";"73,851";
"06/09/2018  03:42:54";"73,076";
"06/09/2018  03:44:54";"73,817";
"06/09/2018  04:08:54";"73,505";
"06/09/2018  04:12:54";"73,505";
"06/09/2018  04:14:54";"72,886";
"06/09/2018  04:18:54";"73,817";
"06/09/2018  04:26:54";"73,466";
"06/09/2018  04:28:54";"72,725";
"06/09/2018  04:30:54";"73,466";
"06/09/2018  04:44:54";"73,622";
"06/09/2018  04:46:54";"72,725";
"06/09/2018  04:50:54";"73,466";
"06/09/2018  04:52:54";"72,842";
"06/09/2018  04:54:54";"73,656";
"06/09/2018  05:02:54";"73,544";
"06/09/2018  05:04:54";"72,613";
"06/09/2018  05:06:54";"73,544";
"06/09/2018  05:10:54";"72,920";
"06/09/2018  05:12:54";"73,851";
"06/09/2018  05:28:54";"72,920";
"06/09/2018  05:32:54";"73,700";
"06/09/2018  05:40:54";"72,613";
"06/09/2018  05:52:54";"73,076";
"06/09/2018  06:06:54";"73,193";
"06/09/2018  06:08:54";"73,700";
"06/09/2018  06:10:54";"73,656";
"06/09/2018  06:12:54";"72,725";
"06/09/2018  06:18:54";"72,452";
"06/09/2018  06:20:54";"73,237";
"06/09/2018  06:34:54";"73,076";
"06/09/2018  06:36:54";"72,452";
"06/09/2018  06:38:54";"73,237";
"06/09/2018  06:52:54";"73,076";
"06/09/2018  06:54:54";"72,452";
"06/09/2018  06:56:54";"73,237";
"06/09/2018  06:58:54";"72,452";
"06/09/2018  07:02:54";"73,851";
"06/09/2018  07:06:54";"73,237";
"06/09/2018  07:08:54";"73,237";
"06/09/2018  07:10:54";"72,145";
"06/09/2018  07:12:54";"73,042";
"06/09/2018  07:18:54";"73,505";
"06/09/2018  07:26:54";"73,700";
"06/09/2018  07:28:54";"72,569";
"06/09/2018  07:32:54";"73,349";
"06/09/2018  07:44:54";"73,349";
"06/09/2018  07:46:54";"72,418";
"06/09/2018  07:48:54";"73,505";
"06/09/2018  07:52:54";"72,920";
"06/09/2018  08:12:54";"73,349";
"06/09/2018  08:22:54";"72,920";
"06/09/2018  08:26:54";"73,076";
"06/09/2018  09:00:54";"73,383";
"06/09/2018  09:26:54";"73,427";
"06/09/2018  09:28:54";"72,764";
"06/09/2018  09:30:54";"73,383";
"06/09/2018  10:50:54";"72,886";
"06/09/2018  11:54:54";"73,237";
"06/09/2018  13:26:54";"73,383";
"06/09/2018  13:28:54";"73,895";
"06/09/2018  13:38:54";"73,271";
"06/09/2018  13:40:54";"73,895";
"06/09/2018  14:38:54";"73,544";
"06/09/2018  14:48:54";"73,734";
"06/09/2018  16:22:54";"73,271";
"06/09/2018  16:54:54";"72,920";
"06/09/2018  17:42:54";"72,452";
"06/09/2018  18:30:54";"72,023";
"06/09/2018  19:00:54";"71,833";
"06/09/2018  19:22:54";"71,409";
"06/09/2018  19:44:54";"70,936";
"06/09/2018  20:50:54";"70,746";
"06/09/2018  21:18:54";"70,278";
"06/09/2018  22:58:54";"69,859";
"07/09/2018  00:12:54";"69,386";
"07/09/2018  02:10:54";"69,157";
"07/09/2018  03:14:54";"69,040";
"07/09/2018  03:16:54";"70,746";
"07/09/2018  03:20:54";"70,278";
"07/09/2018  03:24:54";"69,659";
"07/09/2018  03:28:54";"69,659";
"07/09/2018  03:30:54";"69,001";
"07/09/2018  03:38:54";"69,040";
"07/09/2018  04:26:54";"69,235";
"07/09/2018  04:28:54";"70,166";
"07/09/2018  04:32:54";"70,005";
"07/09/2018  04:34:54";"70,746";
"07/09/2018  04:38:54";"70,902";
"07/09/2018  04:40:54";"71,989";
"07/09/2018  04:44:54";"71,209";
"07/09/2018  04:46:54";"70,278";
"07/09/2018  04:52:54";"71,058";
"07/09/2018  05:08:54";"71,209";
"07/09/2018  05:10:54";"71,989";
"07/09/2018  05:16:54";"71,877";
"07/09/2018  05:18:54";"71,058";
"07/09/2018  05:38:54";"71,058";
"07/09/2018  05:40:54";"71,682";
"07/09/2018  05:52:54";"71,560";
"07/09/2018  05:54:54";"70,902";
"07/09/2018  05:56:54";"70,785";
"07/09/2018  05:58:54";"71,560";
"07/09/2018  06:02:54";"70,902";
"07/09/2018  06:06:54";"71,560";
"07/09/2018  06:08:54";"71,058";
"07/09/2018  06:10:54";"71,682";
"07/09/2018  06:18:54";"71,409";
"07/09/2018  06:22:54";"71,365";
"07/09/2018  06:26:54";"70,595";
"07/09/2018  06:30:54";"71,482";
"07/09/2018  06:32:54";"70,902";
"07/09/2018  06:34:54";"71,526";
"07/09/2018  06:44:54";"71,833";
"07/09/2018  06:52:54";"71,989";
"07/09/2018  06:54:54";"71,209";
"07/09/2018  06:58:54";"71,989";
"07/09/2018  07:06:54";"72,145";
"07/09/2018  07:08:54";"72,647";
"07/09/2018  07:10:54";"72,023";
"07/09/2018  07:12:54";"72,647";
"07/09/2018  07:14:54";"71,877";
"07/09/2018  07:16:54";"72,647";
"07/09/2018  07:18:54";"71,877";
"07/09/2018  07:24:54";"71,560";
"07/09/2018  07:26:54";"72,496";
"07/09/2018  07:28:54";"71,877";
"07/09/2018  07:30:54";"72,647";
"07/09/2018  07:36:54";"72,184";
"07/09/2018  08:12:54";"71,833";
"07/09/2018  08:14:54";"72,764";
"07/09/2018  08:16:54";"72,184";
"07/09/2018  08:18:54";"72,803";
"07/09/2018  08:20:54";"72,184";
"07/09/2018  08:22:54";"72,803";
"07/09/2018  08:28:54";"72,496";
"07/09/2018  08:50:54";"72,803";
"07/09/2018  08:52:54";"71,877";
"07/09/2018  08:54:54";"72,803";
"07/09/2018  09:04:54";"73,271";
"07/09/2018  09:06:54";"72,296";
"07/09/2018  09:08:54";"73,271";
"07/09/2018  09:12:54";"73,076";
"07/09/2018  09:16:54";"72,452";
"07/09/2018  09:18:54";"73,076";
"07/09/2018  09:20:54";"72,452";
"07/09/2018  09:22:54";"73,383";
"07/09/2018  09:24:54";"72,613";
"07/09/2018  09:26:54";"73,383";
"07/09/2018  09:56:54";"73,383";
"07/09/2018  09:58:54";"72,764";
"07/09/2018  10:02:54";"73,237";
"07/09/2018  10:22:54";"73,578";
"07/09/2018  11:00:54";"73,895";
"07/09/2018  11:54:54";"73,700";
"07/09/2018  12:24:54";"73,895";
"07/09/2018  12:58:54";"73,851";
"07/09/2018  14:50:54";"74,202";
"07/09/2018  15:28:54";"73,895";
"07/09/2018  16:10:54";"73,734";
"07/09/2018  16:22:54";"73,578";
"07/09/2018  16:26:54";"73,700";
"07/09/2018  16:28:54";"73,076";
"07/09/2018  16:30:54";"73,734";
"07/09/2018  16:38:54";"73,427";
"07/09/2018  16:42:54";"73,076";
"07/09/2018  17:04:54";"72,764";
"07/09/2018  17:06:54";"72,418";
"07/09/2018  17:08:54";"73,349";
"07/09/2018  17:10:54";"72,725";
"07/09/2018  17:12:54";"73,851";
"07/09/2018  17:14:54";"73,237";
"07/09/2018  17:34:54";"73,115";
"07/09/2018  17:36:54";"73,895";
"07/09/2018  17:40:54";"73,076";
"07/09/2018  17:42:54";"73,578";
"07/09/2018  17:58:54";"73,271";
"07/09/2018  18:00:54";"72,964";
"07/09/2018  18:02:54";"73,895";
"07/09/2018  18:08:54";"73,734";
"07/09/2018  18:28:54";"73,734";
"07/09/2018  18:30:54";"73,076";
"07/09/2018  18:34:54";"73,851";
"07/09/2018  18:36:54";"73,237";
"07/09/2018  18:40:54";"74,051";
"07/09/2018  18:42:54";"73,544";
"07/09/2018  18:52:54";"73,427";
"07/09/2018  18:54:54";"74,051";
"07/09/2018  19:00:54";"73,237";
"07/09/2018  19:10:54";"73,734";
"07/09/2018  19:38:54";"73,895";
"07/09/2018  19:40:54";"73,076";
"07/09/2018  19:42:54";"73,851";
"07/09/2018  19:48:54";"73,544";
"07/09/2018  20:20:54";"73,544";
"07/09/2018  20:22:54";"72,920";
"07/09/2018  20:26:54";"73,656";
"07/09/2018  20:36:54";"73,656";
"07/09/2018  20:38:54";"73,076";
"07/09/2018  20:40:54";"73,076";
"07/09/2018  20:42:54";"74,007";
"07/09/2018  20:44:54";"73,383";
"07/09/2018  20:46:54";"74,007";
"07/09/2018  20:48:54";"74,007";
"07/09/2018  20:50:54";"73,237";
"07/09/2018  20:56:54";"73,544";
"07/09/2018  21:16:54";"73,383";
"07/09/2018  21:18:54";"74,168";
"07/09/2018  21:20:54";"73,544";
"07/09/2018  21:42:54";"73,734";
"07/09/2018  22:08:54";"73,656";
"07/09/2018  22:30:54";"73,383";
"07/09/2018  22:32:54";"73,076";
"07/09/2018  22:34:54";"74,007";
"07/09/2018  22:40:54";"74,007";
"07/09/2018  22:42:54";"73,271";
"07/09/2018  22:46:54";"73,895";
"07/09/2018  22:56:54";"73,895";
"07/09/2018  22:58:54";"73,271";
"07/09/2018  23:20:54";"73,115";
"07/09/2018  23:22:54";"73,895";
"07/09/2018  23:32:54";"73,700";
"07/09/2018  23:34:54";"72,764";
"07/09/2018  23:36:54";"73,544";
"07/09/2018  23:48:54";"73,851";
"07/09/2018  23:50:54";"72,803";
"07/09/2018  23:52:54";"72,803";
"07/09/2018  23:54:54";"73,734";
"08/09/2018  00:04:54";"73,895";
"08/09/2018  00:06:54";"72,964";
"08/09/2018  00:08:54";"73,734";
"08/09/2018  00:20:54";"73,734";
"08/09/2018  00:22:54";"72,803";
"08/09/2018  00:24:54";"73,734";
"08/09/2018  00:36:54";"73,427";
"08/09/2018  00:38:54";"72,647";
"08/09/2018  00:40:54";"73,734";
"08/09/2018  00:52:54";"73,895";
"08/09/2018  00:54:54";"73,115";
"08/09/2018  00:58:54";"73,076";
"08/09/2018  01:00:54";"74,007";
"08/09/2018  01:06:54";"73,544";
"08/09/2018  01:26:54";"73,237";
"08/09/2018  01:34:54";"73,237";
"08/09/2018  01:36:54";"74,007";
"08/09/2018  01:40:54";"73,349";
"08/09/2018  01:42:54";"73,544";
"08/09/2018  01:44:54";"72,764";
"08/09/2018  01:46:54";"72,764";
"08/09/2018  01:48:54";"73,544";
"08/09/2018  01:58:54";"73,544";
"08/09/2018  02:00:54";"72,920";
"08/09/2018  02:02:54";"73,851";
"08/09/2018  02:04:54";"74,007";
"08/09/2018  02:06:54";"73,237";
"08/09/2018  02:08:54";"73,851";
"08/09/2018  02:12:54";"73,817";
"08/09/2018  02:14:54";"73,076";
"08/09/2018  02:18:54";"73,544";
"08/09/2018  02:30:54";"73,656";
"08/09/2018  02:32:54";"72,569";
"08/09/2018  02:34:54";"73,656";
"08/09/2018  02:40:54";"73,700";
"08/09/2018  02:42:54";"73,115";
"08/09/2018  02:44:54";"73,734";
"08/09/2018  02:46:54";"73,734";
"08/09/2018  02:48:54";"72,647";
"08/09/2018  02:50:54";"73,734";
"08/09/2018  03:00:54";"73,076";
"08/09/2018  03:02:54";"73,578";
"08/09/2018  03:04:54";"72,920";
"08/09/2018  03:10:54";"73,237";
"08/09/2018  03:18:54";"73,349";
"08/09/2018  03:20:54";"72,418";
"08/09/2018  03:22:54";"73,383";
"08/09/2018  03:34:54";"73,271";
"08/09/2018  03:40:54";"73,271";
"08/09/2018  03:42:54";"72,764";
"08/09/2018  03:44:54";"73,700";
"08/09/2018  03:46:54";"73,115";
"08/09/2018  03:58:54";"72,920";
"08/09/2018  04:00:54";"73,544";
"08/09/2018  04:06:54";"73,383";
"08/09/2018  04:08:54";"72,452";
"08/09/2018  04:14:54";"72,920";
"08/09/2018  04:16:54";"73,544";
"08/09/2018  04:18:54";"72,920";
"08/09/2018  04:34:54";"72,764";
"08/09/2018  04:36:54";"73,544";
"08/09/2018  04:38:54";"73,383";
"08/09/2018  04:40:54";"72,613";
"08/09/2018  04:44:54";"72,452";
"08/09/2018  04:46:54";"73,383";
"08/09/2018  04:54:54";"73,076";
"08/09/2018  05:42:54";"73,383";
"08/09/2018  05:44:54";"72,452";
"08/09/2018  05:46:54";"73,076";
"08/09/2018  06:14:54";"73,193";
"08/09/2018  06:16:54";"72,296";
"08/09/2018  06:18:54";"73,237";
"08/09/2018  06:30:54";"73,076";
"08/09/2018  06:32:54";"72,418";
"08/09/2018  06:34:54";"73,193";
"08/09/2018  06:40:54";"73,383";
"08/09/2018  06:42:54";"72,613";
"08/09/2018  06:48:54";"72,296";
"08/09/2018  06:50:54";"73,193";
"08/09/2018  07:02:54";"73,076";
"08/09/2018  07:04:54";"72,340";
"08/09/2018  07:08:54";"73,076";
