
"Time";"HTI884A";
"17/03/2018  00:53:53";"71,679";
"17/03/2018  00:55:53";"71,173";
"17/03/2018  01:07:53";"71,210";
"17/03/2018  01:09:53";"70,595";
"17/03/2018  01:13:53";"71,252";
"17/03/2018  01:27:53";"71,366";
"17/03/2018  01:29:53";"70,631";
"17/03/2018  01:31:53";"71,366";
"17/03/2018  01:35:53";"71,059";
"17/03/2018  01:39:53";"70,324";
"17/03/2018  01:41:53";"71,095";
"17/03/2018  01:55:53";"71,408";
"17/03/2018  01:57:53";"70,595";
"17/03/2018  02:01:53";"71,252";
"17/03/2018  02:03:53";"70,470";
"17/03/2018  02:17:53";"70,595";
"17/03/2018  02:19:53";"71,095";
"17/03/2018  02:35:53";"70,631";
"17/03/2018  03:53:53";"70,470";
"17/03/2018  03:55:53";"71,210";
"17/03/2018  04:03:53";"70,120";
"17/03/2018  04:05:53";"70,902";
"17/03/2018  04:11:53";"71,059";
"17/03/2018  04:13:53";"70,277";
"17/03/2018  04:15:53";"71,210";
"17/03/2018  04:17:53";"70,631";
"17/03/2018  04:59:53";"70,324";
"17/03/2018  05:11:53";"70,162";
"17/03/2018  05:13:53";"71,095";
"17/03/2018  05:15:53";"70,595";
"17/03/2018  05:27:53";"70,788";
"17/03/2018  05:29:53";"69,854";
"17/03/2018  05:31:53";"70,788";
"17/03/2018  05:57:53";"70,746";
"17/03/2018  06:09:53";"70,595";
"17/03/2018  06:11:53";"71,366";
"17/03/2018  06:13:53";"70,746";
"17/03/2018  06:55:53";"70,438";
"17/03/2018  07:01:53";"70,438";
"17/03/2018  07:03:53";"71,059";
"17/03/2018  07:23:53";"71,017";
"17/03/2018  07:25:53";"70,245";
"17/03/2018  07:27:53";"71,059";
"17/03/2018  07:45:53";"70,631";
"17/03/2018  07:47:53";"71,210";
"17/03/2018  07:51:53";"71,059";
"17/03/2018  07:55:53";"70,277";
"17/03/2018  07:57:53";"71,095";
"17/03/2018  07:59:53";"70,438";
"17/03/2018  08:01:53";"71,059";
"17/03/2018  08:11:53";"71,095";
"17/03/2018  08:13:53";"70,470";
"17/03/2018  08:17:53";"71,059";
"17/03/2018  08:19:53";"70,438";
"17/03/2018  08:29:53";"70,324";
"17/03/2018  08:31:53";"71,095";
"17/03/2018  08:33:53";"70,470";
"17/03/2018  08:35:53";"71,095";
"17/03/2018  08:41:53";"70,788";
"17/03/2018  09:03:53";"70,788";
"17/03/2018  09:05:53";"71,366";
"17/03/2018  09:09:53";"71,210";
"17/03/2018  09:11:53";"70,595";
"17/03/2018  09:13:53";"71,210";
"17/03/2018  09:19:53";"70,939";
"17/03/2018  09:21:53";"70,162";
"17/03/2018  09:23:53";"70,939";
"17/03/2018  10:55:53";"70,788";
"17/03/2018  10:57:53";"71,559";
"17/03/2018  10:59:53";"70,939";
"17/03/2018  11:11:53";"70,595";
"17/03/2018  11:13:53";"70,438";
"17/03/2018  11:15:53";"71,210";
"17/03/2018  11:17:53";"70,631";
"17/03/2018  11:19:53";"71,366";
"17/03/2018  11:37:53";"70,939";
"17/03/2018  11:47:53";"70,939";
"17/03/2018  11:49:53";"71,559";
"17/03/2018  11:53:53";"71,366";
"17/03/2018  11:55:53";"70,746";
"17/03/2018  11:57:53";"71,408";
"17/03/2018  12:03:53";"70,788";
