
"Time";"HTI878";
"19/04/2018  17:28:56";"45,393";
"19/04/2018  19:26:56";"45,164";
"19/04/2018  21:26:56";"45,091";
"19/04/2018  23:26:56";"45,200";
"20/04/2018  01:24:56";"44,976";
"20/04/2018  03:24:56";"45,091";
"20/04/2018  05:22:56";"44,934";
"20/04/2018  07:22:56";"44,778";
"20/04/2018  09:20:56";"44,976";
"20/04/2018  11:20:56";"45,278";
"20/04/2018  13:20:56";"45,242";
"20/04/2018  15:18:56";"45,278";
"20/04/2018  17:16:56";"45,200";
"20/04/2018  19:16:56";"45,164";
"20/04/2018  21:14:56";"45,054";
"20/04/2018  23:12:56";"45,054";
"21/04/2018  01:10:56";"44,934";
"21/04/2018  03:10:56";"44,663";
"21/04/2018  05:08:56";"44,627";
"21/04/2018  07:08:56";"44,663";
"21/04/2018  09:06:56";"44,976";
"21/04/2018  11:06:56";"44,934";
"21/04/2018  13:06:56";"45,122";
"21/04/2018  15:06:56";"45,091";
"21/04/2018  17:06:56";"45,242";
"21/04/2018  19:04:56";"45,122";
"21/04/2018  21:02:56";"45,393";
"21/04/2018  23:00:56";"45,315";
"22/04/2018  00:46:56";"44,820";
"22/04/2018  02:46:56";"44,663";
"22/04/2018  04:44:56";"44,778";
"22/04/2018  06:44:56";"44,934";
"22/04/2018  08:44:56";"45,091";
"22/04/2018  10:42:56";"45,278";
"22/04/2018  12:42:56";"45,242";
"22/04/2018  14:42:56";"45,091";
"22/04/2018  16:42:56";"45,122";
"22/04/2018  18:40:56";"45,242";
"22/04/2018  20:40:56";"44,934";
"22/04/2018  22:38:56";"44,820";
"23/04/2018  00:38:56";"44,778";
"23/04/2018  02:36:56";"44,820";
"23/04/2018  04:36:56";"44,820";
"23/04/2018  06:34:56";"44,820";
"23/04/2018  08:34:56";"44,898";
"23/04/2018  10:32:56";"45,091";
"23/04/2018  12:32:56";"44,934";
"23/04/2018  14:30:56";"45,122";
"23/04/2018  16:30:56";"45,091";
"23/04/2018  18:28:56";"44,778";
"23/04/2018  20:28:56";"44,361";
"23/04/2018  22:26:56";"44,361";
"24/04/2018  00:26:56";"44,319";
"24/04/2018  02:26:56";"44,204";
"24/04/2018  04:24:56";"44,204";
"24/04/2018  06:24:56";"44,017";
"24/04/2018  08:22:56";"44,048";
"24/04/2018  09:44:56";"43,746";
"24/04/2018  09:56:56";"41,754";
"24/04/2018  10:00:56";"40,685";
"24/04/2018  10:02:56";"41,947";
"24/04/2018  10:08:56";"40,988";
"24/04/2018  11:02:56";"36,244";
"24/04/2018  11:32:56";"34,528";
"24/04/2018  11:44:56";"34,070";
"24/04/2018  11:58:56";"33,647";
"24/04/2018  12:12:56";"33,194";
"24/04/2018  12:30:56";"32,698";
"24/04/2018  13:20:56";"31,979";
"24/04/2018  14:14:56";"31,635";
"24/04/2018  15:48:56";"31,213";
"24/04/2018  17:46:56";"30,910";
"24/04/2018  19:46:56";"30,754";
"24/04/2018  21:20:57";"30,300";
"24/04/2018  22:34:56";"29,956";
"25/04/2018  00:18:56";"29,534";
"25/04/2018  00:56:56";"29,346";
"25/04/2018  01:00:56";"31,176";
"25/04/2018  01:14:56";"38,350";
"25/04/2018  01:30:56";"44,319";
"25/04/2018  01:34:56";"45,393";
"25/04/2018  01:38:56";"45,242";
"25/04/2018  01:42:56";"44,204";
"25/04/2018  03:20:56";"44,663";
"25/04/2018  05:20:56";"44,778";
"25/04/2018  07:18:56";"44,778";
"25/04/2018  09:12:56";"45,122";
"25/04/2018  11:12:56";"45,278";
"25/04/2018  13:10:56";"45,278";
"25/04/2018  15:08:56";"45,278";
"25/04/2018  17:08:56";"45,278";
"25/04/2018  19:08:56";"45,278";
"25/04/2018  21:08:56";"45,122";
"25/04/2018  23:06:56";"44,934";
"26/04/2018  01:04:56";"45,122";
"26/04/2018  03:04:56";"44,820";
"26/04/2018  05:00:56";"45,278";
"26/04/2018  07:00:56";"45,091";
"26/04/2018  08:58:56";"45,200";
"26/04/2018  10:58:56";"45,278";
"26/04/2018  12:56:56";"44,976";
"26/04/2018  14:56:56";"45,278";
"26/04/2018  16:54:56";"45,122";
"26/04/2018  18:54:56";"45,091";
"26/04/2018  20:52:56";"45,091";
"26/04/2018  22:52:56";"45,122";
"27/04/2018  00:50:56";"45,091";
"27/04/2018  02:50:56";"45,200";
"27/04/2018  04:50:56";"44,934";
"27/04/2018  06:48:56";"44,476";
"27/04/2018  07:48:56";"44,820";
"27/04/2018  09:46:56";"44,934";
"27/04/2018  11:46:56";"44,976";
"27/04/2018  13:44:56";"44,778";
"27/04/2018  15:44:56";"44,934";
"27/04/2018  17:44:56";"45,200";
"27/04/2018  19:42:56";"45,200";
"27/04/2018  21:40:56";"45,013";
"27/04/2018  23:40:56";"45,200";
"28/04/2018  01:38:56";"45,200";
"28/04/2018  03:38:56";"44,898";
"28/04/2018  05:38:56";"45,054";
"28/04/2018  07:36:56";"45,054";
"28/04/2018  09:36:56";"45,054";
"28/04/2018  11:36:56";"45,200";
"28/04/2018  13:34:56";"45,122";
"28/04/2018  15:32:56";"45,091";
"28/04/2018  17:30:56";"45,122";
"28/04/2018  19:04:56";"45,550";
"28/04/2018  20:44:56";"45,122";
"28/04/2018  22:44:56";"44,976";
"29/04/2018  00:44:56";"45,122";
"29/04/2018  02:44:56";"44,976";
"29/04/2018  04:44:56";"45,013";
"29/04/2018  06:42:56";"44,856";
"29/04/2018  08:40:56";"44,976";
"29/04/2018  10:40:56";"44,976";
"29/04/2018  12:40:56";"45,164";
"29/04/2018  14:40:56";"45,164";
"29/04/2018  16:38:56";"44,976";
"29/04/2018  18:36:56";"45,200";
"29/04/2018  20:34:56";"45,091";
"29/04/2018  22:34:56";"44,934";
"30/04/2018  00:34:56";"44,820";
"30/04/2018  02:34:56";"44,627";
"30/04/2018  04:32:56";"44,517";
"30/04/2018  06:30:56";"44,517";
"30/04/2018  08:30:56";"45,013";
"30/04/2018  10:28:56";"44,820";
"30/04/2018  12:28:56";"45,013";
"30/04/2018  14:28:56";"45,122";
"30/04/2018  15:30:56";"44,627";
"30/04/2018  17:28:56";"44,820";
"30/04/2018  19:28:56";"44,778";
"30/04/2018  20:22:56";"45,122";
"30/04/2018  22:12:56";"44,663";
"01/05/2018  00:12:56";"44,976";
"01/05/2018  02:10:56";"44,554";
"01/05/2018  04:10:56";"44,934";
"01/05/2018  05:34:56";"44,476";
"01/05/2018  07:34:56";"44,476";
"01/05/2018  09:32:56";"44,517";
"01/05/2018  11:32:56";"44,934";
"01/05/2018  13:30:56";"44,820";
"01/05/2018  15:28:56";"44,898";
"01/05/2018  17:26:56";"44,627";
"01/05/2018  19:26:56";"44,898";
"01/05/2018  21:26:56";"44,856";
"01/05/2018  23:24:56";"44,898";
"02/05/2018  01:22:56";"44,741";
"02/05/2018  03:20:56";"44,741";
"02/05/2018  05:20:56";"44,898";
"02/05/2018  07:20:56";"44,741";
"02/05/2018  09:20:56";"44,898";
"02/05/2018  11:20:56";"44,585";
"02/05/2018  13:18:56";"44,554";
"02/05/2018  15:16:56";"44,741";
"02/05/2018  17:16:56";"44,934";
"02/05/2018  19:14:56";"44,934";
"02/05/2018  21:14:56";"44,898";
"02/05/2018  23:14:56";"45,054";
"03/05/2018  01:12:56";"45,054";
"03/05/2018  03:10:56";"44,934";
"03/05/2018  05:08:56";"45,054";
"03/05/2018  07:08:56";"45,054";
"03/05/2018  09:08:56";"44,898";
"03/05/2018  11:08:56";"45,013";
"03/05/2018  13:08:56";"45,164";
"03/05/2018  15:06:56";"45,200";
"03/05/2018  17:06:56";"44,976";
"03/05/2018  19:04:56";"44,778";
"03/05/2018  21:04:56";"44,856";
"03/05/2018  23:04:56";"44,741";
"04/05/2018  01:02:56";"44,976";
"04/05/2018  03:02:56";"44,627";
"04/05/2018  05:00:56";"44,741";
"04/05/2018  06:30:56";"45,122";
"04/05/2018  08:30:56";"45,164";
