Time;HFI602
2016-02-16 12:40:00;317.33786008230453
2016-02-16 21:00:00;315.41059063136487
2016-02-17 05:20:00;315.05071868583155
2016-02-17 13:40:00;289.3245833333333
2016-02-17 22:00:00;291.3952991452992
2016-02-18 06:20:00;320.6952577319587
2016-02-18 14:40:00;334.85937500000006
2016-02-18 23:00:00;352.01802575107297
2016-02-19 07:20:00;361.2810869565215
2016-02-19 15:40:00;368.0942796610168
2016-02-20 00:00:00;364.9507337526204
2016-02-20 08:20:00;373.9335937499998
2016-02-20 16:40:00;372.6061784897018
2016-02-21 01:00:00;373.8810741687969
2016-02-21 09:20:00;370.2137466307276
2016-02-21 17:40:00;359.5452282157676
2016-02-22 02:00:00;354.7981557377048
2016-02-22 10:20:00;359.12693877551015
2016-02-22 18:40:00;364.7429447852761
2016-02-23 03:00:00;370.4622844827589
2016-02-23 11:20:00;366.3509316770189
2016-02-23 19:40:00;367.3262820512821
2016-02-24 04:00:00;374.6984210526315
2016-02-24 12:20:00;372.9501960784312
2016-02-24 20:40:00;366.5205821205808
2016-02-25 05:00:00;364.83760162601584
2016-02-25 13:20:00;371.31431670281836
2016-02-25 21:40:00;373.28844444444275
2016-02-26 06:00:00;368.9762105263153
2016-02-26 14:20:00;361.5137014314933
2016-02-26 22:40:00;363.7419421487599
2016-02-27 07:00:00;363.6831643002025
2016-02-27 15:20:00;362.74297520661133
2016-02-27 23:40:00;367.5243362831846
2016-02-28 08:00:00;370.7928251121062
2016-02-28 16:20:00;361.45867768595053
2016-02-29 00:40:00;361.11366459627305
2016-02-29 09:00:00;369.7623188405783
2016-02-29 17:20:00;367.97370600414064
2016-03-01 01:40:00;369.6221991701244
2016-03-01 10:00:00;367.56804123711316
2016-03-01 18:20:00;368.97366255144044
2016-03-02 02:40:00;370.7658995815896
2016-03-02 11:00:00;363.8046218487395
2016-03-02 19:20:00;354.7126530612242
2016-03-03 03:40:00;349.2570264765788
2016-03-03 12:00:00;341.13983572895273
2016-03-03 20:20:00;331.5682474226801
2016-03-04 04:40:00;354.1868154158214
2016-03-04 13:00:00;372.3899328859061
2016-03-04 21:20:00;369.1623456790117
2016-03-05 05:40:00;372.9604534005038
2016-03-05 14:00:00;373.57061855669974
2016-03-05 22:20:00;371.6191111111094
2016-03-06 06:40:00;372.4082125603847
2016-03-06 15:00:00;374.2748447204957
2016-03-06 23:20:00;375.7906735751297
2016-03-07 07:40:00;376.22407407407405
2016-03-07 16:00:00;376.90645161290314
2016-03-08 00:20:00;375.61441441441485
2016-03-08 08:40:00;372.85346938775507
2016-03-08 17:00:00;374.1003333333321
2016-03-09 01:20:00;370.5668997668987
2016-03-09 09:40:00;315.0616306954437
2016-03-09 18:00:00;216.8607883817429
2016-03-10 02:20:00;212.901875
2016-03-10 10:40:00;301.20151133501184
2016-03-10 19:00:00;370.11413612565445
2016-03-11 03:20:00;371.13853658536584
2016-03-11 11:40:00;370.6958944281524
2016-03-11 20:00:00;373.37080536912777
2016-03-12 04:20:00;373.5354581673308
2016-03-12 12:40:00;373.591129032258
2016-03-12 21:00:00;373.8174193548387
2016-03-13 05:20:00;374.02247706422014
2016-03-13 13:40:00;373.2961937716263
2016-03-13 22:00:00;373.0739393939399
2016-03-14 06:20:00;375.2050505050506
2016-03-14 14:40:00;375.51358024691353
2016-03-14 23:00:00;373.41780821917786
2016-03-15 07:20:00;373.6509677419357
2016-03-15 15:40:00;371.1317567567561
2016-03-16 00:00:00;365.142825112107
2016-03-16 08:20:00;365.5352941176467
2016-03-16 16:40:00;361.05155279503066
2016-03-17 01:00:00;353.98565656565614
2016-03-17 09:20:00;350.89653767820784
2016-03-17 17:40:00;340.43651115618655
2016-03-18 02:00:00;348.77515274949064
2016-03-18 10:20:00;355.9285123966944
2016-03-18 18:40:00;357.9560574948659
2016-03-19 03:00:00;361.96465517241387
2016-03-19 11:20:00;368.6095115681234
2016-03-19 19:40:00;373.0647342995171
2016-03-20 04:00:00;374.9366666666667
2016-03-20 12:20:00;376.06527777777785
2016-03-20 20:40:00;375.6105882352942
2016-03-21 05:00:00;375.937037037037
2016-03-21 13:20:00;374.06040609137045
2016-03-21 21:40:00;373.71714285714313
2016-03-22 06:00:00;373.21589147286835
2016-03-22 14:20:00;347.65974025973924
2016-03-22 22:40:00;372.175792507203
2016-03-23 07:00:00;364.3223918575066
2016-03-23 15:20:00;229.4651685393256
2016-03-23 23:40:00;369.5412462908
2016-03-24 08:00:00;371.48013698630143
2016-03-24 16:20:00;365.02892156862737
2016-03-25 00:40:00;359.9691780821908
2016-03-25 09:00:00;353.3784067085952
2016-03-25 17:20:00;345.68466257668706
2016-03-26 01:40:00;345.8660569105691
2016-03-26 10:00:00;338.739344262295
2016-03-26 18:20:00;337.3244943820224
2016-03-27 02:40:00;346.01196581196564
2016-03-27 11:00:00;353.2649006622515
2016-03-27 19:20:00;357.1002232142849
2016-03-28 03:40:00;361.96512195121863
2016-03-28 12:00:00;369.80169491525413
2016-03-28 20:20:00;370.6790633608803
2016-03-29 04:40:00;372.8755274261599
2016-03-29 13:00:00;374.17428571428565
2016-03-29 21:20:00;372.78421052631495
2016-03-30 05:40:00;369.2269911504428
2016-03-30 14:00:00;318.6870731707317
2016-03-30 22:20:00;186.63934426229505
2016-03-31 06:40:00;200.84836065573757
2016-03-31 15:00:00;201.92823779193205
2016-03-31 23:20:00;327.772105263158
2016-04-01 07:40:00;376.84838709677416
2016-04-01 16:00:00;374.6587301587294
2016-04-02 00:20:00;371.22558922558784
2016-04-02 08:40:00;374.8104712041889
2016-04-02 17:00:00;374.4416666666669
2016-04-03 01:20:00;373.806572769953
2016-04-03 09:40:00;354.62735042735056
2016-04-03 18:00:00;374.08743961352667
2016-04-04 02:20:00;373.0279329608938
2016-04-04 10:40:00;366.5959798994978
2016-04-04 19:00:00;359.56486486486517
2016-04-05 03:20:00;374.2723404255318
2016-04-05 11:40:00;374.4760456273765
2016-04-05 20:00:00;374.45494505494503
2016-04-06 04:20:00;375.62519685039365
2016-04-06 12:40:00;376.7779661016949
2016-04-06 21:00:00;377.85714285714283
2016-04-07 05:20:00;377.4555555555555
2016-04-07 13:40:00;376.87999999999994
2016-04-07 22:00:00;374.10079365079366
2016-04-08 06:20:00;373.84508196721305
2016-04-08 14:40:00;370.6229885057471
2016-04-08 23:00:00;376.14042553191535
2016-04-09 07:20:00;375.0187499999999
2016-04-09 15:40:00;372.6747572815536
2016-04-10 00:00:00;378.4
2016-04-10 08:20:00;378.5
2016-04-10 16:40:00;378.475
2016-04-11 01:00:00;378.4
2016-04-11 09:20:00;377.43125000000003
2016-04-11 17:40:00;378.5
2016-04-12 02:00:00;378.5
2016-04-12 10:20:00;378.5
2016-04-12 18:40:00;378.5
2016-04-13 03:00:00;376.39661016949157
2016-04-13 11:20:00;376.2166666666667
2016-04-13 19:40:00;378.45000000000005
2016-04-14 04:00:00;106.875
2016-04-14 12:20:00;6.109090909090909
2016-04-14 20:40:00;326.8832512315273
2016-04-15 05:00:00;375.20774647887384
2016-04-15 13:20:00;378.4
2016-04-15 21:40:00;378.4
2016-04-16 06:00:00;378.4
2016-04-16 14:20:00;375.9369230769233
2016-04-16 22:40:00;229.15376884422096
2016-04-17 07:00:00;224.37139917695453
2016-04-17 15:20:00;234.149275362319
2016-04-17 23:40:00;231.26584362139923
2016-04-18 08:00:00;235.17360824742258
2016-04-18 16:20:00;209.42201492537293
2016-04-19 00:40:00;0.875
2016-04-19 09:00:00;207.80120967741928
2016-04-19 17:20:00;205.44968944099375
2016-04-20 01:40:00;202.85911602209936
2016-04-20 10:00:00;3.0571428571428574
2016-04-20 18:20:00;183.899711815562
2016-04-21 02:40:00;186.86069246435844
2016-04-21 11:00:00;192.86659959758563
2016-04-21 19:20:00;274.63904761904763
2016-04-22 03:40:00;377.4
2016-04-22 12:00:00;378.5
2016-04-22 20:20:00;378.4
2016-04-23 04:40:00;378.42499999999995
2016-04-23 13:00:00;184.58699690402494
2016-04-23 21:20:00;216.02522255192878
2016-04-24 05:40:00;249.00909090909076
2016-04-24 14:00:00;304.6312195121943
2016-04-24 22:20:00;372.27035398229907
2016-04-25 06:40:00;372.51752808988743
2016-04-25 15:00:00;371.3977178423229
2016-04-25 23:20:00;369.9689938398342
2016-04-26 07:40:00;370.6563674321507
2016-04-26 16:00:00;369.9218220338982
2016-04-27 00:20:00;366.9286016949143
2016-04-27 08:40:00;365.563847780127
2016-04-27 17:00:00;363.0834024896265
2016-04-28 01:20:00;370.25224999999983
2016-04-28 09:40:00;368.99503722084387
2016-04-28 18:00:00;367.20335570469786
2016-04-29 02:20:00;367.13615702479376
2016-04-29 10:40:00;246.37085953878403
2016-04-29 19:00:00;237.8635051546392
2016-04-30 03:20:00;243.92540983606543
2016-04-30 11:40:00;248.77186858316222
2016-04-30 20:00:00;243.31069958847758
2016-05-01 04:20:00;243.67540983606534
2016-05-01 12:40:00;244.00479166666665
2016-05-01 21:00:00;231.00324543610552
2016-05-02 05:20:00;231.53770491803286
2016-05-02 13:40:00;239.35828220858892
2016-05-02 22:00:00;238.8395445134576
2016-05-03 06:20:00;243.30386965376806
2016-05-03 14:40:00;224.32644628099183
2016-05-03 23:00:00;192.1691511387163
2016-05-04 07:20:00;181.95622222222212
2016-05-04 15:40:00;0.015384615384615384
2016-05-05 00:00:00;0.0
2016-05-05 08:20:00;0.06666666666666667
2016-05-05 16:40:00;0.03571428571428571
2016-05-06 01:00:00;0.0
2016-05-06 09:20:00;0.05833333333333334
2016-05-06 17:40:00;0.0
2016-05-07 02:00:00;0.0
2016-05-07 10:20:00;0.0
2016-05-07 18:40:00;0.0
2016-05-08 03:00:00;0.0
2016-05-08 11:20:00;0.004580152671755725
2016-05-08 19:40:00;0.0
2016-05-09 04:00:00;0.0
2016-05-09 12:20:00;0.0007874015748031497
2016-05-09 20:40:00;0.0
2016-05-10 05:00:00;0.0021126760563380284
2016-05-10 13:20:00;0.009708737864077669
2016-05-10 21:40:00;0.0
2016-05-11 06:00:00;0.016666666666666666
2016-05-11 14:20:00;0.2
2016-05-11 22:40:00;0.0
2016-05-12 07:00:00;170.89670329670335
2016-05-12 15:20:00;183.49036885245897
2016-05-12 23:40:00;179.17443762781193
2016-05-13 08:00:00;179.95050916496947
2016-05-13 16:20:00;182.38299180327868
2016-05-14 00:40:00;186.85910020449887
2016-05-14 09:00:00;193.29508196721306
2016-05-14 17:20:00;193.92238193018486
2016-05-15 01:40:00;193.40995850622414
2016-05-15 10:00:00;191.3706004140786
2016-05-15 18:20:00;191.00724637681165
2016-05-16 02:40:00;190.6410788381744
2016-05-16 11:00:00;206.1410677618069
2016-05-16 19:20:00;206.2952965235176
2016-05-17 03:40:00;207.83006263048006
2016-05-17 12:00:00;234.49385245901638
2016-05-17 20:20:00;273.2944162436543
2016-05-18 04:40:00;227.99215686274493
2016-05-18 13:00:00;348.8845425867508
2016-05-18 21:20:00;333.957200811359
2016-05-19 05:40:00;268.39635535307497
2016-05-19 14:00:00;199.44417177914107
2016-05-19 22:20:00;226.16605316973406
2016-05-20 06:40:00;298.7736559139779
2016-05-20 15:00:00;370.9503092783514
2016-05-20 23:20:00;374.10277078085824
2016-05-21 07:40:00;374.1062639821036
2016-05-21 16:00:00;374.0986486486488
2016-05-22 00:20:00;370.64371002132197
2016-05-22 08:40:00;368.4213552361396
2016-05-22 17:00:00;368.002286902287
2016-05-23 01:20:00;364.3707566462168
2016-05-23 09:40:00;359.66114519427396
2016-05-23 18:00:00;345.2533057851239
2016-05-24 02:20:00;348.32246963562756
2016-05-24 10:40:00;353.6468172484601
2016-05-24 19:00:00;356.51754032258066
2016-05-25 03:20:00;347.23750000000007
2016-05-25 11:40:00;349.35879917184275
2016-05-25 20:00:00;324.02285714285716
2016-05-26 04:20:00;212.99083333333334
2016-05-26 12:40:00;218.0594262295083
2016-05-26 21:00:00;211.2930327868853
2016-05-27 05:20:00;208.0370833333337
2016-05-27 13:40:00;212.64868154158222
2016-05-27 22:00:00;223.6249999999998
2016-05-28 06:20:00;228.1908523908524
2016-05-28 14:40:00;227.23478260869558
2016-05-28 23:00:00;225.12417355371917
2016-05-29 07:20:00;229.98140495867762
2016-05-29 15:40:00;228.8973251028807
2016-05-30 00:00:00;221.49999999999986
2016-05-30 08:20:00;229.01525773195866
2016-05-30 16:40:00;227.8828865979381
2016-05-31 01:00:00;225.98541666666674
2016-05-31 09:20:00;247.61470588235304
2016-05-31 17:40:00;247.06722338204582
2016-06-01 02:00:00;251.45292887029248
2016-06-01 10:20:00;258.204821802935
2016-06-01 18:40:00;252.36618257261398
2016-06-02 03:00:00;252.33176229508197
2016-06-02 11:20:00;262.75443298969077
2016-06-02 19:40:00;253.44824742268037
2016-06-03 04:00:00;248.92624999999992
2016-06-03 12:20:00;262.889775051125
2016-06-03 20:40:00;252.1129896907217
2016-06-04 05:00:00;255.3792960662525
2016-06-04 13:20:00;259.5746913580247
2016-06-04 21:40:00;256.8974683544303
2016-06-05 06:00:00;265.34634655532346
2016-06-05 14:20:00;271.09535864978903
2016-06-05 22:40:00;260.1734989648034
2016-06-06 07:00:00;268.6370370370371
2016-06-06 15:20:00;263.7422037422038
2016-06-06 23:40:00;266.0727848101267
2016-06-07 08:00:00;272.08343815513615
2016-06-07 16:20:00;264.5433609958506
2016-06-08 00:40:00;348.0697580645169
2016-06-08 09:00:00;357.2074898785427
2016-06-08 17:20:00;339.58194726166346
2016-06-09 01:40:00;309.05265306122465
2016-06-09 10:00:00;328.03551020408145
2016-06-09 18:20:00;328.65060975609794
2016-06-10 02:40:00;335.8725609756098
2016-06-10 11:00:00;332.97838383838405
2016-06-10 19:20:00;325.6734279918863
2016-06-11 03:40:00;329.8628282828284
2016-06-11 12:00:00;320.6744939271253
2016-06-11 20:20:00;321.5649694501018
2016-06-12 04:40:00;321.91547861507115
2016-06-12 13:00:00;311.04202020202035
2016-06-12 21:20:00;313.35361445783116
2016-06-13 05:40:00;319.85769230769193
2016-06-13 14:00:00;317.33991935483857
2016-06-13 22:20:00;315.7181262729127
2016-06-14 06:40:00;283.1282474226803
2016-06-14 15:00:00;244.1840425531913
2016-06-14 23:20:00;248.42799145299134
2016-06-15 07:40:00;294.79624999999993
2016-06-15 16:00:00;312.87870182555776
2016-06-16 00:20:00;274.97799999999984
2016-06-16 08:40:00;300.65772357723597
2016-06-16 17:00:00;294.6472505091651
2016-06-17 01:20:00;294.66158536585385
2016-06-17 09:40:00;296.2816532258067
2016-06-17 18:00:00;289.34239350912765
2016-06-18 02:20:00;308.20510204081614
2016-06-18 10:40:00;326.9712830957233
2016-06-18 19:00:00;327.1227180527382
2016-06-19 03:20:00;331.76835699797175
2016-06-19 11:40:00;332.8395112016291
2016-06-19 20:00:00;331.14528688524604
2016-06-20 04:20:00;341.9532653061225
2016-06-20 12:40:00;335.0542619542619
2016-06-20 21:00:00;335.1301886792452
2016-06-21 05:20:00;338.6751565762009
2016-06-21 13:40:00;339.47106918239
2016-06-21 22:00:00;342.15214723926385
2016-06-22 06:20:00;339.6167676767674
2016-06-22 14:40:00;331.45571725571676
2016-06-22 23:00:00;345.2993877551021
2016-06-23 07:20:00;340.7934156378599
2016-06-23 15:40:00;342.17190082644635
2016-06-24 00:00:00;347.5654661016948
2016-06-24 08:20:00;344.62644628099184
2016-06-24 16:40:00;337.55645161290295
2016-06-25 01:00:00;340.01963562753065
2016-06-25 09:20:00;334.18991935483854
2016-06-25 17:40:00;334.39999999999975
2016-06-26 02:00:00;335.9239837398374
2016-06-26 10:20:00;331.6540485829957
2016-06-26 18:40:00;332.7299595141698
2016-06-27 03:00:00;331.9086597938142
2016-06-27 11:20:00;327.8817813765184
2016-06-27 19:40:00;339.784253578732
2016-06-28 04:00:00;344.97210743801645
2016-06-28 12:20:00;343.51880165289276
2016-06-28 20:40:00;344.84045174538
2016-06-29 05:00:00;339.4437499999997
2016-06-29 13:20:00;326.59979466119097
2016-06-29 21:40:00;323.881012658228
2016-06-30 06:00:00;319.95843621399194
2016-06-30 14:20:00;345.77409766454366
2016-06-30 22:40:00;345.3871848739496
2016-07-01 07:00:00;339.08732394366206
2016-07-01 15:20:00;339.15557851239663
2016-07-01 23:40:00;332.25788381742706
2016-07-02 08:00:00;329.93312500000013
2016-07-02 16:20:00;329.03780991735516
2016-07-03 00:40:00;327.0966804979253
2016-07-03 09:00:00;327.6720739219712
2016-07-03 17:20:00;318.5204968944099
2016-07-04 01:40:00;339.67903225806407
2016-07-04 10:00:00;333.86120996441275
2016-07-04 18:20:00;341.143923240938
2016-07-05 02:40:00;341.4183127572021
2016-07-05 11:00:00;337.21333333333325
2016-07-05 19:20:00;340.90979166666676
2016-07-06 03:40:00;343.31784232365163
2016-07-06 12:00:00;337.3341719077572
2016-07-06 20:20:00;338.47157676348525
2016-07-07 04:40:00;339.2565031982943
2016-07-07 13:00:00;196.28632478632477
2016-07-07 21:20:00;320.82582644628116
2016-07-08 05:40:00;329.5157258064516
2016-07-08 14:00:00;327.20750507099376
2016-07-08 22:20:00;313.87142857142857
2016-07-09 06:40:00;306.94746450304257
2016-07-09 15:00:00;310.1827935222677
2016-07-09 23:20:00;312.85434343434383
2016-07-10 07:40:00;326.0612244897957
2016-07-10 16:00:00;329.93178137651824
2016-07-11 00:20:00;327.29127789046635
2016-07-11 08:40:00;326.90224948875266
2016-07-11 17:00:00;338.9900406504067
2016-07-12 01:20:00;326.9751028806583
2016-07-12 09:40:00;331.85866935483847
2016-07-12 18:00:00;318.72186234817786
2016-07-13 02:20:00;314.09146341463423
2016-07-13 10:40:00;315.9774193548382
2016-07-13 19:00:00;314.78080808080784
2016-07-14 03:20:00;325.6077235772356
2016-07-14 11:40:00;321.13151515151515
2016-07-14 20:00:00;328.4152400835073
2016-07-15 04:20:00;336.47245762711873
2016-07-15 12:40:00;328.2491803278685
2016-07-15 21:00:00;339.2810204081631
2016-07-16 05:20:00;339.80823045267465
2016-07-16 13:40:00;328.4977687626777
2016-07-16 22:00:00;315.9534412955463
2016-07-17 06:20:00;310.0977642276424
2016-07-17 14:40:00;294.46877551020384
2016-07-17 23:00:00;275.9078947368422
2016-07-18 07:20:00;261.5826883910386
2016-07-18 15:40:00;317.79428571428576
2016-07-19 00:00:00;327.96447638603706
2016-07-19 08:20:00;325.5920731707315
2016-07-19 16:40:00;333.0785714285715
2016-07-20 01:00:00;339.0380566801617
2016-07-20 09:20:00;315.70161616161647
2016-07-20 17:40:00;237.89728033472812
2016-07-21 02:00:00;266.50767634854793
2016-07-21 10:20:00;260.7618750000001
2016-07-21 18:40:00;310.2699999999998
2016-07-22 03:00:00;338.8830985915491
2016-07-22 11:20:00;337.7209349593498
2016-07-22 19:40:00;329.2014256619144
2016-07-23 04:00:00;329.90590631364614
2016-07-23 12:20:00;328.1987780040734
2016-07-23 20:40:00;334.9989795918368
2016-07-24 05:00:00;345.934362139918
2016-07-24 13:20:00;340.1012219959268
2016-07-24 21:40:00;324.98559670781907
2016-07-25 06:00:00;322.2245322245324
2016-07-25 14:20:00;318.91781376518225
2016-07-25 22:40:00;301.26987704918025
2016-07-26 07:00:00;300.6437881873729
2016-07-26 15:20:00;292.8195519348272
2016-07-26 23:40:00;303.1911157024794
2016-07-27 08:00:00;298.2761133603238
2016-07-27 16:20:00;299.39118852459035
2016-07-28 00:40:00;303.21727642276426
2016-07-28 09:00:00;310.0985801217034
2016-07-28 17:20:00;324.5109533468559
2016-07-29 01:40:00;327.865918367347
2016-07-29 10:00:00;315.70766129032245
2016-07-29 18:20:00;324.92167689161556
2016-07-30 02:40:00;331.2865580448067
2016-07-30 11:00:00;326.42760736196317
2016-07-30 19:20:00;329.7496919917864
2016-07-31 03:40:00;247.1835866261398
2016-07-31 12:00:00;263.42488986784167
2016-07-31 20:20:00;324.24587737843547
2016-08-01 04:40:00;336.0283333333331
2016-08-01 13:00:00;324.2225941422594
2016-08-01 21:20:00;320.6294605809127
2016-08-02 05:40:00;323.23513513513564
2016-08-02 14:00:00;332.0711934156377
2016-08-02 22:20:00;339.4181069958851
2016-08-03 06:40:00;343.04368530020685
2016-08-03 15:00:00;341.8983606557378
2016-08-03 23:20:00;337.844117647059
2016-08-04 07:40:00;337.16540084388197
2016-08-04 16:00:00;338.4581740976646
2016-08-05 00:20:00;328.7133056133055
2016-08-05 08:40:00;337.4293995859213
2016-08-05 17:00:00;338.184426229508
2016-08-06 01:20:00;327.73086419753076
2016-08-06 09:40:00;329.1665979381446
2016-08-06 18:00:00;320.3963039014377
2016-08-07 02:20:00;302.5902439024393
2016-08-07 10:40:00;303.7981744421909
2016-08-07 19:00:00;307.95367346938787
2016-08-08 03:20:00;323.3467479674795
2016-08-08 11:40:00;333.43190184049087
2016-08-08 20:00:00;333.9278118609407
2016-08-09 04:20:00;336.5614754098361
2016-08-09 12:40:00;333.30286298568507
2016-08-09 21:00:00;327.24395161290323
2016-08-10 05:20:00;334.23020408163273
2016-08-10 13:40:00;338.61714285714265
2016-08-10 22:00:00;340.9909836065574
2016-08-11 06:20:00;344.56942148760334
2016-08-11 14:40:00;350.0073170731708
2016-08-11 23:00:00;340.7640081799597
2016-08-12 07:20:00;316.45805785123963
2016-08-12 15:40:00;294.28202020202025
2016-08-13 00:00:00;304.41070707070725
2016-08-13 08:20:00;301.8558704453442
2016-08-13 16:40:00;300.04523326572007
2016-08-14 01:00:00;305.45763747454174
2016-08-14 09:20:00;331.09757085020226
2016-08-14 17:40:00;344.0829268292685
2016-08-15 02:00:00;339.86446280991737
2016-08-15 10:20:00;344.69227642276417
2016-08-15 18:40:00;324.9067761806982
2016-08-16 03:00:00;324.8254132231408
2016-08-16 11:20:00;335.5403726708073
2016-08-16 19:40:00;340.53429752066097
2016-08-17 04:00:00;339.74088050314475
2016-08-17 12:20:00;339.6704641350212
2016-08-17 20:40:00;338.5654166666666
2016-08-18 05:00:00;350.08158995815904
2016-08-18 13:20:00;343.0734736842102
2016-08-18 21:40:00;334.8198704103669
2016-08-19 06:00:00;338.8178053830227
2016-08-19 14:20:00;331.35010309278346
2016-08-19 22:40:00;340.43515789473736
2016-08-20 07:00:00;337.3757383966246
2016-08-20 15:20:00;340.27473903966603
2016-08-20 23:40:00;335.7605543710024
2016-08-21 08:00:00;321.69461206896574
