Time;HFIC604
2016-02-16 21:00:00;227.43168316831685
2016-02-17 05:20:00;217.69354838709677
2016-02-17 13:40:00;215.19444444444449
2016-02-17 22:00:00;238.89009009009013
2016-02-18 06:20:00;261.3677419354838
2016-02-18 14:40:00;260.0879032258065
2016-02-18 23:00:00;253.71616161616157
2016-02-19 07:20:00;256.74693877551016
2016-02-19 15:40:00;260.90599999999995
2016-02-20 00:00:00;265.79361702127676
2016-02-20 08:20:00;268.0884615384615
2016-02-20 16:40:00;265.75061728395065
2016-02-21 01:00:00;267.90379746835464
2016-02-21 09:20:00;267.47625
2016-02-21 17:40:00;261.0472222222222
2016-02-22 02:00:00;258.90675675675686
2016-02-22 10:20:00;261.97176470588226
2016-02-22 18:40:00;195.52258064516133
2016-02-23 03:00:00;223.7690789473685
2016-02-23 11:20:00;231.73767123287678
2016-02-23 19:40:00;231.00204081632666
2016-02-24 04:00:00;239.20000000000005
2016-02-24 12:20:00;238.94660194174756
2016-02-24 20:40:00;245.29338842975199
2016-02-25 05:00:00;250.08466666666675
2016-02-25 13:20:00;250.68225806451625
2016-02-25 21:40:00;250.9759259259259
2016-02-26 06:00:00;251.1187499999999
2016-02-26 14:20:00;255.22770270270274
2016-02-26 22:40:00;267.3990384615385
2016-02-27 07:00:00;270.4875
2016-02-27 15:20:00;264.6533333333333
2016-02-27 23:40:00;265.7206611570248
2016-02-28 08:00:00;265.03356643356636
2016-02-28 16:20:00;262.55686274509804
2016-02-29 00:40:00;260.953125
2016-02-29 09:00:00;263.20909090909106
2016-02-29 17:20:00;260.34701492537323
2016-03-01 01:40:00;253.08134328358204
2016-03-01 10:00:00;254.10724637681167
2016-03-01 18:20:00;258.1224
2016-03-02 02:40:00;257.9443298969072
2016-03-02 11:00:00;255.6359374999999
2016-03-02 19:20:00;245.51933333333335
2016-03-03 03:40:00;239.3262569832402
2016-03-03 12:00:00;240.82080924855487
2016-03-03 20:20:00;238.2489690721649
2016-03-04 04:40:00;236.76878980891746
2016-03-04 13:00:00;242.83387978142085
2016-03-04 21:20:00;241.62328767123282
2016-03-05 05:40:00;246.65253164556955
2016-03-05 14:00:00;240.82187500000003
2016-03-05 22:20:00;235.16184210526325
2016-03-06 06:40:00;231.70714285714283
2016-03-06 15:00:00;229.43006993006998
2016-03-06 23:20:00;228.1194736842104
2016-03-07 07:40:00;231.5106382978723
2016-03-07 16:00:00;236.56074766355147
2016-03-08 00:20:00;233.36651376146804
2016-03-08 08:40:00;228.27678571428564
2016-03-08 17:00:00;225.17678571428556
2016-03-09 01:20:00;206.913567839196
2016-03-09 09:40:00;208.14717948717956
2016-03-09 18:00:00;209.24285714285713
2016-03-10 02:20:00;210.37705882352944
2016-03-10 10:40:00;214.51578947368426
2016-03-10 19:00:00;218.18699186991876
2016-03-11 03:20:00;213.78088235294115
2016-03-11 11:40:00;213.64653465346538
2016-03-11 20:00:00;223.42321428571427
2016-03-12 04:20:00;222.61999999999998
2016-03-12 12:40:00;217.52290076335876
2016-03-12 21:00:00;222.92815533980584
2016-03-13 05:20:00;222.13534482758618
2016-03-13 13:40:00;217.5116504854368
2016-03-13 22:00:00;226.57641509433958
2016-03-14 06:20:00;230.68070175438595
2016-03-14 14:40:00;229.64249999999998
2016-03-14 23:00:00;230.19856115107922
2016-03-15 07:20:00;227.8958333333332
2016-03-15 15:40:00;227.9877192982457
2016-03-16 00:00:00;223.6921568627451
2016-03-16 08:20:00;225.270303030303
2016-03-16 16:40:00;224.06031746031752
2016-03-17 01:00:00;227.51387283236994
2016-03-17 09:20:00;226.69830508474578
2016-03-17 17:40:00;227.14602272727288
2016-03-18 02:00:00;227.7656804733727
2016-03-18 10:20:00;227.3254237288136
2016-03-18 18:40:00;226.94836956521732
2016-03-19 03:00:00;240.954716981132
2016-03-19 11:20:00;236.15155279503102
2016-03-19 19:40:00;225.5679245283018
2016-03-20 04:00:00;228.21617647058827
2016-03-20 12:20:00;230.44140127388522
2016-03-20 20:40:00;229.41226415094343
2016-03-21 05:00:00;232.66249999999994
2016-03-21 13:20:00;228.60814814814825
2016-03-21 21:40:00;232.3248322147652
2016-03-22 06:00:00;232.11978021978018
2016-03-22 14:20:00;229.2018264840184
2016-03-22 22:40:00;226.9994475138122
2016-03-23 07:00:00;227.97195121951216
2016-03-23 15:20:00;228.28297872340426
2016-03-23 23:40:00;230.00248447204953
2016-03-24 08:00:00;238.51351351351352
2016-03-24 16:20:00;241.4842696629213
2016-03-25 00:40:00;253.00848484848473
2016-03-25 09:00:00;256.08679245283014
2016-03-25 17:20:00;241.66918604651158
2016-03-26 01:40:00;244.67483870967754
2016-03-26 10:00:00;241.247159090909
2016-03-26 18:20:00;240.97350993377475
2016-03-27 02:40:00;241.22285714285718
2016-03-27 11:00:00;239.91419753086416
2016-03-27 19:20:00;240.40292397660815
2016-03-28 03:40:00;245.07631578947363
2016-03-28 12:00:00;242.14502923976613
2016-03-28 20:20:00;246.8271276595744
2016-03-29 04:40:00;251.34770114942515
2016-03-29 13:00:00;246.98709677419356
2016-03-29 21:20:00;243.10340909090903
2016-03-30 05:40:00;242.42999999999995
2016-03-30 14:00:00;248.4219178082192
2016-03-30 22:20:00;246.13411764705887
2016-03-31 06:40:00;245.9427083333334
2016-03-31 15:00:00;238.46989247311822
2016-03-31 23:20:00;233.68682170542635
2016-04-01 07:40:00;231.80684931506846
2016-04-01 16:00:00;234.3234782608696
2016-04-02 00:20:00;226.9151515151515
2016-04-02 08:40:00;222.86960784313723
2016-04-02 17:00:00;223.3136054421769
2016-04-03 01:20:00;226.0329896907217
2016-04-03 09:40:00;221.7101351351351
2016-04-03 18:00:00;219.11654676258988
2016-04-04 02:20:00;216.47540983606552
2016-04-04 10:40:00;211.45248226950352
2016-04-04 19:00:00;211.93693693693692
2016-04-05 03:20:00;209.6980769230769
2016-04-05 11:40:00;201.85806451612902
2016-04-05 20:00:00;201.5810810810811
2016-04-06 04:20:00;209.73454545454547
2016-04-06 12:40:00;194.57608695652175
2016-04-06 21:00:00;188.9
2016-04-07 05:20:00;204.02142857142857
2016-04-07 13:40:00;212.66530612244898
2016-04-07 22:00:00;207.79523809523812
2016-04-08 06:20:00;255.54536082474235
2016-04-08 14:40:00;283.0071428571428
2016-04-08 23:00:00;283.32105263157894
2016-04-09 07:20:00;289.3075757575758
2016-04-09 15:40:00;282.6074626865671
2016-04-10 00:00:00;284.9652173913045
2016-04-10 08:20:00;284.3918918918918
2016-04-10 16:40:00;278.01578947368415
2016-04-11 01:00:00;280.4270833333334
2016-04-11 09:20:00;282.5666666666666
2016-04-11 17:40:00;280.84999999999997
2016-04-12 02:00:00;286.41594202898557
2016-04-12 10:20:00;292.77704918032794
2016-04-12 18:40:00;280.94794520547936
2016-04-13 03:00:00;264.7844155844157
2016-04-13 11:20:00;254.07288135593225
2016-04-13 19:40:00;269.566037735849
2016-04-14 04:00:00;139.2210526315789
2016-04-14 12:20:00;141.78571428571428
2016-04-14 20:40:00;145.58640776699028
2016-04-15 05:00:00;218.7265625
2016-04-15 13:20:00;259.7192307692307
2016-04-15 21:40:00;260.1
2016-04-16 06:00:00;266.51733333333334
2016-04-16 14:20:00;270.73510638297876
2016-04-16 22:40:00;274.2012345679011
2016-04-17 07:00:00;269.23571428571427
2016-04-17 15:20:00;290.0172413793104
2016-04-17 23:40:00;293.38857142857137
2016-04-18 08:00:00;298.08225806451617
2016-04-18 16:20:00;291.932911392405
2016-04-19 00:40:00;290.30804597701155
2016-04-19 09:00:00;287.5849462365591
2016-04-19 17:20:00;284.96865671641785
2016-04-20 01:40:00;286.6369565217392
2016-04-20 10:00:00;291.02205882352933
2016-04-20 18:20:00;287.7941176470587
2016-04-21 02:40:00;285.11764705882354
2016-04-21 11:00:00;283.23857142857133
2016-04-21 19:20:00;270.6474999999999
2016-04-22 03:40:00;281.1844827586207
2016-04-22 12:00:00;278.5506849315069
2016-04-22 20:20:00;281.9737704918033
2016-04-23 04:40:00;281.21363636363634
2016-04-23 13:00:00;275.48974358974357
2016-04-23 21:20:00;283.84
2016-04-24 05:40:00;285.06444444444446
2016-04-24 14:00:00;280.1574074074074
2016-04-24 22:20:00;283.1791044776118
2016-04-25 06:40:00;281.98904109589046
2016-04-25 15:00:00;285.55454545454546
2016-04-25 23:20:00;285.8533333333334
2016-04-26 07:40:00;287.35909090909104
2016-04-26 16:00:00;286.36415094339617
2016-04-27 00:20:00;290.4268292682926
2016-04-27 08:40:00;293.75869565217386
2016-04-27 17:00:00;291.74021739130444
2016-04-28 01:20:00;298.6096774193549
2016-04-28 09:40:00;288.1731707317073
2016-04-28 18:00:00;279.40331125827817
2016-04-29 02:20:00;281.45608108108115
2016-04-29 10:40:00;295.4652173913043
2016-04-29 19:00:00;303.9106382978724
2016-04-30 03:20:00;301.1529411764706
2016-04-30 11:40:00;309.52
2016-04-30 20:00:00;303.82599999999996
2016-05-01 04:20:00;308.1148148148149
2016-05-01 12:40:00;310.9246153846153
2016-05-01 21:00:00;304.0493975903617
2016-05-02 05:20:00;303.06236559139774
2016-05-02 13:40:00;304.0884615384615
2016-05-02 22:00:00;316.57976190476177
2016-05-03 06:20:00;317.75048543689314
2016-05-03 14:40:00;260.28101265822806
2016-05-03 23:00:00;228.4151515151516
2016-05-04 07:20:00;213.04719999999998
2016-05-04 15:40:00;214.2083333333334
2016-05-05 00:00:00;221.4647058823529
2016-05-05 08:20:00;205.4579999999999
2016-05-05 16:40:00;202.14189189189187
2016-05-06 01:00:00;214.18214285714285
2016-05-06 09:20:00;202.26999999999995
2016-05-06 17:40:00;206.9875
2016-05-07 02:00:00;202.48043478260865
2016-05-07 10:20:00;201.62962962962968
2016-05-07 18:40:00;203.9152173913043
2016-05-08 03:00:00;203.2791666666667
2016-05-08 11:20:00;209.9806451612903
2016-05-08 19:40:00;205.11538461538458
2016-05-09 04:00:00;205.1529411764706
2016-05-09 12:20:00;204.46551724137927
2016-05-09 20:40:00;200.8875
2016-05-10 05:00:00;201.60555555555553
2016-05-10 13:20:00;197.64545454545453
2016-05-10 21:40:00;189.52588235294115
2016-05-11 06:00:00;190.41147540983607
2016-05-11 14:20:00;194.01149425287358
2016-05-11 22:40:00;185.40886075949368
2016-05-12 07:00:00;196.7085106382978
2016-05-12 15:20:00;217.5770491803279
2016-05-12 23:40:00;216.36103896103904
2016-05-13 08:00:00;216.85263157894735
2016-05-13 16:20:00;217.28987341772154
2016-05-14 00:40:00;218.60270270270274
2016-05-14 09:00:00;218.8307692307693
2016-05-14 17:20:00;221.12266666666667
2016-05-15 01:40:00;219.54333333333327
2016-05-15 10:00:00;216.2379310344828
2016-05-15 18:20:00;221.0685714285714
2016-05-16 02:40:00;222.05238095238096
2016-05-16 11:00:00;225.97818181818184
2016-05-16 19:20:00;229.49199999999996
2016-05-17 03:40:00;232.4372549019608
2016-05-17 12:00:00;212.76458333333332
2016-05-17 20:20:00;4.536363636363636
2016-05-18 04:40:00;0.44999999999999996
2016-05-18 13:00:00;0.525
2016-05-18 21:20:00;0.525
2016-05-19 05:40:00;128.05606060606058
2016-05-19 14:00:00;166.6863636363636
2016-05-19 22:20:00;171.42125000000001
2016-05-20 06:40:00;191.80857142857144
2016-05-20 15:00:00;197.972
2016-05-20 23:20:00;204.20666666666668
2016-05-21 07:40:00;194.00232558139535
2016-05-21 16:00:00;174.26896551724138
2016-05-22 00:20:00;175.28823529411764
2016-05-22 08:40:00;162.4365384615385
2016-05-22 17:00:00;128.70882352941177
2016-05-23 01:20:00;130.28805970149256
2016-05-23 09:40:00;182.13571428571427
2016-05-23 18:00:00;190.81960784313725
2016-05-24 02:20:00;192.55185185185184
2016-05-24 10:40:00;202.0176470588235
2016-05-24 19:00:00;222.58780487804884
2016-05-25 03:20:00;222.20666666666668
2016-05-25 11:40:00;219.96428571428572
2016-05-25 20:00:00;222.4725490196079
2016-05-26 04:20:00;255.92258064516133
2016-05-26 12:40:00;254.9050632911393
2016-05-26 21:00:00;254.0833333333333
2016-05-27 05:20:00;245.82977099236646
2016-05-27 13:40:00;245.66559139784943
2016-05-27 22:00:00;253.0690476190476
2016-05-28 06:20:00;252.42714285714288
2016-05-28 14:40:00;247.98888888888888
2016-05-28 23:00:00;251.81641791044788
2016-05-29 07:20:00;255.75531914893625
2016-05-29 15:40:00;254.52068965517242
2016-05-30 00:00:00;256.8268292682927
2016-05-30 08:20:00;252.91194029850737
2016-05-30 16:40:00;250.52142857142866
2016-05-31 01:00:00;254.40638297872346
2016-05-31 09:20:00;264.3718750000001
2016-05-31 17:40:00;260.3333333333333
2016-06-01 02:00:00;260.17254901960786
2016-06-01 10:20:00;260.3780821917808
2016-06-01 18:40:00;260.0520833333332
2016-06-02 03:00:00;263.9851063829787
2016-06-02 11:20:00;257.6326530612244
2016-06-02 19:40:00;259.4716417910447
2016-06-03 04:00:00;262.58611111111105
2016-06-03 12:20:00;258.79999999999995
2016-06-03 20:40:00;259.41818181818184
2016-06-04 05:00:00;259.73571428571427
2016-06-04 13:20:00;255.02985074626872
2016-06-04 21:40:00;253.5975609756098
2016-06-05 06:00:00;258.22717391304343
2016-06-05 14:20:00;254.73846153846142
2016-06-05 22:40:00;255.79500000000002
2016-06-06 07:00:00;255.49662921348315
2016-06-06 15:20:00;244.32931034482763
2016-06-06 23:40:00;248.6022727272727
2016-06-07 08:00:00;248.22800000000004
2016-06-07 16:20:00;242.24090909090899
2016-06-08 00:40:00;246.7363636363636
2016-06-08 09:00:00;246.5234234234233
2016-06-08 17:20:00;253.2402777777778
2016-06-09 01:40:00;257.0102564102564
2016-06-09 10:00:00;257.19277108433727
2016-06-09 18:20:00;255.7405797101449
2016-06-10 02:40:00;263.5563636363636
2016-06-10 11:00:00;256.1705882352942
2016-06-10 19:20:00;253.19710144927544
2016-06-11 03:40:00;253.00229885057473
2016-06-11 12:00:00;251.70243902439015
2016-06-11 20:20:00;249.98783783783787
2016-06-12 04:40:00;252.3627906976744
2016-06-12 13:00:00;246.06136363636367
2016-06-12 21:20:00;247.7388888888889
2016-06-13 05:40:00;248.6578947368421
2016-06-13 14:00:00;243.36202531645569
2016-06-13 22:20:00;250.34482758620686
2016-06-14 06:40:00;249.44470588235288
2016-06-14 15:00:00;242.11750000000012
2016-06-14 23:20:00;250.3107142857143
2016-06-15 07:40:00;244.9105263157895
2016-06-15 16:00:00;246.4481012658228
2016-06-16 00:20:00;243.30500000000004
2016-06-16 08:40:00;235.4505154639175
2016-06-16 17:00:00;240.77096774193546
2016-06-17 01:20:00;242.59870129870143
2016-06-17 09:40:00;251.62558139534877
2016-06-17 18:00:00;263.6683333333333
2016-06-18 02:20:00;273.59062500000005
2016-06-18 10:40:00;268.79594594594585
2016-06-18 19:00:00;270.7371428571429
2016-06-19 03:20:00;277.7342105263158
2016-06-19 11:40:00;279.4063829787234
2016-06-19 20:00:00;279.914705882353
2016-06-20 04:20:00;282.3797101449274
2016-06-20 12:40:00;275.1464788732395
2016-06-20 21:00:00;279.82962962962966
2016-06-21 05:20:00;281.2971830985916
2016-06-21 13:40:00;278.87413793103445
2016-06-21 22:00:00;281.02941176470586
2016-06-22 06:20:00;285.00714285714287
2016-06-22 14:40:00;276.13076923076926
2016-06-22 23:00:00;285.33291139240504
2016-06-23 07:20:00;279.08148148148155
2016-06-23 15:40:00;272.2279069767441
2016-06-24 00:00:00;274.4865384615385
2016-06-24 08:20:00;274.2646153846153
2016-06-24 16:40:00;271.2641791044776
2016-06-25 01:00:00;273.0255319148936
2016-06-25 09:20:00;264.25396825396825
2016-06-25 17:40:00;259.86382978723407
2016-06-26 02:00:00;265.2632911392405
2016-06-26 10:20:00;258.473076923077
2016-06-26 18:40:00;250.74459459459453
2016-06-27 03:00:00;250.77361111111102
2016-06-27 11:20:00;264.2289855072464
2016-06-27 19:40:00;267.90714285714296
2016-06-28 04:00:00;273.2181818181818
2016-06-28 12:20:00;266.7043010752688
2016-06-28 20:40:00;279.06307692307695
2016-06-29 05:00:00;282.16813186813187
2016-06-29 13:20:00;277.19772727272726
2016-06-29 21:40:00;275.02978723404254
2016-06-30 06:00:00;268.0722222222223
2016-06-30 14:20:00;264.396
2016-06-30 22:40:00;267.3032258064517
2016-07-01 07:00:00;261.23052631578946
2016-07-01 15:20:00;258.6584615384616
2016-07-01 23:40:00;259.6583333333333
2016-07-02 08:00:00;257.3903846153847
2016-07-02 16:20:00;252.91951219512197
2016-07-03 00:40:00;258.43939393939394
2016-07-03 09:00:00;257.84358974358963
2016-07-03 17:20:00;256.66363636363644
2016-07-04 01:40:00;260.5036363636364
2016-07-04 10:00:00;258.0052631578948
2016-07-04 18:20:00;259.4068965517241
2016-07-05 02:40:00;264.3290909090909
2016-07-05 11:00:00;256.3937499999999
2016-07-05 19:20:00;258.52580645161294
2016-07-06 03:40:00;261.19499999999994
2016-07-06 12:00:00;254.72794117647052
2016-07-06 20:20:00;257.4999999999999
2016-07-07 04:40:00;192.85777777777778
2016-07-07 13:00:00;204.94153005464472
2016-07-07 21:20:00;236.68481012658222
2016-07-08 05:40:00;253.3180555555556
2016-07-08 14:00:00;211.22873563218397
2016-07-08 22:20:00;195.11720430107533
2016-07-09 06:40:00;173.85354838709677
2016-07-09 15:00:00;167.14424778761065
2016-07-09 23:20:00;165.70000000000002
2016-07-10 07:40:00;155.94684684684697
2016-07-10 16:00:00;157.09999999999997
2016-07-11 00:20:00;169.46301369863016
2016-07-11 08:40:00;194.2293577981651
2016-07-11 17:00:00;245.7778846153845
2016-07-12 01:20:00;267.5438596491228
2016-07-12 09:40:00;268.90631578947364
2016-07-12 18:00:00;263.089552238806
2016-07-13 02:20:00;260.03797468354435
2016-07-13 10:40:00;259.13510638297856
2016-07-13 19:00:00;258.4550000000001
2016-07-14 03:20:00;261.1444444444445
2016-07-14 11:40:00;263.42376237623756
2016-07-14 20:00:00;288.62500000000006
2016-07-15 04:20:00;287.41057692307703
2016-07-15 12:40:00;280.3957627118644
2016-07-15 21:00:00;281.07931034482766
2016-07-16 05:20:00;285.1826923076923
2016-07-16 13:40:00;269.69541284403664
2016-07-16 22:00:00;244.35499999999988
2016-07-17 06:20:00;243.42209302325585
2016-07-17 14:40:00;228.37441860465114
2016-07-17 23:00:00;226.5597560975611
2016-07-18 07:20:00;218.39224806201554
2016-07-18 15:40:00;253.97187499999993
2016-07-19 00:00:00;264.6132075471698
2016-07-19 08:20:00;262.6348837209302
2016-07-19 16:40:00;261.1688524590164
2016-07-20 01:00:00;263.1461538461538
2016-07-20 09:20:00;261.10178571428577
2016-07-20 17:40:00;269.9338582677165
2016-07-21 02:00:00;260.64827586206894
2016-07-21 10:20:00;267.34782608695656
2016-07-21 18:40:00;254.46790123456796
2016-07-22 03:00:00;238.08714285714282
2016-07-22 11:20:00;224.87164179104482
2016-07-22 19:40:00;225.71276595744683
2016-07-23 04:00:00;230.01585365853666
2016-07-23 12:20:00;242.00609756097577
2016-07-23 20:40:00;252.22857142857134
2016-07-24 05:00:00;250.17692307692298
2016-07-24 13:20:00;248.80666666666667
2016-07-24 21:40:00;256.4108695652174
2016-07-25 06:00:00;257.97272727272724
2016-07-25 14:20:00;236.57894736842104
2016-07-25 22:40:00;168.0523364485981
2016-07-26 07:00:00;138.84672131147542
2016-07-26 15:20:00;130.6740157480315
2016-07-26 23:40:00;137.165
2016-07-27 08:00:00;143.78900000000004
2016-07-27 16:20:00;141.8829545454546
2016-07-28 00:40:00;146.71375000000003
2016-07-28 09:00:00;141.85688073394502
2016-07-28 17:20:00;170.1359550561797
2016-07-29 01:40:00;209.87605633802815
2016-07-29 10:00:00;163.36071428571432
2016-07-29 18:20:00;160.17647058823533
2016-07-30 02:40:00;180.47884615384618
2016-07-30 11:00:00;195.31640624999997
2016-07-30 19:20:00;194.86769230769227
2016-07-31 03:40:00;155.6141891891892
2016-07-31 12:00:00;136.68650306748464
2016-07-31 20:20:00;145.17410714285717
2016-08-01 04:40:00;156.5402298850575
2016-08-01 13:00:00;170.98625
2016-08-01 21:20:00;186.03599999999997
2016-08-02 05:40:00;197.9819444444445
2016-08-02 14:00:00;186.57971014492747
2016-08-02 22:20:00;194.48461538461538
2016-08-03 06:40:00;194.79843750000003
2016-08-03 15:00:00;215.1173913043477
2016-08-03 23:20:00;209.6785714285715
2016-08-04 07:40:00;207.58615384615382
2016-08-04 16:00:00;210.9352272727273
2016-08-05 00:20:00;220.7486486486486
2016-08-05 08:40:00;215.5946666666667
2016-08-05 17:00:00;267.18659793814425
2016-08-06 01:20:00;269.94133333333343
2016-08-06 09:40:00;321.0456000000001
2016-08-06 18:00:00;306.34732824427493
2016-08-07 02:20:00;242.8964601769911
2016-08-07 10:40:00;207.44
2016-08-07 19:00:00;187.85600000000002
2016-08-08 03:20:00;180.60352941176475
2016-08-08 11:40:00;178.33837209302328
2016-08-08 20:00:00;202.1860465116279
2016-08-09 04:20:00;197.47499999999997
2016-08-09 12:40:00;182.54761904761904
2016-08-09 21:00:00;192.55230769230766
2016-08-10 05:20:00;214.0868421052632
2016-08-10 13:40:00;222.27796610169497
2016-08-10 22:00:00;240.63653846153844
2016-08-11 06:20:00;256.7232558139535
2016-08-11 14:40:00;257.9148936170212
2016-08-11 23:00:00;255.34687500000004
2016-08-12 07:20:00;235.29456521739132
2016-08-12 15:40:00;205.72173913043477
2016-08-13 00:00:00;206.6127906976744
2016-08-13 08:20:00;202.30660377358495
2016-08-13 16:40:00;209.71481481481482
2016-08-14 01:00:00;214.57356321839086
2016-08-14 09:20:00;219.3602941176471
2016-08-14 17:40:00;227.11724137931034
2016-08-15 02:00:00;231.71818181818185
2016-08-15 10:20:00;228.21549295774648
2016-08-15 18:40:00;230.36107382550338
2016-08-16 03:00:00;235.20869565217387
2016-08-16 11:20:00;253.8647887323945
2016-08-16 19:40:00;256.73125000000005
2016-08-17 04:00:00;253.88690476190473
2016-08-17 12:20:00;246.25517241379316
2016-08-17 20:40:00;256.11249999999995
2016-08-18 05:00:00;258.0407079646018
2016-08-18 13:20:00;236.38415841584163
2016-08-18 21:40:00;226.94512195121942
2016-08-19 06:00:00;236.4646551724138
2016-08-19 14:20:00;243.51436781609195
2016-08-19 22:40:00;254.70555555555563
2016-08-20 07:00:00;254.20264900662235
2016-08-20 15:20:00;251.4706293706293
